ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S00235,40,19,2025-11-20,42,21,0.0,val,1,0.0023055209378763
S00236,40,19,2025-11-20,41,31,0.0022395861497143,val,1,0.0023202689170512
S00287,40,18,2025-11-20,34,12,0.0,val,1,0.0032482616320431
S00528,40,17,2025-11-20,35,31,0.0,val,1,0.0029007897255089
S00779,40,19,2025-11-20,54,18,0.0,val,1,0.0020855509970778
S00887,40,12,2025-11-20,44,32,0.0,val,1,0.0029266585039138
S01170,40,21,2025-11-20,41,19,0.0,val,1,0.0018354909190396
S01430,40,22,2025-11-20,29,19,0.0,val,1,0.0025373188071075
S01433,40,23,2025-11-20,34,17,0.0014520190953658,val,1,0.0018086223146696
S01434,40,25,2025-11-20,62,22,0.0,val,1,0.003001927312467
S01436,40,25,2025-11-20,37,22,0.005755112438917,val,1,0.0029191864646176
S01528,40,17,2025-11-20,54,17,0.0029358166679957,val,1,0.0027523734452197
S01966,40,25,2025-11-20,56,29,0.0,val,1,0.0029823033937575
S01968,40,22,2025-11-20,50,18,0.0,val,1,0.0023506430992502
S02010,40,14,2025-11-20,49,24,0.0,val,1,0.0030345404853724
S02246,40,25,2025-11-20,50,18,0.0,val,1,0.0030210687827005
S02247,40,25,2025-11-20,18,17,0.0,val,1,0.0029284779782215
S02248,40,20,2025-11-20,35,14,0.0,val,1,0.0025890691390569
S02251,40,23,2025-11-20,33,18,0.0,val,1,0.0017470360254748
S02419,40,21,2025-11-20,45,12,0.0,val,1,0.0014113456081369
S02425,40,19,2025-11-20,56,24,0.0,val,1,0.0022863657098879
S02428,40,24,2025-11-20,48,23,0.0,val,1,0.002981379300553
S02521,40,25,2025-11-20,38,32,0.0,val,1,0.0025023414192511
S02623,40,17,2025-11-20,58,25,0.0,val,1,0.0028383178271893
S02666,40,14,2025-11-20,47,29,0.0028510621210295,val,1,0.0026102444912988
S03169,40,21,2025-11-20,17,16,0.0030251016482847,val,1,0.0021820802835704
S03356,40,22,2025-11-20,44,30,0.0,val,1,0.0025055001210526
S03673,40,24,2025-11-20,56,23,0.0,val,1,0.0027190743139571
S03676,40,25,2025-11-20,27,28,0.0,val,1,0.0029901348495223
S04063,40,18,2025-11-20,27,27,0.0,val,1,0.0033141029754643
S04440,40,19,2025-11-20,41,22,0.0,val,1,0.0026528126511871
S04479,40,18,2025-11-20,47,29,0.0,val,1,0.0031360957580271
S04799,40,21,2025-11-20,52,14,0.0,val,1,0.0018258892957077
S04808,40,20,2025-11-20,28,30,0.0,val,1,0.0030558358467172
S04810,40,18,2025-11-20,45,16,0.0,val,1,0.0029315271774368
S04884,40,12,2025-11-20,23,17,0.0,val,1,0.0034846258072099
S04886,40,14,2025-11-20,27,13,0.0,val,1,0.0029942294239206
S04890,40,17,2025-11-20,51,22,0.0,val,1,0.0029854140916192
S05223,40,12,2025-11-20,43,16,0.0,val,1,0.0032731811217608
S05749,40,10,2025-11-20,51,29,0.0101906909985646,val,1,0.0031868419038873
S06057,40,18,2025-11-20,21,28,0.0,val,1,0.0032808883202938
S06316,40,14,2025-11-20,31,27,0.003042043861743,val,1,0.0030420867211995
S06322,40,10,2025-11-20,53,15,0.0136173088690601,val,1,0.0026616117182773
S06467,40,25,2025-11-20,37,19,0.0,val,1,0.0028911340932121
S06468,40,25,2025-11-20,15,20,0.0030076917025229,val,1,0.0030405971179897
S06727,40,20,2025-11-20,19,16,0.0,val,1,0.0027585307681786
S06812,40,22,2025-11-20,24,29,0.0,val,1,0.0024163969661924
