ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S00767,301,1,2026-06-08,28,30,0.0,val,1,0.0025652204476243
S01101,301,1,2026-06-08,56,27,0.0,val,1,0.0023335436033778
S11652,301,1,2026-06-08,35,32,0.0,val,1,0.0021129761332553
S14621,301,1,2026-06-08,29,24,0.0,val,1,0.0021448936638169
S15031,301,1,2026-06-08,35,13,0.0,val,1,0.0028335426827501
S19004,301,1,2026-06-08,51,23,0.0,val,1,0.0021686024019353
S20304,301,1,2026-06-08,15,21,0.0,val,1,0.0029173650358115
S24436,301,1,2026-06-08,38,20,0.0,val,1,0.0026232871050741
S26259,301,1,2026-06-08,47,31,0.0,val,1,0.002378294743462
S30301,301,1,2026-06-08,39,17,0.0161790876340118,val,1,0.002627327782478
S30917,301,1,2026-06-08,25,16,0.0,val,1,0.0026989974888874
S34517,301,1,2026-06-08,48,18,0.0,val,1,0.0022347741309023
S37997,301,1,2026-06-08,38,22,0.0055579319349039,val,1,0.0023839464011896
S41183,301,1,2026-06-08,23,21,0.0,val,1,0.00266359037246
S43184,301,1,2026-06-08,39,32,0.0178345015669481,val,1,0.0021865796178485
S00767,301,1,2026-06-08,27,30,0.0,val,2,0.0024445165886265
S01101,301,1,2026-06-08,57,27,0.0,val,2,0.0025425965793397
S11652,301,1,2026-06-08,34,32,0.0,val,2,0.0021431998078737
S14621,301,1,2026-06-08,28,24,0.0,val,2,0.0023041568312825
S15031,301,1,2026-06-08,36,13,0.0,val,2,0.0027722892212925
S19004,301,1,2026-06-08,52,23,0.0,val,2,0.0022065166172083
S20304,301,1,2026-06-08,16,21,0.0,val,2,0.002893981591533
S24436,301,1,2026-06-08,37,20,0.0,val,2,0.0025218237048381
S26259,301,1,2026-06-08,49,31,0.0,val,2,0.0024293125343811
S30301,301,1,2026-06-08,40,17,0.0161790876340118,val,2,0.0025452813212747
S30917,301,1,2026-06-08,24,16,0.0,val,2,0.0027899578667065
S34517,301,1,2026-06-08,47,18,0.0,val,2,0.0023657204569242
S37997,301,1,2026-06-08,37,22,0.0055579319349039,val,2,0.0023194876311717
