ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S00182,50,24,2025-11-26,56,29,0.0,val,1,0.0030074722254023
S00322,50,22,2025-11-26,26,13,0.0,val,1,0.0015574754963793
S00764,50,25,2025-11-26,43,22,0.0,val,1,0.0030618437455971
S00767,50,9,2025-11-26,28,30,0.0,val,1,0.0025652204476243
S00768,50,16,2025-11-26,45,17,0.0,val,1,0.0027934664337468
S00770,50,1,2025-11-26,24,14,0.0,val,1,0.0019755221754463
S01096,50,11,2025-11-26,33,16,0.0,val,1,0.0027257080673343
S01098,50,22,2025-11-26,42,25,0.0,val,1,0.0027482831148813
S01101,50,9,2025-11-26,56,27,0.0,val,1,0.0023335436033778
S01103,50,1,2025-11-26,54,28,0.0,val,1,0.0011355084454032
S01104,50,1,2025-11-26,50,29,0.0,val,1,0.0012353276556423
S01359,50,1,2025-11-26,31,26,0.0,val,1,0.0015365997423849
S01712,50,25,2025-11-26,33,23,0.0042904746283602,val,1,0.0029774998960418
S01714,50,25,2025-11-26,53,19,0.0100697851451131,val,1,0.0031448401743378
S01717,50,25,2025-11-26,55,27,0.0029777953529616,val,1,0.0032184038698717
S01718,50,22,2025-11-26,55,23,0.0057992322143265,val,1,0.0029045266474636
S01719,50,24,2025-11-26,22,26,0.0,val,1,0.0028826636004752
S01756,50,3,2025-11-26,16,26,0.0,val,1,0.0016221055755304
S01910,50,1,2025-11-26,41,31,0.0,val,1,0.0012403971057396
S02379,50,24,2025-11-26,16,26,0.0,val,1,0.0029353797964209
S03017,50,22,2025-11-26,38,22,0.0,val,1,0.0028466842650319
S03020,50,22,2025-11-26,23,14,0.0,val,1,0.0024426697195565
S03022,50,22,2025-11-26,27,18,0.0,val,1,0.003020061126512
S03028,50,17,2025-11-26,44,16,0.0,val,1,0.0018882257053188
S03031,50,1,2025-11-26,52,25,0.0,val,1,0.0012485193442778
S03754,50,6,2025-11-26,50,23,0.0,val,1,0.0012568483211932
S03756,50,16,2025-11-26,28,13,0.0068889997782213,val,1,0.0028242285315025
S04177,50,3,2025-11-26,49,26,0.0,val,1,0.0015499703306607
S04185,50,16,2025-11-26,38,22,0.0,val,1,0.0027758211848393
S04188,50,11,2025-11-26,46,30,0.0,val,1,0.0025432538349778
S05095,50,17,2025-11-26,27,24,0.0,val,1,0.0017436297470348
S05178,50,11,2025-11-26,35,28,0.0,val,1,0.002556550680254
S05179,50,14,2025-11-26,35,17,0.0,val,1,0.0011570242774905
S05541,50,6,2025-11-26,30,19,0.0,val,1,0.0016167499582815
S05853,50,17,2025-11-26,15,20,0.0,val,1,0.0027655185238264
S05854,50,14,2025-11-26,19,23,0.0,val,1,0.0012320457136186
S05861,50,6,2025-11-26,54,14,0.0,val,1,0.0013628290261121
S06147,50,16,2025-11-26,25,30,0.0,val,1,0.0025802359045432
S07411,50,1,2025-11-26,53,26,0.0185061066428358,val,1,0.0010676254562819
S07426,50,11,2025-11-26,28,26,0.0044403941854959,val,1,0.0025196138859572
S08030,50,19,2025-11-26,60,24,0.0210079889535457,val,1,0.0033775502873809
S08041,50,8,2025-11-26,39,20,0.0011271528165212,val,1,0.0024040626606714
S08609,50,25,2025-11-26,36,32,0.0,val,1,0.0028563751584731
S08941,50,6,2025-11-26,48,31,0.0,val,1,0.0013592410072298
S08951,50,19,2025-11-26,27,14,0.0,val,1,0.0033547297355096
S08952,50,22,2025-11-26,31,28,0.0,val,1,0.0027040821348365
S09098,50,24,2025-11-26,37,25,0.0,val,1,0.0030407421003686
S09102,50,24,2025-11-26,46,27,0.0,val,1,0.0031964413167111
S09531,50,19,2025-11-26,59,16,0.0,val,1,0.003269009185165
S09680,50,14,2025-11-26,47,22,0.0,val,1,0.0022767842037271
S09681,50,6,2025-11-26,56,27,0.0,val,1,0.0012082646308789
S09683,50,14,2025-11-26,34,14,0.0,val,1,0.0012557084498166
S09890,50,8,2025-11-26,54,30,0.0026590053073103,val,1,0.0019547779910659
S10513,50,1,2025-11-26,35,25,0.0,val,1,0.0012067185288919
S10769,50,1,2025-11-26,35,26,0.0,val,1,0.0010383986668465
S11031,50,16,2025-11-26,30,28,0.008599400385691,val,1,0.002778937316178
S11037,50,8,2025-11-26,15,18,0.0170658425615932,val,1,0.0021951946106388
S11213,50,24,2025-11-26,30,30,0.0160420903134179,val,1,0.002943454025176
S11265,50,22,2025-11-26,45,22,0.0,val,1,0.0029586030841028
S11652,50,9,2025-11-26,35,32,0.0,val,1,0.0021129761332553
S11864,50,3,2025-11-26,45,24,0.0,val,1,0.001737139798051
S12769,50,3,2025-11-26,27,27,0.0,val,1,0.0016269413505835
S14068,50,25,2025-11-26,48,21,0.005546070324618,val,1,0.0029329730677388
S14077,50,16,2025-11-26,27,14,0.0025975315610537,val,1,0.0029963809166786
S14085,50,3,2025-11-26,58,24,0.0,val,1,0.0015161060786517
S14200,50,16,2025-11-26,21,20,0.0,val,1,0.0028644007064872
S14615,50,6,2025-11-26,63,22,0.0,val,1,0.0012242697127639
S14621,50,9,2025-11-26,29,24,0.0,val,1,0.0021448936638169
S14623,50,8,2025-11-26,26,14,0.0,val,1,0.0023682966855781
S14722,50,25,2025-11-26,16,22,0.0,val,1,0.0030655718255299
S14730,50,1,2025-11-26,17,20,0.0,val,1,0.002044350080652
S14731,50,6,2025-11-26,62,19,0.0,val,1,0.0011979660070678
S15031,50,9,2025-11-26,35,13,0.0,val,1,0.0028335426827501
S15038,50,3,2025-11-26,39,23,0.0,val,1,0.0016513206939908
S15372,50,11,2025-11-26,18,28,0.0016939505175581,val,1,0.001780825414988
