ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S00055,41,16,2025-11-21,16,17,0.0,val,1,0.0025599050068107
S00073,41,8,2025-11-21,43,31,0.0122814300823374,val,1,0.0032105494483452
S00077,41,5,2025-11-21,20,19,0.0,val,1,0.0033115694644584
S00232,41,21,2025-11-21,34,31,0.0021826965305226,val,1,0.0028977404928126
S00234,41,21,2025-11-21,59,16,0.0,val,1,0.0023724010803965
S00279,41,20,2025-11-21,37,18,0.0,val,1,0.0025781726911293
S00285,41,17,2025-11-21,46,24,0.0096725538850776,val,1,0.0024832688893217
S01173,41,18,2025-11-21,60,17,0.0,val,1,0.0025220531506784
S01175,41,20,2025-11-21,59,16,0.0,val,1,0.0029959311641727
S01421,41,15,2025-11-21,30,28,0.0,val,1,0.001674059426028
S01422,41,17,2025-11-21,55,16,0.0,val,1,0.002549168340575
S01505,41,8,2025-11-21,49,16,0.0029347245226643,val,1,0.0032572434299286
S01515,41,6,2025-11-21,39,27,0.002927774685058,val,1,0.0032078822957083
S01521,41,5,2025-11-21,34,28,0.0028495173880761,val,1,0.0032963538744184
S01522,41,5,2025-11-21,50,28,0.0160668418237496,val,1,0.002993873057275
S01530,41,5,2025-11-21,29,27,0.0073313566697644,val,1,0.0033193103848505
S01956,41,18,2025-11-21,38,16,0.0,val,1,0.0023079495513447
S01960,41,17,2025-11-21,39,19,0.0,val,1,0.0021619993545853
S01963,41,20,2025-11-21,45,31,0.0,val,1,0.0030273688062318
S02001,41,4,2025-11-21,46,18,0.0,val,1,0.0033725420794381
S02004,41,4,2025-11-21,42,28,0.0,val,1,0.0032950440031648
S02005,41,10,2025-11-21,62,20,0.0,val,1,0.0033450736005924
S02422,41,17,2025-11-21,32,25,0.0,val,1,0.0025755262394002
S02542,41,8,2025-11-21,47,23,0.0,val,1,0.0033300542572925
S02543,41,5,2025-11-21,28,16,0.0,val,1,0.0032407647530819
S02553,41,2,2025-11-21,46,26,0.0,val,1,0.0033629566026667
S02979,41,10,2025-11-21,37,18,0.0,val,1,0.0033335062466654
S02980,41,10,2025-11-21,45,25,0.0,val,1,0.0033293291938155
S02981,41,5,2025-11-21,24,22,0.0,val,1,0.0032857060439119
S03165,41,16,2025-11-21,29,12,0.0060324685176756,val,1,0.0026837493172776
S03342,41,11,2025-11-21,45,28,0.0,val,1,0.0031542045673963
S03344,41,16,2025-11-21,28,25,0.0,val,1,0.0015489744530246
S03349,41,16,2025-11-21,53,21,0.0,val,1,0.0017354207271376
S03634,41,6,2025-11-21,29,14,0.0,val,1,0.003246176444618
S03671,41,20,2025-11-21,25,27,0.0,val,1,0.0024984748163345
S03672,41,18,2025-11-21,24,24,0.0,val,1,0.0026172877467093
S03674,41,21,2025-11-21,50,28,0.0,val,1,0.0027597370571545
S03681,41,21,2025-11-21,50,26,0.0069954677251358,val,1,0.002254974108877
S04049,41,16,2025-11-21,42,23,0.0,val,1,0.0010583769746031
S04050,41,16,2025-11-21,33,18,0.0,val,1,0.0013302809281912
S04051,41,20,2025-11-21,19,19,0.0,val,1,0.0024174593310204
S04803,41,16,2025-11-21,51,28,0.0,val,1,0.0027217039744573
S05185,41,2,2025-11-21,45,14,0.0,val,1,0.003287733924022
S06303,41,5,2025-11-21,19,20,0.0044950527286869,val,1,0.0031591516075219
S06306,41,5,2025-11-21,47,30,0.0045494489399875,val,1,0.0032737286318834
S06308,41,5,2025-11-21,43,30,0.0090512570684489,val,1,0.0032545016901524
S06309,41,10,2025-11-21,37,25,0.0060307666172192,val,1,0.0032563214277314
