ufs_serial,run_id,wafer_no,date,die_x,die_y,pred,health,clf_proba,split,position
S00042,8,16,2026-06-08,21,29,0.0032459876852729,0.0024355223631917,0.474290933787887,train,1
S00168,8,10,2026-06-08,25,22,0.0035077883137361,0.0044468304030778,0.450681471872564,train,1
S00169,8,5,2026-06-08,44,15,0.0034668456518717,0.002185201306724,0.4583074469262548,train,1
S00170,8,5,2026-06-08,32,12,0.0034864908770067,0.0,0.439163590280806,train,1
S00171,8,10,2026-06-08,37,22,0.0033745810564373,0.002232734493277,0.4447796186908639,train,1
S00174,8,20,2026-06-08,40,22,0.0032695425706746,0.0,0.4213894702572627,train,1
S00175,8,21,2026-06-08,46,13,0.0032284428275663,0.0,0.5052483683299892,train,1
S00358,8,8,2026-06-08,43,31,0.0034236925166741,0.0,0.3803271673949009,train,1
S00360,8,10,2026-06-08,28,25,0.0035341145612602,0.0,0.4379101847793018,train,1
S00361,8,25,2026-06-08,43,25,0.0034581924979255,0.0024229128580134,0.5026845775604809,train,1
S00362,8,5,2026-06-08,38,13,0.0033180908587623,0.0,0.479874350502482,train,1
S00383,8,6,2026-06-08,45,25,0.0035519354202063,0.0,0.5323651190151621,train,1
S00393,8,5,2026-06-08,36,28,0.0034659195382229,0.0,0.4429249381473383,train,1
S00400,8,4,2026-06-08,58,17,0.0035297512412836,0.0,0.4478823424361653,train,1
S00420,8,25,2026-06-08,39,24,0.0035154186338924,0.0067010031280336,0.493554670765397,train,1
S00423,8,17,2026-06-08,22,25,0.0036027017368357,0.0022000593174946,0.5012350774708445,train,1
S00429,8,11,2026-06-08,50,24,0.0034672429729224,0.0,0.456395986998481,train,1
S00430,8,21,2026-06-08,26,14,0.0032894471831909,0.0065350023668016,0.5154023591273749,train,1
S00432,8,12,2026-06-08,23,14,0.0033968649527356,0.0,0.427524162469249,train,1
S00434,8,13,2026-06-08,45,12,0.0033574241839978,0.002191705914519,0.4108298004208444,train,1
S00435,8,13,2026-06-08,53,24,0.0034793702098992,0.0,0.4852338230132525,train,1
S00436,8,18,2026-06-08,58,26,0.0033102969581916,0.0,0.5143771697043403,train,1
S00698,8,15,2026-06-08,42,15,0.0034363466912421,0.0,0.478590455571218,train,1
S00700,8,10,2026-06-08,51,16,0.0034840581053496,0.0,0.4670972109490687,train,1
S00809,8,19,2026-06-08,19,25,0.003560982454076,0.0,0.4644543314132627,train,1
S00816,8,4,2026-06-08,38,12,0.0034708407693499,0.0,0.3681240959749597,train,1
S00824,8,4,2026-06-08,38,31,0.0034083650958508,0.0,0.4125425898661444,train,1
S00828,8,4,2026-06-08,32,30,0.0034190124867844,0.0,0.4451783914435741,train,1
S00982,8,19,2026-06-08,40,31,0.0032191821579132,0.0,0.4667421258049229,train,1
S00988,8,14,2026-06-08,37,26,0.0035915538192854,0.0,0.5458552077093527,train,1
S00989,8,15,2026-06-08,45,28,0.0033666002769792,0.0,0.4515494424840898,train,1
S00992,8,10,2026-06-08,50,30,0.0033990732067479,0.0,0.4733187134487851,train,1
S01011,8,19,2026-06-08,48,30,0.0026682649538449,0.0,0.4683416722006435,train,1
S01191,8,2,2026-06-08,48,14,0.0035005291019354,0.0,0.4712928306453561,train,1
S01195,8,6,2026-06-08,53,27,0.0033597536438501,0.0,0.4901422241380378,train,1
S01259,8,5,2026-06-08,19,27,0.0034290354827408,0.0014739945251631,0.4995863709232196,train,1
S01262,8,2,2026-06-08,48,23,0.0034532107450627,0.0,0.4358318978555495,train,1
S01264,8,3,2026-06-08,42,22,0.0035475532055019,0.0,0.4658884883286928,train,1
S01267,8,2,2026-06-08,38,31,0.0034762947691822,0.0029844203649159,0.4132052759146907,train,1
S01275,8,6,2026-06-08,32,30,0.0033876445560006,0.0072729720553975,0.4928222483660517,train,1
S01279,8,1,2026-06-08,21,20,0.0025628495250427,0.0042902894434709,0.3175042734407594,train,1
S01308,8,5,2026-06-08,48,27,0.0035771777690362,0.0044133056280746,0.4474019683597337,train,1
S01309,8,4,2026-06-08,39,14,0.0035036627724468,0.0014632279338161,0.460453775096614,train,1
S01477,8,4,2026-06-08,42,32,0.0031383607935454,0.0073540074161539,0.3488307062954325,train,1
S01672,8,15,2026-06-08,57,19,0.0035906929514227,0.0028917962010991,0.485536591689546,train,1
S01682,8,19,2026-06-08,39,21,0.0032114085768794,0.0042664606403983,0.4619002788745001,train,1
S01683,8,17,2026-06-08,43,17,0.0036301629308208,0.002950929661593,0.491657397897957,train,1
S01684,8,17,2026-06-08,63,24,0.0032444368725426,0.0014609955347037,0.494024690586671,train,1
S01685,8,16,2026-06-08,52,22,0.0033652101406283,0.0071348998529952,0.5064624939005844,train,1
S01687,8,16,2026-06-08,37,25,0.0034503191911302,0.0029245444007037,0.5237637721448319,train,1
S01690,8,16,2026-06-08,58,20,0.0033995471776733,0.0071382815843825,0.4760964907839264,train,1
S01691,8,23,2026-06-08,33,19,0.0034252851557111,0.0029803131427611,0.5460551127186357,train,1
S01692,8,21,2026-06-08,62,17,0.0032931080911817,0.0028670733641961,0.4714025460490723,train,1
S01694,8,23,2026-06-08,40,28,0.0034318938877692,0.0014354868524423,0.496178662385678,train,1
S01695,8,21,2026-06-08,48,25,0.0033243499283382,0.0014375421211411,0.5155267924235106,train,1
S01697,8,9,2026-06-08,41,23,0.0035416706250482,0.0056914968235836,0.4662258654309202,train,1
S01698,8,9,2026-06-08,57,22,0.003444908981837,0.0029432230364941,0.5095606667827388,train,1
S01699,8,8,2026-06-08,57,24,0.0035552921476306,0.0132100045185126,0.453001287525945,train,1
S01705,8,11,2026-06-08,22,26,0.0034336333689493,0.0058060917233987,0.4670998449032859,train,1
S02055,8,17,2026-06-08,19,16,0.0032739876509927,0.0,0.5242698912340358,train,1
S02056,8,25,2026-06-08,27,30,0.0032614280494693,0.0033087672345496,0.4688827732924267,train,1
S02057,8,16,2026-06-08,34,22,0.0033409734912508,0.0,0.4584279996697754,train,1
S02064,8,14,2026-06-08,39,31,0.0033685341248903,0.0,0.4628701485204811,train,1
S02065,8,15,2026-06-08,41,29,0.0034563668716598,0.0,0.4933321530571216,train,1
S02066,8,15,2026-06-08,56,25,0.0034638636319061,0.0,0.5159174809882731,train,1
S02068,8,13,2026-06-08,42,19,0.0035936124167921,0.0,0.5018117164968128,train,1
S02070,8,12,2026-06-08,24,21,0.0035926121840575,0.0,0.503639841806382,train,1
S02190,8,21,2026-06-08,60,26,0.0033196079804816,0.0,0.4223198324841015,train,1
S02499,8,13,2026-06-08,41,32,0.0032987081950046,0.0028400162286641,0.4060070715623867,train,1
S02500,8,13,2026-06-08,18,15,0.0031927737951729,0.0028456262095342,0.4247278177475729,train,1
S02501,8,16,2026-06-08,22,29,0.0032896788940591,0.0,0.5140236310600595,train,1
S02502,8,18,2026-06-08,29,31,0.0033776087646418,0.0,0.4618678922104975,train,1
S02504,8,15,2026-06-08,24,13,0.0030491577827876,0.0,0.4472257066557563,train,1
S02506,8,5,2026-06-08,38,32,0.003304518789945,0.0,0.4002285537314363,train,1
S02507,8,5,2026-06-08,28,31,0.0032881491289395,0.0,0.3902821808904164,train,1
S02508,8,4,2026-06-08,60,28,0.0034284844432332,0.0,0.4286716631987677,train,1
S02583,8,12,2026-06-08,42,25,0.0035002190900437,0.0,0.4662704558335939,train,1
S02584,8,13,2026-06-08,28,18,0.0034707735829124,0.0,0.5147905013988157,train,1
S02585,8,21,2026-06-08,27,28,0.0033758788392022,0.0,0.4720075500510501,train,1
S02586,8,5,2026-06-08,51,21,0.0034466962960794,0.0,0.4818018060996777,train,1
S02800,8,2,2026-06-08,27,14,0.0035063035169372,0.0,0.4605887939261299,train,1
S02801,8,2,2026-06-08,43,24,0.0034695169200186,0.0,0.4249680690139404,train,1
S02805,8,19,2026-06-08,54,29,0.0031293848360308,0.0,0.4554473541789541,train,1
S02969,8,4,2026-06-08,59,29,0.0032036216211775,0.0,0.3765311413361875,train,1
S02986,8,25,2026-06-08,23,25,0.0034849520988142,0.0,0.5016618318752966,train,1
S02989,8,20,2026-06-08,49,29,0.0032161151448214,0.0,0.4439337106509344,train,1
S02990,8,19,2026-06-08,16,19,0.003482088071613,0.0,0.4917526995846664,train,1
S02995,8,6,2026-06-08,54,16,0.0035337843419221,0.0,0.4807772239267334,train,1
S02998,8,1,2026-06-08,55,19,0.001863072809627,0.0,0.3729986931587039,train,1
S03001,8,14,2026-06-08,42,23,0.0034106185768442,0.0,0.41957707517014,train,1
S03002,8,14,2026-06-08,29,29,0.0035309692344814,0.0,0.4778176971113048,train,1
S03003,8,11,2026-06-08,38,22,0.0035829861351729,0.0,0.504280614994795,train,1
S03004,8,11,2026-06-08,47,29,0.0035019762939195,0.0,0.4519749580676615,train,1
S03006,8,13,2026-06-08,16,18,0.0033412593502895,0.0,0.4805620515295718,train,1
S03007,8,8,2026-06-08,36,26,0.0034985709423366,0.0029118477636774,0.4920910417965382,train,1
S03008,8,13,2026-06-08,37,17,0.0036234705001786,0.0,0.522442845160808,train,1
S03010,8,11,2026-06-08,41,23,0.0035716654318991,0.0,0.4640797625387254,train,1
S03011,8,23,2026-06-08,46,20,0.0035111436601367,0.0,0.5129067126550299,train,1
S03013,8,10,2026-06-08,23,17,0.0036402925777012,0.0,0.4277189994232213,train,1
S03015,8,8,2026-06-08,53,24,0.0034743429505215,0.0,0.4595546769825378,train,1
S03016,8,19,2026-06-08,23,29,0.0029914502769114,0.0,0.4675428417956979,train,1
S03086,8,16,2026-06-08,35,27,0.003409572366403,0.0077464283821654,0.4398561301289639,train,1
S03094,8,19,2026-06-08,31,23,0.0036267631281895,0.0062449738640932,0.5675482456081586,train,1
S03096,8,25,2026-06-08,55,20,0.0034603917288103,0.0060480497473387,0.5085921586456106,train,1
S03097,8,5,2026-06-08,56,15,0.0033699832156726,0.01242729128183,0.4203243181014102,train,1
S03099,8,23,2026-06-08,34,31,0.0033061386734458,0.0061125408553252,0.5158746892163788,train,1
S03101,8,9,2026-06-08,18,24,0.0033752154587902,0.0030178001633376,0.4422614080019327,train,1
S03103,8,10,2026-06-08,41,31,0.0034498821683522,0.0138678323954797,0.4418328785436199,train,1
S03104,8,8,2026-06-08,41,16,0.0035325153769415,0.0,0.4703258263102104,train,1
S03106,8,14,2026-06-08,43,31,0.003370677515788,0.0030980788171198,0.4548827382709923,train,1
S03107,8,12,2026-06-08,62,25,0.0031750142355094,0.0076195907804484,0.492604163374794,train,1
S03112,8,15,2026-06-08,53,20,0.0035653942419833,0.0031048431179621,0.5048596898465695,train,1
S03194,8,1,2026-06-08,38,26,0.0028649052991694,0.0,0.4481771263375623,train,1
S03198,8,1,2026-06-08,51,25,0.0029900995117019,0.0,0.4488937227122249,train,1
S03200,8,1,2026-06-08,52,21,0.00236202626238,0.0,0.4899508478519225,train,1
S03206,8,3,2026-06-08,58,22,0.0035174020331623,0.0,0.4660747612907917,train,1
S03207,8,4,2026-06-08,19,22,0.0033940339843513,0.0,0.465054337211475,train,1
S03229,8,10,2026-06-08,32,28,0.0034334141593343,0.0075538573308893,0.4527818259933051,train,1
S03230,8,10,2026-06-08,21,22,0.0035023532729411,0.0030209919430084,0.4753453297817278,train,1
S03231,8,21,2026-06-08,28,30,0.003188534385738,0.0092295978532363,0.4082830551341835,train,1
S03505,8,14,2026-06-08,17,21,0.0035087164119352,0.0,0.5030569532287578,train,1
S03508,8,9,2026-06-08,40,12,0.0035752904842259,0.0,0.4465606332353855,train,1
