ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S00444,49,24,2025-11-25,29,24,0.0024359162868205,val,1,0.0028525893198808
S00449,49,2,2025-11-25,52,25,0.0,val,1,0.0028805036233991
S00459,49,1,2025-11-25,54,15,0.0,val,1,0.003185551543711
S00723,49,19,2025-11-25,31,27,0.0,val,1,0.0028905435703182
S00725,49,24,2025-11-25,38,19,0.0,val,1,0.0028658309866165
S00929,49,8,2025-11-25,26,30,0.0,val,1,0.0032060098999373
S01122,49,4,2025-11-25,60,25,0.0,val,1,0.0018280055263623
S01127,49,16,2025-11-25,47,28,0.0,val,1,0.0012279767274065
S01753,49,10,2025-11-25,27,31,0.0,val,1,0.000842098181805
S02143,49,8,2025-11-25,58,25,0.0,val,1,0.0029698940382882
S02735,49,2,2025-11-25,13,21,0.0,val,1,0.0028672671941098
S02835,49,10,2025-11-25,59,25,0.0,val,1,0.0006689936422909
S03130,49,4,2025-11-25,48,31,0.0,val,1,0.0014293027576344
S03282,49,4,2025-11-25,31,18,0.0,val,1,0.0017375819165077
S03286,49,19,2025-11-25,53,16,0.0,val,1,0.0027900943624802
S03770,49,10,2025-11-25,30,28,0.0,val,1,0.0006176494953057
S03834,49,2,2025-11-25,44,21,0.0,val,1,0.0029889852094732
S03835,49,16,2025-11-25,26,20,0.0,val,1,0.0018224971924181
S04649,49,24,2025-11-25,37,15,0.0,val,1,0.0023198719680408
S04650,49,4,2025-11-25,33,13,0.0,val,1,0.0017049346221466
S05000,49,8,2025-11-25,49,22,0.0,val,1,0.0029967606317422
S05004,49,8,2025-11-25,53,18,0.0,val,1,0.0028548291098942
S05484,49,4,2025-11-25,34,29,0.0,val,1,0.0018180421125093
S05485,49,24,2025-11-25,36,17,0.0,val,1,0.0028523137312104
S05528,49,24,2025-11-25,53,17,0.0088135569174895,val,1,0.0024468849015129
S05875,49,8,2025-11-25,49,17,0.0,val,1,0.0026319783290708
S06377,49,16,2025-11-25,46,23,0.0136956102400176,val,1,0.0014383109994156
S06382,49,2,2025-11-25,61,22,0.0076508385134282,val,1,0.0029068111088939
S07908,49,6,2025-11-25,17,17,0.0104870905392516,val,1,0.0030714222414603
S07913,49,4,2025-11-25,43,31,0.0073617944241654,val,1,0.0018050964541485
S07975,49,24,2025-11-25,31,26,0.0203649575217854,val,1,0.0029421273649199
S08957,49,4,2025-11-25,32,26,0.0,val,1,0.0015507957646163
S09215,49,4,2025-11-25,24,21,0.0,val,1,0.0016190185110336
S09218,49,4,2025-11-25,34,31,0.0,val,1,0.0019292898475924
S09609,49,16,2025-11-25,63,26,0.0,val,1,0.0030668695647488
S09687,49,10,2025-11-25,50,28,0.0,val,1,0.0006109829367327
S09688,49,10,2025-11-25,33,27,0.0,val,1,0.0005808900262508
S09972,49,8,2025-11-25,27,26,0.0131417858549961,val,1,0.0029659825845444
S11602,49,16,2025-11-25,56,22,0.0,val,1,0.0012002667195358
S12775,49,10,2025-11-25,42,28,0.0,val,1,0.0006038719112276
S12777,49,10,2025-11-25,30,15,0.0,val,1,0.001108302856543
S12961,49,1,2025-11-25,42,27,0.0,val,1,0.0033523436190677
S13028,49,1,2025-11-25,33,29,0.0,val,1,0.0033734219972652
