ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S00140,48,11,2025-11-25,50,29,0.0048299319727891,val,1,0.0026706448698605
S02830,48,11,2025-11-25,51,27,0.0,val,1,0.0030928522856959
S03654,48,14,2025-11-25,52,24,0.0,val,1,0.0021592909074661
S03656,48,14,2025-11-25,24,28,0.0,val,1,0.001926750545164
S03769,48,9,2025-11-25,33,26,0.0,val,1,0.0006692347344509
S05321,48,14,2025-11-25,28,28,0.0,val,1,0.0019210346511323
S06183,48,9,2025-11-25,57,26,0.0059724988658861,val,1,0.0006811876008409
S07311,48,9,2025-11-25,47,31,0.0,val,1,0.0008973938026237
S08119,48,11,2025-11-25,25,17,0.0,val,1,0.0026264735421884
S08141,48,9,2025-11-25,21,22,0.0,val,1,0.000660029352504
S08558,48,11,2025-11-25,17,24,0.0094424535180026,val,1,0.0028520108479955
S09558,48,11,2025-11-25,26,27,0.0,val,1,0.0026796027958884
S10021,48,14,2025-11-25,30,24,0.0246259684919039,val,1,0.0019849522352628
S10755,48,14,2025-11-25,32,29,0.0,val,1,0.0019855943226937
S10756,48,14,2025-11-25,56,21,0.0,val,1,0.0022566153006408
S10771,48,9,2025-11-25,56,28,0.0,val,1,0.0007384892201994
S11955,48,9,2025-11-25,45,26,0.0,val,1,0.0007134322585303
S12658,48,9,2025-11-25,29,22,0.0,val,1,0.0006165741615386
S12779,48,9,2025-11-25,55,21,0.0,val,1,0.0006731978278472
S13006,48,14,2025-11-25,23,17,0.0,val,1,0.0021542961061895
S13246,48,5,2025-11-25,29,25,0.0,val,1,0.0019628448056133
S13960,48,14,2025-11-25,19,27,0.001318068141736,val,1,0.0021345737615069
S14351,48,9,2025-11-25,21,14,0.0,val,1,0.0010348029095367
S14796,48,5,2025-11-25,55,25,0.0,val,1,0.0021384754456256
S14919,48,5,2025-11-25,60,15,0.0,val,1,0.0019005500576181
S15325,48,9,2025-11-25,36,30,0.0,val,1,0.0006849355897198
S15531,48,5,2025-11-25,49,27,0.0050482991193409,val,1,0.0021730907560244
S15628,48,14,2025-11-25,42,14,0.001672268935838,val,1,0.0023667727990373
S16014,48,11,2025-11-25,39,14,0.0,val,1,0.0025599623042721
S16052,48,14,2025-11-25,41,18,0.0,val,1,0.0021889555527696
S16236,48,9,2025-11-25,35,28,0.0,val,1,0.0006304700417328
S16276,48,5,2025-11-25,51,19,0.0169566700784715,val,1,0.0019694003780138
S16301,48,5,2025-11-25,22,21,0.0,val,1,0.0019291600312536
S16618,48,5,2025-11-25,43,13,0.0,val,1,0.0019452226062269
S16756,48,5,2025-11-25,54,16,0.0,val,1,0.0020484716255638
S16866,48,14,2025-11-25,21,24,0.0,val,1,0.0020463133260701
S17811,48,5,2025-11-25,28,17,0.0194493782182617,val,1,0.0019057058214793
S17812,48,5,2025-11-25,62,26,0.0192550578426586,val,1,0.0019989329084656
S17813,48,5,2025-11-25,38,29,0.0,val,1,0.0021912098336336
S19424,48,14,2025-11-25,37,11,0.0,val,1,0.002488112705606
S19788,48,11,2025-11-25,43,16,0.0,val,1,0.0026929437451746
S20271,48,11,2025-11-25,54,25,0.0078408172119347,val,1,0.0031612164360995
S20272,48,11,2025-11-25,25,22,0.001949225996478,val,1,0.002692685604189
S20344,48,5,2025-11-25,28,18,0.0,val,1,0.0020470744752672
S20530,48,11,2025-11-25,51,24,0.0030969784208525,val,1,0.0030966319103256
