ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S00045,34,20,2025-11-17,26,30,0.0072081218274111,val,1,0.0032902202216421
S00046,34,13,2025-11-17,47,31,0.0,val,1,0.0032907618395064
S00088,34,7,2025-11-17,38,12,0.0,val,1,0.0021400175867009
S00104,34,6,2025-11-17,35,22,0.0,val,1,0.003286143577357
S00105,34,18,2025-11-17,16,18,0.0,val,1,0.0033980252370609
S00119,34,13,2025-11-17,54,14,0.0,val,1,0.0033697467708192
S00601,34,21,2025-11-17,25,13,0.0,val,1,0.0028244971210443
S00941,34,21,2025-11-17,50,16,0.0,val,1,0.0032696142083576
S01159,34,12,2025-11-17,59,27,0.0,val,1,0.0030181294070687
S01481,34,10,2025-11-17,54,30,0.0103226457305964,val,1,0.0032545414686687
S01541,34,21,2025-11-17,53,29,0.0,val,1,0.0032817336091668
S01970,34,19,2025-11-17,49,14,0.0,val,1,0.0027627756288835
S01972,34,21,2025-11-17,43,20,0.0,val,1,0.0032479782036353
S02030,34,10,2025-11-17,19,27,0.0,val,1,0.0033461099071821
S02687,34,7,2025-11-17,52,18,0.0,val,1,0.0032270594652415
S02821,34,18,2025-11-17,46,28,0.0,val,1,0.0032893544060656
S03616,34,18,2025-11-17,39,11,0.0,val,1,0.0031085441550653
S04323,34,11,2025-11-17,57,17,0.0,val,1,0.0034045025738313
S04415,34,13,2025-11-17,36,21,0.0,val,1,0.0033296991773207
S04556,34,20,2025-11-17,46,15,0.0,val,1,0.0032235663966576
S04787,34,18,2025-11-17,33,19,0.0,val,1,0.0034338083167131
S04920,34,22,2025-11-17,18,25,0.0,val,1,0.0011711362828683
S05369,34,21,2025-11-17,18,17,0.0051621346517376,val,1,0.0033430911172039
S05548,34,17,2025-11-17,48,11,0.0104736315262631,val,1,0.0031217563697481
S05869,34,11,2025-11-17,41,24,0.0,val,1,0.0033369498834279
S06215,34,20,2025-11-17,61,22,0.0075568895416906,val,1,0.0032735719056782
S06414,34,17,2025-11-17,19,19,0.0,val,1,0.0033972639851481
S06442,34,18,2025-11-17,54,19,0.0030044462176923,val,1,0.0032971333162852
S06445,34,18,2025-11-17,55,25,0.0030653184199732,val,1,0.003299792446187
S06446,34,10,2025-11-17,17,20,0.0091340145556127,val,1,0.0033413795676951
S06454,34,11,2025-11-17,54,19,0.0014963074023561,val,1,0.0032738671478691
S06687,34,17,2025-11-17,63,19,0.0,val,1,0.0032607747299784
S07250,34,20,2025-11-17,26,27,0.0,val,1,0.0033374794230562
S07262,34,7,2025-11-17,57,16,0.0058561185834555,val,1,0.0031708047496192
S07269,34,12,2025-11-17,33,29,0.0,val,1,0.0030116403834303
S07489,34,17,2025-11-17,19,25,0.0014546710453143,val,1,0.0034256604961217
S07493,34,13,2025-11-17,23,18,0.0043306640642018,val,1,0.0034025092487082
S07511,34,18,2025-11-17,26,16,0.0014567176078176,val,1,0.003443937952821
S07512,34,10,2025-11-17,36,30,0.0042843719558976,val,1,0.0033498935386999
S07713,34,17,2025-11-17,46,28,0.0054783225971437,val,1,0.0033021189922241
S07715,34,12,2025-11-17,60,22,0.0171429926508473,val,1,0.0032028034304408
S07716,34,7,2025-11-17,37,15,0.0033360182574842,val,1,0.0032674210058163
S08186,34,10,2025-11-17,25,22,0.0146351628985822,val,1,0.0034261798319352
S08191,34,11,2025-11-17,63,19,0.0068394652281312,val,1,0.0033599176925382
S08312,34,22,2025-11-17,60,23,0.0094357981270795,val,1,0.0028407723407996
S08347,34,10,2025-11-17,34,32,0.0118873358016895,val,1,0.0032685831111003
S08648,34,19,2025-11-17,27,16,0.001165329000279,val,1,0.0026661031887965
S08918,34,20,2025-11-17,30,31,0.0,val,1,0.0032897308742486
S09392,34,6,2025-11-17,25,30,0.0,val,1,0.0032959490624032
S09393,34,7,2025-11-17,53,30,0.0,val,1,0.0031110553888784
S09510,34,17,2025-11-17,39,13,0.0,val,1,0.0033461344341524
S10053,34,6,2025-11-17,45,23,0.0065753265172202,val,1,0.0033351148064228
S10055,34,6,2025-11-17,51,30,0.0053393064810263,val,1,0.0033165767565175
S10229,34,7,2025-11-17,35,27,0.0,val,1,0.0028593147681534
S10439,34,17,2025-11-17,25,16,0.0,val,1,0.0033031925035734
S10440,34,7,2025-11-17,17,20,0.0,val,1,0.0033554970012049
S10700,34,12,2025-11-17,26,14,0.0,val,1,0.0026730950678107
S10924,34,17,2025-11-17,25,18,0.0,val,1,0.0034470233298901
S10938,34,11,2025-11-17,34,12,0.0215367282001758,val,1,0.0032985384848434
S10941,34,11,2025-11-17,19,19,0.0237922130767412,val,1,0.0034203351108268
S10944,34,10,2025-11-17,24,19,0.0084673834592521,val,1,0.0033943306607503
S11279,34,19,2025-11-17,21,20,0.0087652388615771,val,1,0.0033626117788109
S11286,34,19,2025-11-17,52,13,0.0101898970348834,val,1,0.0027325309672601
S11794,34,19,2025-11-17,39,13,0.0,val,1,0.0025713504055658
S11808,34,21,2025-11-17,29,13,0.0,val,1,0.0031119967861021
S11934,34,18,2025-11-17,61,18,0.0,val,1,0.0033482862807902
S11935,34,18,2025-11-17,36,27,0.0,val,1,0.0033966036521502
S11982,34,20,2025-11-17,34,15,0.0,val,1,0.0028722738042878
S12139,34,12,2025-11-17,52,28,0.0052251712373773,val,1,0.0028420552979423
S12142,34,13,2025-11-17,22,27,0.0,val,1,0.0033076067038793
S12175,34,7,2025-11-17,42,12,0.0,val,1,0.0018068438574722
S12264,34,21,2025-11-17,21,26,0.0,val,1,0.003373821718375
S12397,34,7,2025-11-17,31,30,0.0,val,1,0.0029633799520826
S12539,34,21,2025-11-17,24,26,0.0,val,1,0.003392455069082
S12726,34,11,2025-11-17,27,14,0.0,val,1,0.0034036500993077
S13201,34,17,2025-11-17,44,11,0.0,val,1,0.0031679352190055
S13258,34,22,2025-11-17,42,21,0.0,val,1,0.0029625979843521
S13471,34,18,2025-11-17,59,15,0.0,val,1,0.0033742378293443
S13491,34,19,2025-11-17,35,30,0.0066152883706691,val,1,0.0033848630478315
S13498,34,21,2025-11-17,56,23,0.0077338437358977,val,1,0.0033821875156442
S13499,34,21,2025-11-17,27,25,0.005373989673722,val,1,0.0033178050537751
S14039,34,17,2025-11-17,23,23,0.009350084470582,val,1,0.003236134318532
S14492,34,21,2025-11-17,33,26,0.0,val,1,0.0033108756450785
S14914,34,21,2025-11-17,37,11,0.0,val,1,0.0023770328726276
S14958,34,11,2025-11-17,41,17,0.0,val,1,0.0033468675111076
S15404,34,13,2025-11-17,55,15,0.0,val,1,0.0034220678562771
S15410,34,21,2025-11-17,42,25,0.0,val,1,0.0033761298680185
S15644,34,18,2025-11-17,56,24,0.0,val,1,0.0033444668898642
S15647,34,18,2025-11-17,37,12,0.0082619349218856,val,1,0.0033078988467521
S15659,34,6,2025-11-17,40,19,0.0016398256571675,val,1,0.0033089480987156
S15855,34,19,2025-11-17,59,25,0.0,val,1,0.0033553392342831
S15919,34,22,2025-11-17,39,22,0.0036933000416146,val,1,0.0026133726664562
S16142,34,22,2025-11-17,50,25,0.0,val,1,0.0029325587119778
S16204,34,13,2025-11-17,39,30,0.0,val,1,0.0033556136246416
S17407,34,20,2025-11-17,28,21,0.0009610661840064,val,1,0.0032152306975694
S17667,34,20,2025-11-17,50,12,0.0232849596495543,val,1,0.0031341748109373
S17972,34,12,2025-11-17,32,18,0.0,val,1,0.0029372504005288
S17974,34,6,2025-11-17,60,18,0.0,val,1,0.0033428154490339
S17975,34,6,2025-11-17,24,17,0.0,val,1,0.0021414538709997
S17978,34,10,2025-11-17,47,29,0.0,val,1,0.0033565329115493
S17987,34,17,2025-11-17,63,18,0.0,val,1,0.0032786444170819
S18345,34,6,2025-11-17,26,21,0.0,val,1,0.0032138043450231
S18346,34,11,2025-11-17,46,19,0.0,val,1,0.0033268657047174
S18465,34,22,2025-11-17,27,23,0.0,val,1,0.0031358574428795
S18685,34,21,2025-11-17,51,27,0.0064257131959842,val,1,0.0033808147061436
S18686,34,19,2025-11-17,54,19,0.0,val,1,0.0032566827185248
S18708,34,22,2025-11-17,40,23,0.0098810431094469,val,1,0.0027111926094411
S18823,34,7,2025-11-17,22,26,0.0065892834651411,val,1,0.0028247147111961
S18832,34,6,2025-11-17,40,27,0.0065815610350398,val,1,0.0033512922086813
S18835,34,18,2025-11-17,31,27,0.0106927250743327,val,1,0.0033301864783323
S18846,34,17,2025-11-17,29,30,0.01052727453734,val,1,0.0032795520124574
S19172,34,18,2025-11-17,52,15,0.0058469212489117,val,1,0.0033502824786931
S19358,34,20,2025-11-17,20,26,0.0,val,1,0.0032156358333068
S19364,34,11,2025-11-17,45,17,0.0,val,1,0.0033563036484245
