ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S03028,271,1,2026-06-04,44,16,0.0,val,1,0.0018882257053188
S05095,271,1,2026-06-04,27,24,0.0,val,1,0.0017436297470348
S05853,271,1,2026-06-04,15,20,0.0,val,1,0.0027655185238264
S19239,271,1,2026-06-04,61,20,0.0016978044689493,val,1,0.0022651958988703
S26738,271,1,2026-06-04,35,32,0.0084891342010355,val,1,0.0022264386569244
S28259,271,1,2026-06-04,23,25,0.0,val,1,0.0019946863160052
S29051,271,1,2026-06-04,56,25,0.0,val,1,0.0019745728351504
S31246,271,1,2026-06-04,28,31,0.0,val,1,0.00234333903554
S33609,271,1,2026-06-04,21,29,0.0,val,1,0.002248614087412
S39623,271,1,2026-06-04,49,28,0.0,val,1,0.0022860183190732
S40894,271,1,2026-06-04,46,14,0.0,val,1,0.0020458560946309
S43491,271,1,2026-06-04,43,20,0.0108154197379926,val,1,0.0018497184996712
S03028,271,1,2026-06-04,42,16,0.0,val,2,0.0017511864575362
S05095,271,1,2026-06-04,25,24,0.0,val,2,0.0019914393072238
S05853,271,1,2026-06-04,13,20,0.0,val,2,0.0024359077437186
S19239,271,1,2026-06-04,59,20,0.0016978044689493,val,2,0.002241949808772
S26738,271,1,2026-06-04,35,11,0.0084891342010355,val,2,0.001852889875398
S28259,271,1,2026-06-04,25,25,0.0,val,2,0.0020051537342988
S29051,271,1,2026-06-04,58,25,0.0,val,2,0.0020231018594932
S31246,271,1,2026-06-04,30,31,0.0,val,2,0.0022501709592208
S33609,271,1,2026-06-04,23,30,0.0,val,2,0.0024384188138581
S39623,271,1,2026-06-04,47,28,0.0,val,2,0.0021751252903311
S40894,271,1,2026-06-04,44,14,0.0,val,2,0.0022878952982995
S43491,271,1,2026-06-04,41,20,0.0108154197379926,val,2,0.0019598506680439
S03028,271,1,2026-06-04,48,16,0.0,val,3,0.0018982508705091
S05095,271,1,2026-06-04,31,24,0.0,val,3,0.0018195530538569
S05853,271,1,2026-06-04,19,20,0.0,val,3,0.0025900800949063
S19239,271,1,2026-06-04,65,20,0.0016978044689493,val,3,0.0023301470301096
S26738,271,1,2026-06-04,40,32,0.0084891342010355,val,3,0.0023630479085694
S28259,271,1,2026-06-04,17,25,0.0,val,3,0.002242501754421
S29051,271,1,2026-06-04,52,25,0.0,val,3,0.0017553704247554
S31246,271,1,2026-06-04,26,30,0.0,val,3,0.0021824190574556
S33609,271,1,2026-06-04,15,26,0.0,val,3,0.0022219396505462
S39623,271,1,2026-06-04,53,28,0.0,val,3,0.0022659080735164
S40894,271,1,2026-06-04,51,14,0.0,val,3,0.0019379999541489
S43491,271,1,2026-06-04,48,20,0.0108154197379926,val,3,0.0018638716137633
