ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S01800,299,1,2026-06-07,29,26,0.0102070754191091,val,1,0.0027745695456804
S13813,299,1,2026-06-07,27,28,0.0118654453719988,val,1,0.002590217613399
S18899,299,1,2026-06-07,40,28,0.0,val,1,0.0026676136248044
S19583,299,1,2026-06-07,31,24,0.0,val,1,0.0028023886688147
S28245,299,1,2026-06-07,26,19,0.0,val,1,0.0028445079983161
S29869,299,1,2026-06-07,45,22,0.0,val,1,0.0027953489824398
S30193,299,1,2026-06-07,50,23,0.0065474102654039,val,1,0.0027067194604546
S33062,299,1,2026-06-07,58,17,0.0,val,1,0.0028245051163538
S36648,299,1,2026-06-07,37,31,0.0,val,1,0.0026382937580648
S37196,299,1,2026-06-07,13,24,0.0,val,1,0.0017169619466231
S39344,299,1,2026-06-07,57,26,0.0,val,1,0.0027733088285702
S41687,299,1,2026-06-07,42,11,0.0,val,1,0.0018034846773996
S42295,299,1,2026-06-07,41,11,0.0045719311027461,val,1,0.0017281087574714
S01800,299,1,2026-06-07,27,26,0.0102070754191091,val,2,0.0027775608644464
S13813,299,1,2026-06-07,25,28,0.0118654453719988,val,2,0.0027233893832099
S18899,299,1,2026-06-07,38,28,0.0,val,2,0.0027397221337732
S19583,299,1,2026-06-07,29,24,0.0,val,2,0.0027859630113224
S28245,299,1,2026-06-07,28,19,0.0,val,2,0.0027831226894321
S29869,299,1,2026-06-07,43,22,0.0,val,2,0.0027021302859769
S30193,299,1,2026-06-07,52,23,0.0065474102654039,val,2,0.0028144252115206
S33062,299,1,2026-06-07,60,17,0.0,val,2,0.0028077026101176
S36648,299,1,2026-06-07,40,31,0.0,val,2,0.0026310234524112
S37196,299,1,2026-06-07,17,27,0.0,val,2,0.0016604535008276
S39344,299,1,2026-06-07,54,26,0.0,val,2,0.0028484339521115
S41687,299,1,2026-06-07,44,11,0.0,val,2,0.0017770118497794
S42295,299,1,2026-06-07,43,11,0.0045719311027461,val,2,0.0018421365681011
S01800,299,1,2026-06-07,33,26,0.0102070754191091,val,3,0.0027527531310915
S13813,299,1,2026-06-07,31,28,0.0118654453719988,val,3,0.002767459191129
S18899,299,1,2026-06-07,44,28,0.0,val,3,0.0027264155018589
S19583,299,1,2026-06-07,41,24,0.0,val,3,0.0025662079865589
S28245,299,1,2026-06-07,22,19,0.0,val,3,0.0027822431421038
S29869,299,1,2026-06-07,51,22,0.0,val,3,0.0027925289542953
S30193,299,1,2026-06-07,46,23,0.0065474102654039,val,3,0.002764037163647
S33062,299,1,2026-06-07,54,17,0.0,val,3,0.0028020062962829
S36648,299,1,2026-06-07,33,31,0.0,val,3,0.0025930606637076
S37196,299,1,2026-06-07,20,14,0.0,val,3,0.0018941996228518
S39344,299,1,2026-06-07,61,26,0.0,val,3,0.0029085793417148
S41687,299,1,2026-06-07,37,11,0.0,val,3,0.0018841249858679
S42295,299,1,2026-06-07,35,11,0.0045719311027461,val,3,0.0017037735683456
S01800,299,1,2026-06-07,31,26,0.0102070754191091,val,4,0.0027645546235887
S13813,299,1,2026-06-07,29,28,0.0118654453719988,val,4,0.0027443532095197
S18899,299,1,2026-06-07,42,28,0.0,val,4,0.0027454080875954
S19583,299,1,2026-06-07,34,24,0.0,val,4,0.0027252138127381
S28245,299,1,2026-06-07,24,19,0.0,val,4,0.0028255746429039
S29869,299,1,2026-06-07,49,22,0.0,val,4,0.0028512393515612
S30193,299,1,2026-06-07,48,23,0.0065474102654039,val,4,0.0027388801159082
S33062,299,1,2026-06-07,56,17,0.0,val,4,0.0027970333962183
S36648,299,1,2026-06-07,35,31,0.0,val,4,0.0026928862996839
S37196,299,1,2026-06-07,17,16,0.0,val,4,0.00195224347158
S39344,299,1,2026-06-07,59,26,0.0,val,4,0.0028198902846512
S41687,299,1,2026-06-07,40,11,0.0,val,4,0.0018683311284703
S42295,299,1,2026-06-07,39,11,0.0045719311027461,val,4,0.00183598662759
S03816,299,2,2026-06-07,58,29,0.0,val,1,0.0011995677926215
S04165,299,2,2026-06-07,28,29,0.0,val,1,0.0004953633128413
S05957,299,2,2026-06-07,63,18,0.0,val,1,0.0009086842163341
S11843,299,2,2026-06-07,35,13,0.0,val,1,0.0004985351459891
S12755,299,2,2026-06-07,54,25,0.0,val,1,0.0005050588945034
S12898,299,2,2026-06-07,37,32,0.0,val,1,0.0011926484583023
S14861,299,2,2026-06-07,49,14,0.0,val,1,0.0005065590693718
S16269,299,2,2026-06-07,17,22,0.0,val,1,0.0005552951922302
S20899,299,2,2026-06-07,19,21,0.0,val,1,0.0005434758730052
S24997,299,2,2026-06-07,49,21,0.0,val,1,0.0006825813610798
S29995,299,2,2026-06-07,34,15,0.0,val,1,0.0005087113931343
S33742,299,2,2026-06-07,36,30,0.0,val,1,0.0005006179116914
S34244,299,2,2026-06-07,23,14,0.0,val,1,0.0006490412712615
S35365,299,2,2026-06-07,37,16,0.0,val,1,0.0004896359404772
S37808,299,2,2026-06-07,27,31,0.0,val,1,0.0012513514322494
S39322,299,2,2026-06-07,58,27,0.0,val,1,0.000552314684691
S42155,299,2,2026-06-07,23,20,0.0,val,1,0.0005080146354912
S03816,299,2,2026-06-07,56,30,0.0,val,2,0.0015610443369344
S04165,299,2,2026-06-07,30,29,0.0,val,2,0.0005141075718536
S05957,299,2,2026-06-07,61,18,0.0,val,2,0.0005928734003424
S11843,299,2,2026-06-07,37,13,0.0,val,2,0.0005775489550764
S12755,299,2,2026-06-07,56,25,0.0,val,2,0.0005487213014209
S12898,299,2,2026-06-07,38,32,0.0,val,2,0.0011249540259434
S14861,299,2,2026-06-07,47,14,0.0,val,2,0.0004922554306416
S16269,299,2,2026-06-07,15,22,0.0,val,2,0.0006449476459004
S20899,299,2,2026-06-07,21,21,0.0,val,2,0.0005234978092403
S24997,299,2,2026-06-07,51,21,0.0,val,2,0.0005525062391329
S29995,299,2,2026-06-07,36,15,0.0,val,2,0.000511240712158
S33742,299,2,2026-06-07,34,30,0.0,val,2,0.0005865158180032
S34244,299,2,2026-06-07,23,15,0.0,val,2,0.0005987295888922
S35365,299,2,2026-06-07,34,16,0.0,val,2,0.0005356536266291
S37808,299,2,2026-06-07,29,31,0.0,val,2,0.0008760620886158
S39322,299,2,2026-06-07,60,27,0.0,val,2,0.0006276913586132
S42155,299,2,2026-06-07,21,20,0.0,val,2,0.0005092785537579
S03816,299,2,2026-06-07,63,26,0.0,val,3,0.0011483558734279
S04165,299,2,2026-06-07,24,29,0.0,val,3,0.0009172313206952
S05957,299,2,2026-06-07,60,17,0.0,val,3,0.0006256064503391
S11843,299,2,2026-06-07,30,13,0.0,val,3,0.00058912934621
S12755,299,2,2026-06-07,50,25,0.0,val,3,0.0005007850480488
S12898,299,2,2026-06-07,31,31,0.0,val,3,0.0010605323045625
S14861,299,2,2026-06-07,53,14,0.0,val,3,0.0004986001126992
S16269,299,2,2026-06-07,23,22,0.0,val,3,0.0005617177032133
S20899,299,2,2026-06-07,15,21,0.0,val,3,0.000575043403428
S24997,299,2,2026-06-07,43,21,0.0,val,3,0.0005636463175195
S29995,299,2,2026-06-07,30,15,0.0,val,3,0.0004874819365027
S33742,299,2,2026-06-07,40,30,0.0,val,3,0.0005072223016805
S34244,299,2,2026-06-07,27,14,0.0,val,3,0.0005265739430715
S35365,299,2,2026-06-07,41,16,0.0,val,3,0.0005325435215267
S37808,299,2,2026-06-07,26,30,0.0,val,3,0.0007794232737012
S39322,299,2,2026-06-07,54,27,0.0,val,3,0.0004899480060312
S42155,299,2,2026-06-07,29,20,0.0,val,3,0.0005553659836199
S03816,299,2,2026-06-07,59,28,0.0,val,4,0.0010092510271331
S04165,299,2,2026-06-07,26,29,0.0,val,4,0.0005592151181803
S05957,299,2,2026-06-07,62,17,0.0,val,4,0.0008649865762152
S11843,299,2,2026-06-07,32,13,0.0,val,4,0.0005269352696877
S12755,299,2,2026-06-07,52,25,0.0,val,4,0.0005027132879192
S12898,299,2,2026-06-07,36,32,0.0,val,4,0.00115239545522
S14861,299,2,2026-06-07,51,14,0.0,val,4,0.0004909375357045
S16269,299,2,2026-06-07,19,22,0.0,val,4,0.0005693587814103
S20899,299,2,2026-06-07,17,21,0.0,val,4,0.000565279224213
S24997,299,2,2026-06-07,47,21,0.0,val,4,0.0006210191845909
S29995,299,2,2026-06-07,32,15,0.0,val,4,0.0005194224785652
S33742,299,2,2026-06-07,38,30,0.0,val,4,0.0005235702553844
S34244,299,2,2026-06-07,25,14,0.0,val,4,0.0005700289256792
S35365,299,2,2026-06-07,39,16,0.0,val,4,0.0004745222732002
S37808,299,2,2026-06-07,24,30,0.0,val,4,0.0012252081666663
S39322,299,2,2026-06-07,56,27,0.0,val,4,0.0005213265341445
S42155,299,2,2026-06-07,27,20,0.0,val,4,0.0005206951876512
S08158,299,3,2026-06-07,37,24,0.0092424062800012,val,1,0.002449796692708
S08160,299,3,2026-06-07,56,18,0.0146770525952327,val,1,0.0027210404164051
S12303,299,3,2026-06-07,49,31,0.0,val,1,0.0020760880845612
S18902,299,3,2026-06-07,27,30,0.0,val,1,0.0026441113903337
S22914,299,3,2026-06-07,15,19,0.0097579172638564,val,1,0.0026666358337503
S23228,299,3,2026-06-07,43,23,0.0,val,1,0.0024067280929128
S29124,299,3,2026-06-07,29,24,0.0105698203626774,val,1,0.0025869942895107
S29575,299,3,2026-06-07,53,20,0.0046561738804571,val,1,0.0026521517661413
S29576,299,3,2026-06-07,33,29,0.0,val,1,0.002640798557489
S30199,299,3,2026-06-07,38,24,0.0209195158457966,val,1,0.0024084830811507
S31370,299,3,2026-06-07,25,22,0.0,val,1,0.0027834237695649
S34903,299,3,2026-06-07,60,26,0.0,val,1,0.0027069004870925
S37722,299,3,2026-06-07,58,20,0.0,val,1,0.0026472060452621
S41385,299,3,2026-06-07,43,30,0.0,val,1,0.0026854893388639
S42199,299,3,2026-06-07,51,18,0.006832648235472,val,1,0.0027006831736393
S42294,299,3,2026-06-07,25,13,0.0,val,1,0.0021353686282492
S42954,299,3,2026-06-07,35,30,0.0,val,1,0.0026652074652284
S08158,299,3,2026-06-07,35,24,0.0092424062800012,val,2,0.0025308680528858
S08160,299,3,2026-06-07,54,18,0.0146770525952327,val,2,0.0026001692155328
S12303,299,3,2026-06-07,50,31,0.0,val,2,0.0018312191192967
S18902,299,3,2026-06-07,33,31,0.0,val,2,0.0025111401853004
S22914,299,3,2026-06-07,17,19,0.0097579172638564,val,2,0.0026507246330165
S23228,299,3,2026-06-07,45,23,0.0,val,2,0.0023094458355123
S29124,299,3,2026-06-07,27,24,0.0105698203626774,val,2,0.00268776620216
S29575,299,3,2026-06-07,51,20,0.0046561738804571,val,2,0.0025126644608436
S29576,299,3,2026-06-07,35,29,0.0,val,2,0.0026031425347174
S30199,299,3,2026-06-07,36,24,0.0209195158457966,val,2,0.00256989515099
S31370,299,3,2026-06-07,23,22,0.0,val,2,0.002800776241051
S34903,299,3,2026-06-07,58,26,0.0,val,2,0.0026992737048205
S37722,299,3,2026-06-07,56,20,0.0,val,2,0.0026886416380451
S41385,299,3,2026-06-07,41,30,0.0,val,2,0.0027438209073453
S42199,299,3,2026-06-07,49,18,0.006832648235472,val,2,0.0025273595641548
S42294,299,3,2026-06-07,22,14,0.0,val,2,0.0020525842738844
S42954,299,3,2026-06-07,33,30,0.0,val,2,0.0026418226895439
S08158,299,3,2026-06-07,41,24,0.0092424062800012,val,3,0.0023514417047592
S08160,299,3,2026-06-07,60,18,0.0146770525952327,val,3,0.0027377261150048
S12303,299,3,2026-06-07,46,31,0.0,val,3,0.0024046928544535
S18902,299,3,2026-06-07,31,30,0.0,val,3,0.0027573414516935
S22914,299,3,2026-06-07,17,18,0.0097579172638564,val,3,0.0027041062021305
S23228,299,3,2026-06-07,39,23,0.0,val,3,0.0023533274814997
S29124,299,3,2026-06-07,33,24,0.0105698203626774,val,3,0.0025760533678056
S29575,299,3,2026-06-07,55,20,0.0046561738804571,val,3,0.0024779424132035
S29576,299,3,2026-06-07,28,29,0.0,val,3,0.0026818943354471
S30199,299,3,2026-06-07,42,24,0.0209195158457966,val,3,0.0023153988106781
S31370,299,3,2026-06-07,29,22,0.0,val,3,0.0027642563428948
S34903,299,3,2026-06-07,63,25,0.0,val,3,0.0026546117734466
S37722,299,3,2026-06-07,62,20,0.0,val,3,0.0026540938699979
S41385,299,3,2026-06-07,47,30,0.0,val,3,0.0026399505532019
S42199,299,3,2026-06-07,55,18,0.006832648235472,val,3,0.0027103734714115
S42294,299,3,2026-06-07,30,12,0.0,val,3,0.0020239886716761
S42954,299,3,2026-06-07,39,30,0.0,val,3,0.0026705288465681
S08158,299,3,2026-06-07,39,24,0.0092424062800012,val,4,0.0023920726775354
S08160,299,3,2026-06-07,58,18,0.0146770525952327,val,4,0.0027414961896115
S12303,299,3,2026-06-07,48,31,0.0,val,4,0.0018363377457847
S18902,299,3,2026-06-07,29,30,0.0,val,4,0.0026899756293392
S22914,299,3,2026-06-07,15,18,0.0097579172638564,val,4,0.0026310059659965
S23228,299,3,2026-06-07,41,23,0.0,val,4,0.002309087995435
S29124,299,3,2026-06-07,31,24,0.0105698203626774,val,4,0.0026532748952111
S29575,299,3,2026-06-07,54,20,0.0046561738804571,val,4,0.0025665580748117
S29576,299,3,2026-06-07,31,29,0.0,val,4,0.0026206134458537
S30199,299,3,2026-06-07,40,24,0.0209195158457966,val,4,0.0023007370345073
S31370,299,3,2026-06-07,27,22,0.0,val,4,0.002780706396167
S34903,299,3,2026-06-07,62,26,0.0,val,4,0.002721102993163
S37722,299,3,2026-06-07,60,20,0.0,val,4,0.0026647398664678
S41385,299,3,2026-06-07,45,30,0.0,val,4,0.0025532208657268
S42199,299,3,2026-06-07,53,18,0.006832648235472,val,4,0.0028128424978302
S42294,299,3,2026-06-07,28,12,0.0,val,4,0.002040329611184
S42954,299,3,2026-06-07,37,30,0.0,val,4,0.0025929801588029
S00917,299,6,2026-06-07,53,13,0.0,val,1,0.0010031149066465
S03741,299,6,2026-06-07,54,15,0.0,val,1,0.0006037654179591
S08794,299,6,2026-06-07,49,30,0.0,val,1,0.0007011968186423
S09044,299,6,2026-06-07,28,21,0.0,val,1,0.0006903282550901
S09204,299,6,2026-06-07,19,19,0.0,val,1,0.0006875160511685
S11844,299,6,2026-06-07,21,25,0.0,val,1,0.0005799037330858
S14606,299,6,2026-06-07,47,19,0.0,val,1,0.0006303956311947
S21676,299,6,2026-06-07,41,28,0.0,val,1,0.0005529801915829
S22098,299,6,2026-06-07,15,22,0.0,val,1,0.0007413842102689
S23491,299,6,2026-06-07,22,20,0.0,val,1,0.0006389718710925
S25957,299,6,2026-06-07,33,23,0.0,val,1,0.0005923650648712
S33636,299,6,2026-06-07,27,14,0.0,val,1,0.0006557300551839
S37148,299,6,2026-06-07,49,27,0.0,val,1,0.0005671474380939
S37690,299,6,2026-06-07,42,22,0.0,val,1,0.0006268923826118
S37692,299,6,2026-06-07,54,29,0.0,val,1,0.0007246153113465
S38621,299,6,2026-06-07,56,24,0.0,val,1,0.0005859266169812
S42886,299,6,2026-06-07,49,31,0.0,val,1,0.0010686773687035
S00917,299,6,2026-06-07,55,13,0.0,val,2,0.0012409788719298
S03741,299,6,2026-06-07,56,15,0.0,val,2,0.0006248600469131
S08794,299,6,2026-06-07,48,30,0.0,val,2,0.0006474376311053
S09044,299,6,2026-06-07,30,21,0.0,val,2,0.0007960105030524
S09204,299,6,2026-06-07,22,19,0.0,val,2,0.0006453857445803
S11844,299,6,2026-06-07,23,25,0.0,val,2,0.0005939082898848
S14606,299,6,2026-06-07,48,19,0.0,val,2,0.0007156240142099
S21676,299,6,2026-06-07,39,28,0.0,val,2,0.000580071281574
S22098,299,6,2026-06-07,13,22,0.0,val,2,0.0007844097086428
S23491,299,6,2026-06-07,20,20,0.0,val,2,0.0006768859226551
S25957,299,6,2026-06-07,35,23,0.0,val,2,0.000613343923163
S33636,299,6,2026-06-07,25,14,0.0,val,2,0.0006392151744168
S37148,299,6,2026-06-07,51,27,0.0,val,2,0.0005973346223379
S37690,299,6,2026-06-07,31,22,0.0,val,2,0.0006065996433767
S37692,299,6,2026-06-07,52,30,0.0,val,2,0.0006595871253169
S38621,299,6,2026-06-07,55,24,0.0,val,2,0.000597190185929
