ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S13246,307,1,2026-06-08,29,25,0.0,val,1,0.0019628448056133
S14796,307,1,2026-06-08,55,25,0.0,val,1,0.0021384754456256
S14919,307,1,2026-06-08,60,15,0.0,val,1,0.0019005500576181
S15531,307,1,2026-06-08,49,27,0.0050482991193409,val,1,0.0021730907560244
S16276,307,1,2026-06-08,51,19,0.0169566700784715,val,1,0.0019694003780138
S16301,307,1,2026-06-08,22,21,0.0,val,1,0.0019291600312536
S16618,307,1,2026-06-08,43,13,0.0,val,1,0.0019452226062269
S16756,307,1,2026-06-08,54,16,0.0,val,1,0.0020484716255638
S17811,307,1,2026-06-08,28,17,0.0194493782182617,val,1,0.0019057058214793
S17812,307,1,2026-06-08,62,26,0.0192550578426586,val,1,0.0019989329084656
S17813,307,1,2026-06-08,38,29,0.0,val,1,0.0021912098336336
S20344,307,1,2026-06-08,28,18,0.0,val,1,0.0020470744752672
S21936,307,1,2026-06-08,26,16,0.0,val,1,0.0021116964449819
S23396,307,1,2026-06-08,50,26,0.0,val,1,0.0019647038935978
S26938,307,1,2026-06-08,31,22,0.0122065035858139,val,1,0.0021473524738979
S28462,307,1,2026-06-08,36,19,0.0,val,1,0.002064258380466
S30906,307,1,2026-06-08,58,17,0.0,val,1,0.0020607546781385
S37322,307,1,2026-06-08,15,25,0.0,val,1,0.0019946816227895
S40582,307,1,2026-06-08,35,16,0.0,val,1,0.0022745273088002
S43742,307,1,2026-06-08,18,19,0.0129506468307897,val,1,0.0020201605915516
S13246,307,1,2026-06-08,32,25,0.0,val,2,0.0020919042953186
S14796,307,1,2026-06-08,57,25,0.0,val,2,0.0021869910144105
S14919,307,1,2026-06-08,63,17,0.0,val,2,0.001776441352632
S15531,307,1,2026-06-08,51,27,0.0050482991193409,val,2,0.002141826490397
S16276,307,1,2026-06-08,53,19,0.0169566700784715,val,2,0.001958069900129
S16301,307,1,2026-06-08,24,21,0.0,val,2,0.0019857025505045
S16618,307,1,2026-06-08,45,13,0.0,val,2,0.0021532824321234
S16756,307,1,2026-06-08,52,16,0.0,val,2,0.0020578694682869
S17811,307,1,2026-06-08,30,17,0.0194493782182617,val,2,0.0020890494236805
S17812,307,1,2026-06-08,60,26,0.0192550578426586,val,2,0.0019492186911398
S17813,307,1,2026-06-08,40,29,0.0,val,2,0.002176478090073
S20344,307,1,2026-06-08,26,18,0.0,val,2,0.0020607258023381
S21936,307,1,2026-06-08,23,16,0.0,val,2,0.0020243528621684
S23396,307,1,2026-06-08,48,26,0.0,val,2,0.0022544456383028
S26938,307,1,2026-06-08,29,22,0.0122065035858139,val,2,0.0021203088221479
S28462,307,1,2026-06-08,45,19,0.0,val,2,0.0021103409531408
S30906,307,1,2026-06-08,61,17,0.0,val,2,0.0019432162224282
