ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S05081,252,1,2026-06-02,27,22,0.0,val,1,0.0027540894527804
S06117,252,1,2026-06-02,34,29,0.0137263747088554,val,1,0.0027212997274354
S10110,252,1,2026-06-02,56,19,0.0026724309442768,val,1,0.0028577262109147
S10628,252,1,2026-06-02,53,23,0.0,val,1,0.0028153703302446
S12914,252,1,2026-06-02,54,25,0.0,val,1,0.0028946236019929
S15301,252,1,2026-06-02,37,27,0.0,val,1,0.0028888162338463
S15914,252,1,2026-06-02,30,18,0.0,val,1,0.0028297829621028
S21601,252,1,2026-06-02,43,12,0.0,val,1,0.0024554249716397
S26174,252,1,2026-06-02,63,24,0.0,val,1,0.0028281902377197
S30816,252,1,2026-06-02,25,26,0.0320244227801984,val,1,0.0027404839064607
S32417,252,1,2026-06-02,48,31,0.0,val,1,0.0013447486399318
S35337,252,1,2026-06-02,38,29,0.0286326354433117,val,1,0.002821843960246
S36164,252,1,2026-06-02,47,28,0.0,val,1,0.0028819156581287
S43018,252,1,2026-06-02,26,17,0.0,val,1,0.0027882326293562
S05081,252,1,2026-06-02,20,22,0.0,val,2,0.0028040498515748
S06117,252,1,2026-06-02,35,29,0.0137263747088554,val,2,0.002724913017773
S10110,252,1,2026-06-02,59,19,0.0026724309442768,val,2,0.0027958605873166
S10628,252,1,2026-06-02,54,23,0.0,val,2,0.0027306813470759
S12914,252,1,2026-06-02,55,25,0.0,val,2,0.0028665482956316
S15301,252,1,2026-06-02,38,27,0.0,val,2,0.0028166532930195
S15914,252,1,2026-06-02,28,18,0.0,val,2,0.0028154840897172
S21601,252,1,2026-06-02,41,12,0.0,val,2,0.0024272130966938
S26174,252,1,2026-06-02,62,24,0.0,val,2,0.0027935183271597
S30816,252,1,2026-06-02,23,26,0.0320244227801984,val,2,0.0026629900396696
S32417,252,1,2026-06-02,46,32,0.0,val,2,0.0011122067797865
S35337,252,1,2026-06-02,39,29,0.0286326354433117,val,2,0.0026234505534223
S36164,252,1,2026-06-02,46,28,0.0,val,2,0.0027114456555665
S43018,252,1,2026-06-02,28,17,0.0,val,2,0.0026597626529249
S05081,252,1,2026-06-02,31,22,0.0,val,3,0.0027874956322039
S06117,252,1,2026-06-02,32,29,0.0137263747088554,val,3,0.0026987848302893
S10110,252,1,2026-06-02,52,19,0.0026724309442768,val,3,0.0028469639457405
S10628,252,1,2026-06-02,51,23,0.0,val,3,0.0029853868124379
S12914,252,1,2026-06-02,50,25,0.0,val,3,0.0027888198190993
S15301,252,1,2026-06-02,35,27,0.0,val,3,0.0027132270490358
S15914,252,1,2026-06-02,34,18,0.0,val,3,0.0028431621394714
S21601,252,1,2026-06-02,47,12,0.0,val,3,0.0026146291991632
S26174,252,1,2026-06-02,65,24,0.0,val,3,0.002790737201189
S30816,252,1,2026-06-02,27,26,0.0320244227801984,val,3,0.0027580219976035
S32417,252,1,2026-06-02,46,31,0.0,val,3,0.0025597063297506
S35337,252,1,2026-06-02,36,29,0.0286326354433117,val,3,0.0027447333815349
S36164,252,1,2026-06-02,49,28,0.0,val,3,0.0028067302571435
S43018,252,1,2026-06-02,21,17,0.0,val,3,0.0025833456346965
S05081,252,1,2026-06-02,29,22,0.0,val,4,0.0028960217563847
S06117,252,1,2026-06-02,33,29,0.0137263747088554,val,4,0.002576595115593
S10110,252,1,2026-06-02,54,19,0.0026724309442768,val,4,0.002861945250093
S10628,252,1,2026-06-02,52,23,0.0,val,4,0.0027635714764756
S12914,252,1,2026-06-02,53,25,0.0,val,4,0.002937402485672
S15301,252,1,2026-06-02,36,27,0.0,val,4,0.0028715776544232
S15914,252,1,2026-06-02,32,18,0.0,val,4,0.0028170440328251
S21601,252,1,2026-06-02,45,12,0.0,val,4,0.0025855672135125
S26174,252,1,2026-06-02,64,24,0.0,val,4,0.0027177454570623
S30816,252,1,2026-06-02,26,26,0.0320244227801984,val,4,0.0027541909493126
S32417,252,1,2026-06-02,47,31,0.0,val,4,0.0024944470604891
S35337,252,1,2026-06-02,37,29,0.0286326354433117,val,4,0.0026939202493295
S36164,252,1,2026-06-02,48,28,0.0,val,4,0.0028450857643196
