ufs_serial,run_id,wafer_no,date,die_x,die_y,pred,health,clf_proba,split,position
S00043,9,3,2026-06-08,54,30,0.0020341000870939,0.0,0.3321877906931319,train,1
S00199,9,6,2026-06-08,28,27,0.0032710571027014,0.0,0.3988860699045021,train,1
S00201,9,6,2026-06-08,35,28,0.0029544523573739,0.0,0.421333998211097,train,1
S00202,9,6,2026-06-08,40,24,0.0031591411426846,0.0,0.4464420719279222,train,1
S00205,9,24,2026-06-08,19,24,0.0031442450050262,0.0024191978193146,0.4764855738611041,train,1
S00208,9,12,2026-06-08,60,17,0.0032207035603889,0.0,0.4483695218998195,train,1
S00210,9,12,2026-06-08,51,18,0.0032434130048066,0.0,0.4080147560268203,train,1
S00247,9,22,2026-06-08,40,17,0.0029831670002852,0.0,0.4199984635040789,train,1
S00253,9,14,2026-06-08,19,17,0.0030989798188955,0.0,0.4437837693199363,train,1
S00302,9,14,2026-06-08,50,23,0.0030402685041698,0.0,0.4568028883237924,train,1
S00308,9,9,2026-06-08,24,19,0.0026314375395183,0.0,0.383578894025498,train,1
S00315,9,22,2026-06-08,48,15,0.0029356299839271,0.0021781336418657,0.4383772290957976,train,1
S00369,9,3,2026-06-08,52,22,0.0031311631854501,0.0,0.4426921843975638,train,1
S00371,9,2,2026-06-08,37,19,0.0028666647567879,0.0087046378029984,0.4363180917848767,train,1
S00376,9,2,2026-06-08,39,24,0.003352694423742,0.0022044799290308,0.4469364764982441,train,1
S00377,9,2,2026-06-08,51,28,0.00326292154527,0.0066640743372799,0.4139165145931525,train,1
S00380,9,4,2026-06-08,52,15,0.0032030278620881,0.0,0.4587264781672974,train,1
S00384,9,4,2026-06-08,36,13,0.0027259503629929,0.0043461531734788,0.3861927839266494,train,1
S00600,9,22,2026-06-08,53,30,0.0015149260008066,0.0,0.3976453745495598,train,1
S00788,9,22,2026-06-08,19,26,0.002778744395774,0.0,0.4654749260602675,train,1
S00815,9,4,2026-06-08,46,14,0.0026154131667674,0.0,0.4282093748127969,train,1
S00817,9,2,2026-06-08,44,14,0.003167017053535,0.0,0.4275595138860933,train,1
S00818,9,4,2026-06-08,29,29,0.00275249301484,0.0,0.4474815371175629,train,1
S00956,9,11,2026-06-08,42,27,0.0030252059637738,0.0,0.3879214218542925,train,1
S01093,9,22,2026-06-08,48,26,0.0026304439904238,0.0,0.3866915987928832,train,1
S01265,9,3,2026-06-08,37,23,0.0033012523613628,0.0043628255659822,0.4282225308836156,train,1
S01271,9,2,2026-06-08,32,13,0.0030442620184495,0.0100710969071687,0.4490907127137025,train,1
S01273,9,4,2026-06-08,25,25,0.0031322589001064,0.0119137511536202,0.4222108495566462,train,1
S01274,9,4,2026-06-08,35,25,0.0025734193300734,0.007401450505592,0.4639620651286469,train,1
S01278,9,4,2026-06-08,33,24,0.0030538162470664,0.0014399411275579,0.4804228222002955,train,1
S01368,9,14,2026-06-08,38,15,0.0026708838136578,0.0,0.4474169510412165,train,1
S01448,9,22,2026-06-08,26,23,0.0031831481168167,0.0129361953183293,0.4509673068582764,train,1
