ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S00050,39,9,2025-11-20,26,13,0.0,val,1,0.0026436200801334
S00591,39,11,2025-11-20,34,13,0.0,val,1,0.0013908343512992
S00592,39,10,2025-11-20,16,20,0.0,val,1,0.0013702874390348
S00891,39,5,2025-11-20,52,14,0.0,val,1,0.0012465616014888
S00893,39,3,2025-11-20,43,23,0.0,val,1,0.0015827883978428
S00894,39,5,2025-11-20,59,16,0.0,val,1,0.0010752933577416
S00896,39,5,2025-11-20,26,28,0.0,val,1,0.0010467394465408
S00900,39,10,2025-11-20,40,25,0.0,val,1,0.0014556098493795
S00902,39,7,2025-11-20,31,19,0.0,val,1,0.0017511118179088
S01483,39,16,2025-11-20,50,31,0.0189792171550268,val,1,0.0028029319702404
S01487,39,3,2025-11-20,42,11,0.0057591137685693,val,1,0.0028996909396929
S01734,39,19,2025-11-20,23,17,0.0117595213377934,val,1,0.0030753011973202
S01741,39,3,2025-11-20,50,22,0.0028425257871994,val,1,0.0012803153801321
S03162,39,11,2025-11-20,23,30,0.0015039141104665,val,1,0.0027611823947623
S03163,39,21,2025-11-20,53,13,0.0046522076925237,val,1,0.0031220541972165
S03796,39,24,2025-11-20,44,17,0.0,val,1,0.0022060341162228
S03801,39,6,2025-11-20,14,19,0.0,val,1,0.0019481985546472
S03804,39,7,2025-11-20,27,22,0.0,val,1,0.0023647888325771
S03934,39,13,2025-11-20,38,12,0.0,val,1,0.0028304061428236
S03935,39,10,2025-11-20,48,19,0.0,val,1,0.001468416314752
S04241,39,10,2025-11-20,28,24,0.0,val,1,0.0013649966177523
S04243,39,12,2025-11-20,22,25,0.0,val,1,0.0032234326817635
S04244,39,3,2025-11-20,40,21,0.0,val,1,0.002197909944694
S04246,39,3,2025-11-20,35,31,0.0,val,1,0.0018279397474458
S04252,39,4,2025-11-20,36,22,0.0067779505223249,val,1,0.0013829896158254
S05086,39,12,2025-11-20,42,30,0.0,val,1,0.0032515922141039
S05550,39,13,2025-11-20,29,12,0.0170274288924976,val,1,0.0029408593614777
S05916,39,4,2025-11-20,58,24,0.0,val,1,0.0010653293180015
S06129,39,7,2025-11-20,43,12,0.0046070988255142,val,1,0.0026709512716523
S07567,39,12,2025-11-20,62,24,0.0010913338866857,val,1,0.0022787754754605
S07568,39,7,2025-11-20,46,21,0.0147830871964187,val,1,0.0018878282490373
S07625,39,7,2025-11-20,44,11,0.0256210257824039,val,1,0.0030259835294777
S07798,39,4,2025-11-20,47,25,0.0,val,1,0.0010892859605951
S08786,39,7,2025-11-20,35,32,0.0,val,1,0.003087476354612
S09584,39,24,2025-11-20,44,12,0.0,val,1,0.0021456306473022
S09585,39,6,2025-11-20,47,20,0.0,val,1,0.0010898782047538
S09589,39,5,2025-11-20,20,24,0.0,val,1,0.0020197209033574
S09590,39,9,2025-11-20,36,12,0.0,val,1,0.0027127294413075
S09592,39,12,2025-11-20,53,27,0.0,val,1,0.0032377728766207
S10017,39,10,2025-11-20,22,26,0.0,val,1,0.0020359149878876
S10018,39,10,2025-11-20,34,14,0.0,val,1,0.001417604895059
S10156,39,7,2025-11-20,51,18,0.0,val,1,0.0019593987819546
S10376,39,15,2025-11-20,46,27,0.0,val,1,0.0019252996839177
S11064,39,22,2025-11-20,32,12,0.0347768282762903,val,1,0.0032261099488846
S11068,39,3,2025-11-20,50,28,0.0108612004764067,val,1,0.0017916143357353
S11069,39,3,2025-11-20,38,28,0.0184083856307984,val,1,0.0014769900116781
S11614,39,9,2025-11-20,51,31,0.0,val,1,0.0029226858250525
S11615,39,9,2025-11-20,38,32,0.0,val,1,0.0028976262922222
S11635,39,5,2025-11-20,53,21,0.0,val,1,0.0017579349777515
S11636,39,4,2025-11-20,44,20,0.0,val,1,0.0014506936921056
S11637,39,12,2025-11-20,42,31,0.0,val,1,0.0031415684408733
S11638,39,24,2025-11-20,52,17,0.0,val,1,0.0027490924044693
S11871,39,12,2025-11-20,51,28,0.0,val,1,0.0032079409529443
S11874,39,3,2025-11-20,32,21,0.0,val,1,0.0017947590886093
S12476,39,5,2025-11-20,52,26,0.0,val,1,0.001494140139433
S12815,39,11,2025-11-20,56,20,0.0,val,1,0.0011984360474668
S12818,39,6,2025-11-20,29,16,0.0,val,1,0.0021711522134283
S12821,39,9,2025-11-20,17,26,0.0,val,1,0.0017641703417201
S13431,39,3,2025-11-20,38,16,0.0,val,1,0.0013758401805445
S13433,39,9,2025-11-20,36,15,0.0,val,1,0.0015703106872018
S13434,39,15,2025-11-20,24,27,0.0,val,1,0.0033051910200587
S13437,39,4,2025-11-20,19,18,0.0,val,1,0.0012102884212998
S13469,39,24,2025-11-20,60,28,0.0018761796904492,val,1,0.002779473151349
S13636,39,21,2025-11-20,50,14,0.0075593377594244,val,1,0.0029742008172846
S14216,39,21,2025-11-20,17,20,0.0,val,1,0.0028974040614457
S14217,39,3,2025-11-20,62,22,0.0,val,1,0.0017058685850712
S14220,39,5,2025-11-20,27,14,0.0,val,1,0.0012520161800176
S14505,39,22,2025-11-20,21,14,0.0,val,1,0.0028847113405515
S14506,39,17,2025-11-20,17,27,0.0,val,1,0.0031417834765806
S14507,39,21,2025-11-20,57,29,0.0,val,1,0.0031209376035098
S14627,39,5,2025-11-20,39,26,0.0,val,1,0.0011262876181442
S14628,39,5,2025-11-20,61,24,0.0,val,1,0.0013424870000321
S14902,39,19,2025-11-20,59,21,0.0,val,1,0.0032262099446744
S15355,39,3,2025-11-20,40,29,0.0132015831274736,val,1,0.0016362746924211
S15358,39,3,2025-11-20,53,29,0.0,val,1,0.0017102518931124
S15362,39,11,2025-11-20,48,24,0.0066400796275142,val,1,0.0011834541018643
S15363,39,7,2025-11-20,38,14,0.0066412109185783,val,1,0.0018770861362573
S16149,39,18,2025-11-20,40,11,0.0,val,1,0.0029525679420417
S16689,39,6,2025-11-20,52,16,0.0,val,1,0.001495856634752
S18194,39,4,2025-11-20,52,27,0.0,val,1,0.0013235872199592
S19413,39,7,2025-11-20,34,27,0.0052687932661217,val,1,0.0023649430676189
S19415,39,5,2025-11-20,35,12,0.0120494863642346,val,1,0.0022655832115832
S19623,39,11,2025-11-20,54,23,0.0,val,1,0.0012039586580381
S19844,39,5,2025-11-20,46,30,0.0,val,1,0.0012922231318566
S21282,39,21,2025-11-20,25,13,0.0,val,1,0.0031454367576536
S21318,39,10,2025-11-20,33,11,0.0,val,1,0.0030951716116681
S21319,39,11,2025-11-20,52,31,0.0,val,1,0.0022363822684677
S21333,39,5,2025-11-20,57,15,0.0,val,1,0.001206525378227
S21337,39,9,2025-11-20,33,17,0.0,val,1,0.001409953713608
S21339,39,3,2025-11-20,48,29,0.0,val,1,0.0016856882719002
S22266,39,24,2025-11-20,25,30,0.0,val,1,0.0026232201445761
S22296,39,10,2025-11-20,24,20,0.0,val,1,0.0020940173697254
S22299,39,6,2025-11-20,40,18,0.0,val,1,0.0018449200471702
S22305,39,4,2025-11-20,38,31,0.0,val,1,0.0010516801816519
S22811,39,22,2025-11-20,42,20,0.0127836616059314,val,1,0.0032099580144431
S22812,39,11,2025-11-20,30,30,0.0095232620525791,val,1,0.0012976106867682
S22926,39,7,2025-11-20,55,17,0.0079496087576856,val,1,0.0023571061484737
S22955,39,3,2025-11-20,38,17,0.0,val,1,0.001462765382755
S23734,39,4,2025-11-20,62,24,0.0,val,1,0.000947693016007
S24181,39,9,2025-11-20,16,17,0.0056293678571024,val,1,0.0026115330295381
S24466,39,4,2025-11-20,46,14,0.0,val,1,0.001248174792361
S24681,39,15,2025-11-20,36,26,0.0,val,1,0.0030699697463171
S25990,39,5,2025-11-20,58,18,0.0,val,1,0.0011114247418564
S26255,39,11,2025-11-20,61,28,0.0,val,1,0.0028553395139302
S28509,39,6,2025-11-20,54,29,0.0,val,1,0.0016910071822787
S28686,39,13,2025-11-20,53,30,0.0024773326554314,val,1,0.0030072911257001
S29226,39,3,2025-11-20,21,22,0.0,val,1,0.0020760556492595
S29230,39,9,2025-11-20,36,30,0.0,val,1,0.0015920635688778
S29620,39,4,2025-11-20,36,12,0.0,val,1,0.0017142626033334
S30102,39,10,2025-11-20,26,29,0.0,val,1,0.0018836562265302
S30240,39,18,2025-11-20,39,17,0.0024821951195149,val,1,0.0030724904093633
S30246,39,24,2025-11-20,14,21,0.0,val,1,0.0020634690465086
S30938,39,4,2025-11-20,53,13,0.0,val,1,0.002696564837721
S32108,39,10,2025-11-20,51,31,0.0,val,1,0.0028812477380367
S32196,39,5,2025-11-20,38,19,0.0,val,1,0.0019332444883186
S32439,39,11,2025-11-20,24,13,0.0,val,1,0.002797482085279
S32530,39,10,2025-11-20,33,18,0.0,val,1,0.0017576888639732
S32531,39,16,2025-11-20,63,24,0.0,val,1,0.0019634646493977
S32532,39,9,2025-11-20,42,13,0.0,val,1,0.0014923324757792
S32533,39,3,2025-11-20,20,21,0.0,val,1,0.0018117662523658
S33140,39,7,2025-11-20,60,15,0.0071113018905045,val,1,0.0029410013014554
S33598,39,5,2025-11-20,45,25,0.0,val,1,0.0011790445049083
S33599,39,4,2025-11-20,47,13,0.0,val,1,0.0011631015271806
S33600,39,17,2025-11-20,33,28,0.0,val,1,0.0026008521331477
S34531,39,5,2025-11-20,62,19,0.0,val,1,0.0020241818446142
S35313,39,6,2025-11-20,20,16,0.0,val,1,0.0017793594223289
S35314,39,3,2025-11-20,35,30,0.0,val,1,0.0014142408244345
S35635,39,11,2025-11-20,19,20,0.0019817061014218,val,1,0.0024118546716732
S35637,39,12,2025-11-20,42,24,0.0060974861671717,val,1,0.0024025316416129
S36619,39,4,2025-11-20,37,27,0.0,val,1,0.0010288183514418
S36751,39,22,2025-11-20,24,30,0.0,val,1,0.0031156234629199
S36983,39,24,2025-11-20,17,27,0.0,val,1,0.0027903916538656
S37027,39,5,2025-11-20,48,24,0.0,val,1,0.0011434703861965
S37192,39,3,2025-11-20,27,19,0.0,val,1,0.0017838819123345
S37260,39,17,2025-11-20,60,28,0.0,val,1,0.0029807471687504
S37869,39,12,2025-11-20,57,23,0.0,val,1,0.0032084937180978
S37872,39,11,2025-11-20,50,23,0.0,val,1,0.0011312272564134
S37946,39,24,2025-11-20,60,21,0.0054114233295496,val,1,0.0024008155284862
S37947,39,18,2025-11-20,51,15,0.0054403896939096,val,1,0.0032345142487176
S37950,39,5,2025-11-20,49,16,0.0054150051208297,val,1,0.0015474475521265
S38648,39,5,2025-11-20,25,20,0.0,val,1,0.0015913106480532
S39180,39,11,2025-11-20,63,17,0.0,val,1,0.0026286177182235
S39737,39,5,2025-11-20,60,17,0.0,val,1,0.0011863902534474
S39738,39,4,2025-11-20,63,21,0.0,val,1,0.0016880203741436
S39740,39,12,2025-11-20,28,19,0.0,val,1,0.0031080836271747
S40380,39,4,2025-11-20,60,15,0.0019285991462941,val,1,0.0027261413076997
S40919,39,15,2025-11-20,21,17,0.0,val,1,0.003289883680868
S40922,39,6,2025-11-20,18,19,0.0021371931816227,val,1,0.0021283649829555
S41200,39,3,2025-11-20,24,29,0.0,val,1,0.001818840904449
S41204,39,5,2025-11-20,48,26,0.0,val,1,0.0014331982177612
S41677,39,4,2025-11-20,29,20,0.0053096021537541,val,1,0.0011734760658078
S41736,39,7,2025-11-20,25,21,0.0,val,1,0.0017479654311285
S41738,39,13,2025-11-20,42,12,0.0,val,1,0.0029888854070353
S41739,39,6,2025-11-20,44,29,0.0,val,1,0.0013663682198619
S41740,39,7,2025-11-20,36,17,0.0024057428033438,val,1,0.001645979293916
S42290,39,9,2025-11-20,23,25,0.0171306947927168,val,1,0.0017633147350279
S42816,39,24,2025-11-20,45,14,0.0,val,1,0.0019286348469756
S42820,39,12,2025-11-20,45,23,0.0,val,1,0.0032635009922834
S42824,39,7,2025-11-20,52,20,0.0,val,1,0.0016462215704972
S43244,39,5,2025-11-20,45,15,0.0156550533417593,val,1,0.00159968109508
S43602,39,12,2025-11-20,25,13,0.0115950820054592,val,1,0.0031050523944277
S00050,39,9,2025-11-20,22,14,0.0,val,2,0.0029178656138374
S00591,39,11,2025-11-20,35,13,0.0,val,2,0.0015065088561632
S00592,39,10,2025-11-20,15,20,0.0,val,2,0.0013665033554924
S00891,39,5,2025-11-20,53,14,0.0,val,2,0.0011636666415088
S00893,39,3,2025-11-20,44,23,0.0,val,2,0.0014057113192385
S00894,39,5,2025-11-20,58,16,0.0,val,2,0.0011911521735634
S00896,39,5,2025-11-20,25,28,0.0,val,2,0.0016458890616057
S00900,39,10,2025-11-20,41,25,0.0,val,2,0.0013886763748711
S00902,39,7,2025-11-20,32,19,0.0,val,2,0.0018110203791572
