ufs_serial,run_id,wafer_no,date,die_x,die_y,pred,health,clf_proba,split,position
S00057,15,24,2026-06-07,59,15,0.0022752918944201,0.0,0.2949609773064609,train,1
S00570,15,9,2026-06-07,41,17,0.0004122218190349,0.0022028091356744,0.0785109057595637,train,1
S00571,15,14,2026-06-07,60,23,0.0004199793508754,0.0,0.1539559421132653,train,1
S00577,15,23,2026-06-07,35,26,0.0006621000213295,0.0,0.1544293932384639,train,1
S00834,15,17,2026-06-07,46,25,0.0,0.0,0.0978656077408894,train,1
S00835,15,14,2026-06-07,34,20,0.000311960847087,0.0,0.1205299037261591,train,1
S00836,15,16,2026-06-07,22,15,0.0010630137218821,0.0,0.1576209381247904,train,1
S00837,15,14,2026-06-07,63,18,0.0010955000327565,0.0,0.2305550506750123,train,1
S00839,15,17,2026-06-07,20,28,0.0006373455104356,0.0,0.1562796817447331,train,1
S00842,15,10,2026-06-07,60,24,0.0004274180183396,0.0,0.1480278584794962,train,1
S00843,15,10,2026-06-07,51,30,0.0016855042606406,0.0,0.3138756975995841,train,1
S00844,15,9,2026-06-07,17,24,0.0004021422965221,0.0,0.1454226187092462,train,1
S00865,15,24,2026-06-07,48,25,0.0003656699743182,0.0,0.0894193209518945,train,1
S00866,15,2,2026-06-07,34,28,0.0003887658214099,0.0,0.1823382581092369,train,1
S00867,15,3,2026-06-07,39,29,0.0018180698165861,0.0,0.3059476011114901,train,1
S00889,15,16,2026-06-07,42,11,0.0028477404145752,0.0,0.385140716372822,train,1
S01019,15,20,2026-06-07,44,21,0.0003483948116153,0.0,0.0842510857963291,train,1
S01020,15,20,2026-06-07,20,18,0.0002978012919735,0.0,0.0951997270412557,train,1
S01026,15,16,2026-06-07,44,22,0.0003063604851535,0.0,0.1092308524142817,train,1
S01028,15,21,2026-06-07,60,27,0.0007851346753658,0.0,0.1529172473462801,train,1
S01029,15,14,2026-06-07,25,17,0.0003058309295288,0.0,0.0846455891831984,train,1
S01030,15,15,2026-06-07,32,31,0.0021258728060741,0.0,0.2491406642231189,train,1
S01031,15,14,2026-06-07,58,16,0.0002991734102953,0.0,0.1295390425559436,train,1
S01034,15,11,2026-06-07,54,19,0.0002729072329076,0.0,0.0949919395212048,train,1
S01036,15,11,2026-06-07,61,17,0.0,0.0,0.1013467656565786,train,1
S01037,15,10,2026-06-07,41,16,0.0003610292047272,0.0,0.0616826635815948,train,1
