ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S01764,105,1,2026-04-15,39,13,0.0,val,1,0.0007301878978864
S02886,105,1,2026-04-15,38,17,0.0,val,1,0.0006565407725796
S03740,105,1,2026-04-15,49,19,0.0,val,1,0.0006733733191544
S03743,105,1,2026-04-15,45,24,0.0,val,1,0.0006076734124501
S03744,105,1,2026-04-15,13,21,0.0,val,1,0.0008871666927313
S05955,105,1,2026-04-15,15,18,0.0,val,1,0.0006846787549148
S05956,105,1,2026-04-15,14,21,0.0,val,1,0.0008705366027825
S07410,105,1,2026-04-15,21,21,0.014890381921818,val,1,0.0008573926785991
S09045,105,1,2026-04-15,25,24,0.0,val,1,0.0006231450953842
S09049,105,1,2026-04-15,42,12,0.0,val,1,0.0006920174880474
S09050,105,1,2026-04-15,50,20,0.0,val,1,0.0005970322858829
S12745,105,1,2026-04-15,25,19,0.0,val,1,0.0006702623973566
S12761,105,1,2026-04-15,29,25,0.0,val,1,0.0006032356268345
S19597,105,1,2026-04-15,19,22,0.0,val,1,0.0010193776237479
S20903,105,1,2026-04-15,37,27,0.0,val,1,0.0007519378199539
S21358,105,1,2026-04-15,50,17,0.0,val,1,0.0006457700564763
S22094,105,1,2026-04-15,48,13,0.0,val,1,0.0008204943607382
S26410,105,1,2026-04-15,53,18,0.0,val,1,0.0005856022067057
S28513,105,1,2026-04-15,21,14,0.0,val,1,0.0008085845047986
S28834,105,1,2026-04-15,51,22,0.0,val,1,0.0007899478838775
S36193,105,1,2026-04-15,31,13,0.0,val,1,0.0007510364765918
S37141,105,1,2026-04-15,55,29,0.0,val,1,0.0006792282447205
S38617,105,1,2026-04-15,22,25,0.0,val,1,0.0006506668023367
S43673,105,1,2026-04-15,15,26,0.0132571677141491,val,1,0.000880160203862
S01764,105,1,2026-04-15,41,13,0.0,val,2,0.0008539032673651
S02886,105,1,2026-04-15,40,17,0.0,val,2,0.0006511906730323
S03740,105,1,2026-04-15,51,19,0.0,val,2,0.0006280747122911
S03743,105,1,2026-04-15,43,24,0.0,val,2,0.0006001903880355
S03744,105,1,2026-04-15,15,21,0.0,val,2,0.0009747655074642
S05955,105,1,2026-04-15,15,19,0.0,val,2,0.000630169318554
S05956,105,1,2026-04-15,16,21,0.0,val,2,0.001027891412469
S07410,105,1,2026-04-15,23,21,0.014890381921818,val,2,0.0009344729753517
S09045,105,1,2026-04-15,23,24,0.0,val,2,0.0005651079306936
S09049,105,1,2026-04-15,40,12,0.0,val,2,0.0007104866600285
S09050,105,1,2026-04-15,48,20,0.0,val,2,0.0006185711859838
S12745,105,1,2026-04-15,27,19,0.0,val,2,0.0005873710338373
S12761,105,1,2026-04-15,31,25,0.0,val,2,0.0006283625263759
S19597,105,1,2026-04-15,17,22,0.0,val,2,0.0009105351501424
S20903,105,1,2026-04-15,39,27,0.0,val,2,0.0006071040502457
S21358,105,1,2026-04-15,52,17,0.0,val,2,0.0006545933150977
S22094,105,1,2026-04-15,50,13,0.0,val,2,0.0007572453324258
S26410,105,1,2026-04-15,51,18,0.0,val,2,0.0007040877296665
S28513,105,1,2026-04-15,18,15,0.0,val,2,0.0009195176721698
S28834,105,1,2026-04-15,49,22,0.0,val,2,0.0007968192015943
S36193,105,1,2026-04-15,33,13,0.0,val,2,0.0008517134280865
S37141,105,1,2026-04-15,52,30,0.0,val,2,0.0006483627690162
S38617,105,1,2026-04-15,24,25,0.0,val,2,0.0005867848723125
S43673,105,1,2026-04-15,17,27,0.0132571677141491,val,2,0.0009498769603368
S01764,105,1,2026-04-15,35,13,0.0,val,3,0.0007373689691346
S02886,105,1,2026-04-15,34,17,0.0,val,3,0.0006022623509809
S03740,105,1,2026-04-15,45,19,0.0,val,3,0.0005882315263581
S03743,105,1,2026-04-15,49,24,0.0,val,3,0.0005875968117866
S03744,105,1,2026-04-15,16,20,0.0,val,3,0.0006536015058957
S05955,105,1,2026-04-15,19,18,0.0,val,3,0.000672497876308
S05956,105,1,2026-04-15,15,20,0.0,val,3,0.0006964565546889
S07410,105,1,2026-04-15,17,21,0.014890381921818,val,3,0.0010341488175247
S09045,105,1,2026-04-15,30,24,0.0,val,3,0.0006572078156102
S09049,105,1,2026-04-15,46,12,0.0,val,3,0.0007544235365801
S09050,105,1,2026-04-15,54,20,0.0,val,3,0.000606755306679
S12745,105,1,2026-04-15,21,19,0.0,val,3,0.0006299084095581
S12761,105,1,2026-04-15,25,25,0.0,val,3,0.0006411302625077
S19597,105,1,2026-04-15,24,22,0.0,val,3,0.0009995445931584
S20903,105,1,2026-04-15,33,27,0.0,val,3,0.0005685805435504
S21358,105,1,2026-04-15,46,17,0.0,val,3,0.0005722135449018
S22094,105,1,2026-04-15,44,13,0.0,val,3,0.0007116621974803
S26410,105,1,2026-04-15,57,18,0.0,val,3,0.0005965468146476
S28513,105,1,2026-04-15,24,13,0.0,val,3,0.0009556586933318
S28834,105,1,2026-04-15,55,22,0.0,val,3,0.0007954470783796
S36193,105,1,2026-04-15,27,13,0.0,val,3,0.0008071927904852
S37141,105,1,2026-04-15,51,29,0.0,val,3,0.0006656533448328
S38617,105,1,2026-04-15,17,25,0.0,val,3,0.0007579442715977
S43673,105,1,2026-04-15,15,17,0.0132571677141491,val,3,0.0008880209414921
S01764,105,1,2026-04-15,37,13,0.0,val,4,0.0007266097047142
S02886,105,1,2026-04-15,36,17,0.0,val,4,0.000661026324339
S03740,105,1,2026-04-15,47,19,0.0,val,4,0.0005803368144432
S03743,105,1,2026-04-15,47,24,0.0,val,4,0.0006188448031859
S03744,105,1,2026-04-15,14,20,0.0,val,4,0.0007095201381813
S05955,105,1,2026-04-15,17,18,0.0,val,4,0.0006784287529821
S05956,105,1,2026-04-15,13,20,0.0,val,4,0.0006714777072126
S07410,105,1,2026-04-15,19,21,0.014890381921818,val,4,0.0010266171295526
S09045,105,1,2026-04-15,27,24,0.0,val,4,0.0007554489340801
S09049,105,1,2026-04-15,44,12,0.0,val,4,0.0007448792782318
S09050,105,1,2026-04-15,52,20,0.0,val,4,0.0006277759346544
S12745,105,1,2026-04-15,23,19,0.0,val,4,0.0007236929750339
S12761,105,1,2026-04-15,27,25,0.0,val,4,0.0006808862443174
S19597,105,1,2026-04-15,21,22,0.0,val,4,0.0009070805585223
S20903,105,1,2026-04-15,35,27,0.0,val,4,0.0006039201272827
S21358,105,1,2026-04-15,48,17,0.0,val,4,0.0006065560911433
S22094,105,1,2026-04-15,46,13,0.0,val,4,0.0007681566649035
S26410,105,1,2026-04-15,55,18,0.0,val,4,0.000624871977238
S28513,105,1,2026-04-15,26,13,0.0,val,4,0.0010030579656846
S28834,105,1,2026-04-15,53,22,0.0,val,4,0.0009422052595948
S36193,105,1,2026-04-15,29,13,0.0,val,4,0.0007730724502225
S37141,105,1,2026-04-15,53,29,0.0,val,4,0.0006146337067786
S38617,105,1,2026-04-15,20,25,0.0,val,4,0.0006973542191182
S43673,105,1,2026-04-15,14,18,0.0132571677141491,val,4,0.0008388861510761
S01110,105,3,2026-04-15,29,19,0.0,val,1,0.0005773014730007
S05948,105,3,2026-04-15,46,26,0.0,val,1,0.0006224605847527
S09199,105,3,2026-04-15,30,30,0.0,val,1,0.0005833923798676
S10511,105,3,2026-04-15,32,29,0.0,val,1,0.0006180807219955
S12758,105,3,2026-04-15,24,26,0.0,val,1,0.0006468015608221
S12764,105,3,2026-04-15,38,16,0.0,val,1,0.0006155333563755
S15311,105,3,2026-04-15,15,21,0.0,val,1,0.0006347342736318
S17750,105,3,2026-04-15,56,18,0.0,val,1,0.0006092946995118
S20315,105,3,2026-04-15,41,27,0.0,val,1,0.0006268645997385
S23497,105,3,2026-04-15,52,17,0.0,val,1,0.0005903607258804
S25008,105,3,2026-04-15,59,21,0.0,val,1,0.0006835177370097
S26922,105,3,2026-04-15,41,25,0.0160147729526075,val,1,0.0006330507973387
S28440,105,3,2026-04-15,47,26,0.0,val,1,0.0006304337534361
S28447,105,3,2026-04-15,32,12,0.0,val,1,0.0007218600514236
S29191,105,3,2026-04-15,37,16,0.0,val,1,0.0005802491161339
S32490,105,3,2026-04-15,25,23,0.0,val,1,0.0005690344348151
S34972,105,3,2026-04-15,16,23,0.0,val,1,0.0006062801020208
S37858,105,3,2026-04-15,42,14,0.0,val,1,0.0005965666121342
S39320,105,3,2026-04-15,30,28,0.0,val,1,0.0006111535923341
S01110,105,3,2026-04-15,31,19,0.0,val,2,0.000618657653314
S05948,105,3,2026-04-15,34,26,0.0,val,2,0.0006000577010443
S09199,105,3,2026-04-15,28,30,0.0,val,2,0.0005876425354937
S10511,105,3,2026-04-15,34,29,0.0,val,2,0.000628664588736
S12758,105,3,2026-04-15,22,26,0.0,val,2,0.0006801904837669
S12764,105,3,2026-04-15,36,16,0.0,val,2,0.0005915584173695
S15311,105,3,2026-04-15,16,21,0.0,val,2,0.0005680359956586
S17750,105,3,2026-04-15,54,18,0.0,val,2,0.0006011248601281
S20315,105,3,2026-04-15,43,27,0.0,val,2,0.0005924879156022
S23497,105,3,2026-04-15,54,17,0.0,val,2,0.000591397762831
S25008,105,3,2026-04-15,61,21,0.0,val,2,0.0006882024448015
S26922,105,3,2026-04-15,48,25,0.0160147729526075,val,2,0.0006094474690785
S28440,105,3,2026-04-15,37,26,0.0,val,2,0.0006288267357091
S28447,105,3,2026-04-15,28,13,0.0,val,2,0.0006158583257885
S29191,105,3,2026-04-15,35,16,0.0,val,2,0.0005787448511364
S32490,105,3,2026-04-15,27,23,0.0,val,2,0.0005842558453026
S34972,105,3,2026-04-15,18,23,0.0,val,2,0.0006027236167396
S37858,105,3,2026-04-15,40,14,0.0,val,2,0.0006007515454342
S39320,105,3,2026-04-15,28,28,0.0,val,2,0.0006094928768412
S01110,105,3,2026-04-15,25,19,0.0,val,3,0.0005665574597369
S05948,105,3,2026-04-15,50,26,0.0,val,3,0.000572835303093
S09199,105,3,2026-04-15,34,30,0.0,val,3,0.0005937445591626
S10511,105,3,2026-04-15,28,29,0.0,val,3,0.0006188406924466
S12758,105,3,2026-04-15,31,26,0.0,val,3,0.0006256726170216
S12764,105,3,2026-04-15,42,16,0.0,val,3,0.0005877315739463
S15311,105,3,2026-04-15,13,21,0.0,val,3,0.0007692514296069
S17750,105,3,2026-04-15,60,18,0.0,val,3,0.0005980325754464
S20315,105,3,2026-04-15,35,27,0.0,val,3,0.0006072514146903
S23497,105,3,2026-04-15,48,17,0.0,val,3,0.0005630417935895
S25008,105,3,2026-04-15,55,21,0.0,val,3,0.0006388295249723
S26922,105,3,2026-04-15,29,25,0.0160147729526075,val,3,0.0005688609636077
S28440,105,3,2026-04-15,51,26,0.0,val,3,0.0005629360658473
S28447,105,3,2026-04-15,36,12,0.0,val,3,0.0005820317155232
S29191,105,3,2026-04-15,41,16,0.0,val,3,0.000577154052924
S32490,105,3,2026-04-15,20,23,0.0,val,3,0.0006263062421854
S34972,105,3,2026-04-15,13,22,0.0,val,3,0.0006997932024765
S37858,105,3,2026-04-15,46,14,0.0,val,3,0.0005515377858917
S39320,105,3,2026-04-15,37,28,0.0,val,3,0.0005860798842315
S01110,105,3,2026-04-15,27,19,0.0,val,4,0.0005933560585052
S05948,105,3,2026-04-15,48,26,0.0,val,4,0.0005628452806276
S09199,105,3,2026-04-15,32,30,0.0,val,4,0.0005838915242492
S10511,105,3,2026-04-15,30,29,0.0,val,4,0.0006045745038948
S12758,105,3,2026-04-15,28,26,0.0,val,4,0.0005930214420868
S12764,105,3,2026-04-15,40,16,0.0,val,4,0.0005800339194228
S15311,105,3,2026-04-15,14,21,0.0,val,4,0.00060330690194
S17750,105,3,2026-04-15,58,18,0.0,val,4,0.0006385955819207
S20315,105,3,2026-04-15,37,27,0.0,val,4,0.0005543594360299
S23497,105,3,2026-04-15,50,17,0.0,val,4,0.0005982199883191
S25008,105,3,2026-04-15,57,21,0.0,val,4,0.0006644374194627
S26922,105,3,2026-04-15,34,25,0.0160147729526075,val,4,0.0005731823200131
S28440,105,3,2026-04-15,49,26,0.0,val,4,0.0005850926614144
S28447,105,3,2026-04-15,34,12,0.0,val,4,0.0006497860866968
S29191,105,3,2026-04-15,39,16,0.0,val,4,0.0005954850528464
S32490,105,3,2026-04-15,23,23,0.0,val,4,0.0006096365651603
S34972,105,3,2026-04-15,14,23,0.0,val,4,0.0006196837624459
S37858,105,3,2026-04-15,44,14,0.0,val,4,0.0005691523049342
S39320,105,3,2026-04-15,34,28,0.0,val,4,0.000585064768606
S00489,105,4,2026-04-15,17,21,0.0,val,1,0.0028804835274856
S01940,105,4,2026-04-15,34,14,0.0,val,1,0.0027666437614795
S05339,105,4,2026-04-15,49,16,0.0017302724569868,val,1,0.0027370832950992
S07822,105,4,2026-04-15,30,16,0.0132266155698821,val,1,0.0026863900084278
S08154,105,4,2026-04-15,54,25,0.0083775811209439,val,1,0.0027431272390291
S10332,105,4,2026-04-15,33,14,0.0,val,1,0.0026297150273179
S11252,105,4,2026-04-15,21,21,0.0192467809081227,val,1,0.0028514772711392
S11681,105,4,2026-04-15,42,14,0.0,val,1,0.0027648681039195
S11684,105,4,2026-04-15,62,25,0.0045688545688545,val,1,0.0027938451960039
S16338,105,4,2026-04-15,24,25,0.0,val,1,0.0027877863286702
S16351,105,4,2026-04-15,25,29,0.0,val,1,0.0026490640396735
