ufs_serial,run_id,wafer_no,date,die_x,die_y,pred,health,clf_proba,split,position
S00022,6,19,2025-10-09,42,14,0.0014077141098263,0.0,0.294687000288738,train,1
S00087,6,13,2025-10-09,32,29,0.0033796880714846,0.0071833265884257,0.3750312795669042,train,1
S00099,6,7,2025-10-09,33,16,0.0032695794228813,0.002429023161249,0.3545684574957035,train,1
S00101,6,12,2025-10-09,36,19,0.0027763580136826,0.0047811447811447,0.4131774789509068,train,1
S00106,6,18,2025-10-09,38,23,0.0034725160968712,0.0,0.4964204618286854,train,1
S00108,6,10,2025-10-09,54,18,0.0032252551595426,0.0,0.4877377799788129,train,1
S00111,6,10,2025-10-09,55,15,0.0034135572779069,0.0,0.4736468403163273,train,1
S00113,6,11,2025-10-09,51,20,0.0033371953273431,0.0,0.4792393844094194,train,1
S00121,6,17,2025-10-09,50,27,0.0033306345689478,0.0,0.4992705902645496,train,1
S00124,6,17,2025-10-09,31,19,0.00341750623921,0.0,0.515551478441111,train,1
S00356,6,22,2025-10-09,37,28,0.0030361311340134,0.0,0.4189621870232563,train,1
S00363,6,19,2025-10-09,31,30,0.003222855718076,0.0,0.4560171452813628,train,1
S00605,6,22,2025-10-09,50,21,0.0032553438020937,0.0,0.3778825007489537,train,1
S00883,6,18,2025-10-09,29,12,0.0031643272732483,0.0,0.4186796633113043,train,1
S00886,6,7,2025-10-09,36,11,0.0031260807461077,0.0,0.363871611970795,train,1
S00937,6,22,2025-10-09,53,19,0.0032941582731016,0.0,0.469718172342743,train,1
S00942,6,21,2025-10-09,46,19,0.0031692978534159,0.0,0.4347844822536473,train,1
S01153,6,20,2025-10-09,48,25,0.0033395056110134,0.0,0.4817153055063372,train,1
S01162,6,17,2025-10-09,38,18,0.0033892970891994,0.0,0.4893469435729591,train,1
S01165,6,10,2025-10-09,57,16,0.0033215562334192,0.0,0.4530804601549805,train,1
S01460,6,20,2025-10-09,33,19,0.0033113039764643,0.0,0.4161190268276511,train,1
S01468,6,21,2025-10-09,41,12,0.0032921136828696,0.0,0.3875400526192572,train,1
S01469,6,21,2025-10-09,33,22,0.0033976978649139,0.0,0.4539039179105535,train,1
S01478,6,11,2025-10-09,50,31,0.0033003483640889,0.0014308746473196,0.4504191684404472,train,1
S01535,6,20,2025-10-09,51,23,0.0033370644727676,0.0,0.4787974112497716,train,1
S01543,6,21,2025-10-09,37,31,0.0031874844419042,0.0073840978920406,0.4086715260514564,train,1
S01557,6,21,2025-10-09,38,13,0.0031723992319869,0.020208885171244,0.3343128898061669,train,1
S01947,6,20,2025-10-09,45,31,0.0032122260400896,0.0,0.3862300739714441,train,1
S01948,6,12,2025-10-09,33,23,0.0031675199640913,0.0,0.448756455561053,train,1
S01950,6,12,2025-10-09,21,28,0.003173089140915,0.0,0.4300598147048702,train,1
S02028,6,10,2025-10-09,58,22,0.0034991078114839,0.0,0.4909901369752684,train,1
S02032,6,18,2025-10-09,39,26,0.0034921244604792,0.0,0.5042243679152064,train,1
S02033,6,10,2025-10-09,41,17,0.0034230315070075,0.0098931066743635,0.410885313472791,train,1
S02034,6,10,2025-10-09,14,24,0.0033306274274973,0.0,0.4568204259032828,train,1
S02035,6,10,2025-10-09,53,16,0.0033416013138166,0.0,0.4115740907959211,train,1
S02042,6,13,2025-10-09,27,18,0.0034758168429892,0.0,0.4423201445265104,train,1
S02044,6,20,2025-10-09,50,30,0.0032897355973753,0.0,0.4799855385940124,train,1
S02363,6,19,2025-10-09,51,26,0.0032490027006243,0.0,0.4164553715477648,train,1
S02413,6,11,2025-10-09,14,20,0.0025981147746297,0.0,0.4237695030976834,train,1
