ufs_serial,run_id,wafer_no,date,die_x,die_y,pred,health,clf_proba,split,position
S00000,1,25,2026-06-10,24,25,0.000410446037373,0.0,0.1360612025182647,train,1
S00002,1,8,2026-06-10,37,24,0.0003815494576657,0.0,0.1478115720100636,train,1
S00003,1,13,2026-06-10,34,27,0.0006191741367477,0.0,0.2462629739046149,train,1
S00004,1,10,2026-06-10,22,15,0.0004345769379758,0.0,0.0935457989710955,train,1
S00009,1,7,2026-06-10,41,19,0.0003690954509525,0.0,0.1551693259053801,train,1
S00012,1,20,2026-06-10,50,26,0.0003013517110526,0.0,0.136106944529165,train,1
S00013,1,22,2026-06-10,24,20,0.0002834177732195,0.0,0.0920693862795238,train,1
S00411,1,23,2026-06-10,42,28,0.0002889076558387,0.0,0.1443721216725291,train,1
S00412,1,2,2026-06-10,32,24,0.000941525887647,0.0,0.12523725599115,train,1
S00416,1,13,2026-06-10,33,12,0.0019602255759759,0.0,0.2938296017960931,train,1
S00642,1,18,2026-06-10,49,16,0.0006126626205288,0.0,0.1762202460833234,train,1
S00643,1,19,2026-06-10,63,21,0.0006377759617257,0.0,0.1184047756451064,train,1
S00644,1,18,2026-06-10,15,22,0.000658988930677,0.0,0.1685965895310462,train,1
S00645,1,18,2026-06-10,50,15,0.0008177588790527,0.0,0.1692284367389198,train,1
S00646,1,18,2026-06-10,41,15,0.0004300282470844,0.0,0.1571987105881498,train,1
S00647,1,24,2026-06-10,28,24,0.0005628577065695,0.0,0.1572775188192761,train,1
S00648,1,23,2026-06-10,34,26,0.0002922269734794,0.0,0.0958352105042468,train,1
S00651,1,1,2026-06-10,19,18,0.0004925846303661,0.0,0.1602843069697566,train,1
S00654,1,11,2026-06-10,33,13,0.0003880614344329,0.0,0.1532531859796199,train,1
S00656,1,13,2026-06-10,27,30,0.0008290726332295,0.0,0.1915341811882548,train,1
S00657,1,8,2026-06-10,41,29,0.0005284271346758,0.0,0.1397634254829717,train,1
S00658,1,10,2026-06-10,54,23,0.0004112191037375,0.0,0.1072655916040798,train,1
S00935,1,16,2026-06-10,31,31,0.0031686968629847,0.0,0.2440574523265032,train,1
S00969,1,18,2026-06-10,44,22,0.0004235284301042,0.0,0.1329752302758061,train,1
S00970,1,20,2026-06-10,40,12,0.0005191966107675,0.0,0.2069185218189538,train,1
S01193,1,18,2026-06-10,19,21,0.0006599339243336,0.0,0.1578530432969045,train,1
S01755,1,1,2026-06-10,30,31,0.0030875707359774,0.019165339242226,0.2827087026478891,train,1
S01758,1,13,2026-06-10,17,16,0.0016292428573024,0.0072102341802819,0.3751321584174761,train,1
S01760,1,23,2026-06-10,20,14,0.0035325480982615,0.0044138151526185,0.3660760242343162,train,1
S01761,1,20,2026-06-10,50,31,0.0026902044093013,0.008808776873859,0.2743419575781509,train,1
S01810,1,18,2026-06-10,47,23,0.0003753343844724,0.0,0.1941259406623738,train,1
S02077,1,25,2026-06-10,17,26,0.0012795757570277,0.0,0.1576041206588924,train,1
S02078,1,22,2026-06-10,46,26,0.000289185549255,0.0,0.1337615162418272,train,1
S02079,1,16,2026-06-10,20,22,0.0004108046787666,0.0,0.0818355351317132,train,1
S02080,1,14,2026-06-10,46,28,0.0004375218849446,0.0,0.1684526398646475,train,1
S02082,1,1,2026-06-10,31,16,0.0002589941361527,0.0,0.1565423936830376,train,1
S02084,1,5,2026-06-10,61,21,0.0004673305015597,0.0,0.1599364002612401,train,1
S02085,1,5,2026-06-10,14,19,0.0006181504531158,0.0,0.2048668638306657,train,1
S02086,1,5,2026-06-10,55,22,0.0002819928144231,0.0,0.1346579250869933,train,1
S02087,1,2,2026-06-10,55,14,0.0010407286490892,0.0,0.1389858457094495,train,1
S02091,1,23,2026-06-10,28,29,0.0003174002880544,0.0,0.1319830828705724,train,1
S02092,1,22,2026-06-10,41,20,0.0003012867586474,0.0,0.1432537247943583,train,1
S02093,1,4,2026-06-10,50,19,0.0003257134703186,0.0,0.0930817570482391,train,1
S02094,1,25,2026-06-10,37,27,0.0003908946597614,0.0,0.1519428138220291,train,1
S02260,1,16,2026-06-10,55,23,0.0003676605340741,0.0,0.0969233129138827,train,1
S02261,1,8,2026-06-10,48,25,0.0005723263069679,0.0,0.1781821345972885,train,1
S02262,1,8,2026-06-10,33,29,0.0004795306175829,0.0,0.2007199984989494,train,1
S02265,1,7,2026-06-10,47,17,0.0003662784486535,0.0,0.1529430527912239,train,1
S02267,1,2,2026-06-10,32,25,0.0008034904216848,0.0,0.1630839107867681,train,1
S02269,1,2,2026-06-10,35,12,0.0023254544369368,0.0,0.1626793885385733,train,1
S02271,1,4,2026-06-10,61,18,0.0002572791101299,0.0,0.1089664931953563,train,1
S02274,1,22,2026-06-10,50,20,0.0002623516660544,0.0,0.1153506182569599,train,1
S02299,1,19,2026-06-10,50,14,0.0002479815895055,0.0,0.1379068100133453,train,1
S02302,1,18,2026-06-10,54,26,0.0006514920207552,0.0,0.1650490255377898,train,1
S02304,1,24,2026-06-10,19,26,0.0009121288523265,0.0,0.1442520021144149,train,1
S02306,1,4,2026-06-10,26,24,0.000291756167259,0.0,0.1082515186816592,train,1
S02307,1,8,2026-06-10,49,25,0.0003226905672704,0.0,0.1467042996983944,train,1
S02559,1,12,2026-06-10,58,24,0.0005646510768655,0.0,0.2064093104136994,train,1
S02561,1,11,2026-06-10,21,21,0.000542661130749,0.0,0.1415417952461683,train,1
S02562,1,13,2026-06-10,27,20,0.000528984350732,0.0,0.1267082282649505,train,1
S02563,1,14,2026-06-10,62,24,0.000475329028318,0.0,0.173298711571052,train,1
S02564,1,5,2026-06-10,46,15,0.0004108557572277,0.0,0.1536434347302053,train,1
S02565,1,7,2026-06-10,48,24,0.0006684572146677,0.0,0.1484732645743046,train,1
S02567,1,1,2026-06-10,28,15,0.0004025065544299,0.0,0.1538781898095992,train,1
S02569,1,25,2026-06-10,37,28,0.0007078223227499,0.0,0.1327978391705059,train,1
S02571,1,24,2026-06-10,39,15,0.0003055070563742,0.0,0.1267613481248583,train,1
S02572,1,4,2026-06-10,35,25,0.000304670811095,0.0,0.0870100807918061,train,1
S02573,1,24,2026-06-10,18,21,0.0003979216929703,0.0,0.127296966674163,train,1
S02574,1,2,2026-06-10,48,25,0.0004256197197297,0.0,0.1390383269359414,train,1
S02575,1,22,2026-06-10,55,24,0.0003139563386013,0.0,0.1232715484589024,train,1
S02588,1,18,2026-06-10,45,27,0.000430023273693,0.0,0.1250739198093547,train,1
S02590,1,24,2026-06-10,49,27,0.0005683801205785,0.0,0.1466466030879447,train,1
S02776,1,12,2026-06-10,27,12,0.0033437199475916,0.0,0.3979080395268979,train,1
S03133,1,12,2026-06-10,21,14,0.0031122148229684,0.0,0.4119297099911093,train,1
S03135,1,17,2026-06-10,35,28,0.0007000046403031,0.0,0.1773524098386834,train,1
S03136,1,17,2026-06-10,21,21,0.0012303591524854,0.0,0.1465011120657137,train,1
S03443,1,18,2026-06-10,35,31,0.0007286647426406,0.0,0.2265791287638422,train,1
S03445,1,22,2026-06-10,25,26,0.0003275070883344,0.0,0.1070334717478238,train,1
S03446,1,23,2026-06-10,58,20,0.0003053679044864,0.0,0.106105818616083,train,1
S03447,1,25,2026-06-10,33,27,0.0004152263471276,0.0,0.1687132193911487,train,1
S03448,1,24,2026-06-10,44,22,0.0003491846995422,0.0,0.1209635761616075,train,1
S03449,1,23,2026-06-10,47,27,0.0003509890245561,0.0,0.1248697872771487,train,1
S03451,1,4,2026-06-10,24,29,0.0004228478162568,0.0,0.1067638218648016,train,1
S03452,1,6,2026-06-10,46,28,0.0002613718610966,0.0,0.1346778467349048,train,1
S03453,1,7,2026-06-10,31,27,0.0006350689119921,0.0,0.2044506874778079,train,1
S03455,1,6,2026-06-10,31,13,0.0004980065558762,0.0,0.1033059151063543,train,1
S03457,1,16,2026-06-10,36,22,0.0003056794714044,0.0,0.0806444213843917,train,1
S03458,1,16,2026-06-10,35,18,0.000449541328347,0.0,0.0875456548360729,train,1
S03459,1,11,2026-06-10,43,28,0.0005100188161292,0.0,0.173009770353723,train,1
S03460,1,13,2026-06-10,35,20,0.0003522547416523,0.0,0.1425401254255472,train,1
S03462,1,25,2026-06-10,43,24,0.0005919094229281,0.0,0.109955271401262,train,1
S03692,1,18,2026-06-10,36,22,0.0004614332059126,0.0,0.1653263374392985,train,1
S03696,1,20,2026-06-10,24,19,0.0004377591362526,0.0,0.1427564873219198,train,1
S03697,1,23,2026-06-10,32,14,0.0003099509352074,0.0,0.1381461957540296,train,1
S03698,1,19,2026-06-10,25,26,0.0002766623086505,0.0,0.1141200777378864,train,1
S03700,1,24,2026-06-10,59,21,0.0006150389106884,0.0,0.135743377334804,train,1
S03701,1,4,2026-06-10,34,12,0.0003340906160694,0.0,0.1144725570572626,train,1
S03703,1,4,2026-06-10,45,19,0.0002456970419141,0.0,0.0806877008784359,train,1
S03704,1,7,2026-06-10,31,20,0.0008233867333783,0.0,0.1526756430538421,train,1
S03705,1,6,2026-06-10,20,24,0.0006348864259302,0.0,0.1462006507793085,train,1
S03706,1,7,2026-06-10,39,28,0.0004520592574142,0.0,0.1423200832307794,train,1
S03707,1,6,2026-06-10,32,12,0.0006657259334883,0.0,0.1524386302918169,train,1
S03709,1,2,2026-06-10,42,24,0.000720216790975,0.0,0.1258334870020074,train,1
S03713,1,14,2026-06-10,42,25,0.0003357034768323,0.0,0.0934330062666541,train,1
S03715,1,10,2026-06-10,43,15,0.0004756265089032,0.0,0.0983410410155029,train,1
S03716,1,13,2026-06-10,41,28,0.0004869053911802,0.0,0.1425686963037017,train,1
S03717,1,13,2026-06-10,27,24,0.000826199136826,0.0,0.2031842152011896,train,1
S03719,1,1,2026-06-10,23,27,0.0005330058195532,0.0,0.0870950359323698,train,1
S03843,1,17,2026-06-10,28,30,0.0008324264378101,0.0,0.1920070779958167,train,1
S03866,1,20,2026-06-10,36,30,0.000439011007378,0.0,0.1565049951910171,train,1
S03869,1,1,2026-06-10,40,20,0.000364909683638,0.0,0.1196665721560504,train,1
S03870,1,8,2026-06-10,55,15,0.0004415057895096,0.0,0.2011458164348903,train,1
S03871,1,5,2026-06-10,54,25,0.0003747662956627,0.0,0.1085275011982701,train,1
S03876,1,4,2026-06-10,36,27,0.0002414644618669,0.0,0.0803562199869404,train,1
S03877,1,25,2026-06-10,45,27,0.0004427809929244,0.0,0.1569236288334279,train,1
S03884,1,17,2026-06-10,28,26,0.0011754688432857,0.0,0.1773233803820749,train,1
S04284,1,19,2026-06-10,43,15,0.0002262884395916,0.0,0.1010557322269073,train,1
S04288,1,23,2026-06-10,36,14,0.0003010227334176,0.0,0.119327460638937,train,1
S04290,1,24,2026-06-10,23,23,0.0005126662789141,0.0,0.1235558033561435,train,1
S04291,1,6,2026-06-10,58,25,0.0004611912503129,0.0,0.1464723007392903,train,1
S04292,1,4,2026-06-10,33,31,0.0003569397627409,0.0,0.1704622064962771,train,1
S04296,1,4,2026-06-10,35,18,0.0002528166640984,0.0,0.1109318729616326,train,1
S04297,1,7,2026-06-10,62,22,0.0016835348968301,0.0,0.229949632613172,train,1
S04298,1,16,2026-06-10,50,28,0.0004340129677142,0.0,0.1237778399044924,train,1
S04299,1,16,2026-06-10,37,12,0.0004242375025098,0.0,0.1070026358686662,train,1
S04300,1,16,2026-06-10,34,31,0.0003025197959031,0.0,0.1287531592329154,train,1
S04301,1,10,2026-06-10,23,15,0.0005396094264731,0.0,0.0997232888750487,train,1
S04303,1,13,2026-06-10,60,19,0.0012691064738221,0.0,0.1937591980160201,train,1
S04304,1,12,2026-06-10,41,16,0.0005746760091971,0.0,0.1888068858593133,train,1
S04305,1,13,2026-06-10,25,28,0.000620261246024,0.0,0.1385391051424708,train,1
S04306,1,8,2026-06-10,61,23,0.0005388065120037,0.0,0.1509814775693218,train,1
S04362,1,11,2026-06-10,61,16,0.0004240410438705,0.0,0.1734248270033685,train,1
S04364,1,10,2026-06-10,34,12,0.0004924902608457,0.0,0.1320574119992063,train,1
S04365,1,12,2026-06-10,26,15,0.0004097627290914,0.0,0.132469588776957,train,1
S04366,1,6,2026-06-10,57,23,0.0004434888103335,0.0,0.1072571284516132,train,1
S04367,1,5,2026-06-10,24,19,0.000291899291461,0.0,0.1056410374229563,train,1
S04368,1,6,2026-06-10,47,21,0.0002750454987049,0.0,0.1408692539163737,train,1
S04369,1,2,2026-06-10,24,26,0.000608989165451,0.0,0.1528635877585452,train,1
S04371,1,4,2026-06-10,32,21,0.0002783700189326,0.0,0.0844031640678969,train,1
S04372,1,20,2026-06-10,52,23,0.0003585763439964,0.0,0.1286403774910298,train,1
S04723,1,13,2026-06-10,38,22,0.0006464425885962,0.0,0.1393146875621003,train,1
S04726,1,10,2026-06-10,30,21,0.0003485633373409,0.0,0.1167993280968985,train,1
S04727,1,8,2026-06-10,50,22,0.0003542720650458,0.0,0.1863490276082488,train,1
S04729,1,10,2026-06-10,26,17,0.0003662587002729,0.0,0.0741158754195187,train,1
S04730,1,14,2026-06-10,23,19,0.0003902231711836,0.0,0.1161999709418315,train,1
S04731,1,16,2026-06-10,25,20,0.0002913480257372,0.0,0.1449069970584353,train,1
S04732,1,14,2026-06-10,51,16,0.0003227046696833,0.0,0.1232258136172507,train,1
S04733,1,7,2026-06-10,33,21,0.0005456684202234,0.0,0.1568391887133554,train,1
S04736,1,2,2026-06-10,58,20,0.0006907747687256,0.0,0.1480638706300098,train,1
S04737,1,6,2026-06-10,43,14,0.0003730202713992,0.0,0.1338386573836163,train,1
S04740,1,25,2026-06-10,56,18,0.0004535227062799,0.0,0.1520431126755068,train,1
S04741,1,20,2026-06-10,62,21,0.0004418619695978,0.0,0.1708379410358012,train,1
S04742,1,22,2026-06-10,49,29,0.0003039987337611,0.0,0.138435427895342,train,1
S04743,1,22,2026-06-10,20,23,0.0003463539936484,0.0,0.1230841554045332,train,1
S04825,1,11,2026-06-10,17,17,0.000554236400523,0.0,0.1830766742403112,train,1
S04826,1,12,2026-06-10,40,26,0.0005674705562972,0.0,0.1854945026165881,train,1
S04864,1,24,2026-06-10,30,19,0.0003263672528414,0.0,0.092727304993101,train,1
S04865,1,2,2026-06-10,41,13,0.0006017709691776,0.0,0.1675851805225529,train,1
S04869,1,16,2026-06-10,50,16,0.0004271958057939,0.0,0.1617684123387775,train,1
S04870,1,16,2026-06-10,47,23,0.0004053375918673,0.0,0.0855405678439749,train,1
S04871,1,14,2026-06-10,56,29,0.0004143641810927,0.0,0.1025369127785407,train,1
S04872,1,13,2026-06-10,52,27,0.0005621210462952,0.0,0.1194595208999266,train,1
S04874,1,10,2026-06-10,50,19,0.0005678423259932,0.0,0.109691686640176,train,1
S04875,1,10,2026-06-10,30,26,0.0002852205205096,0.0,0.1167295190516452,train,1
S05240,1,25,2026-06-10,23,17,0.000431500481916,0.0,0.1208124580710374,train,1
S05241,1,20,2026-06-10,27,25,0.0003858121966801,0.0,0.1777643747919793,train,1
S05244,1,19,2026-06-10,56,15,0.0003434401139637,0.0,0.1225946681573943,train,1
S05249,1,25,2026-06-10,24,22,0.000343095287745,0.0,0.1098350225831449,train,1
S05252,1,8,2026-06-10,40,31,0.0008036834607497,0.0,0.2067065253130078,train,1
S05253,1,10,2026-06-10,36,18,0.0003979833315422,0.0,0.1302846500564278,train,1
S05255,1,14,2026-06-10,31,24,0.0003563416621613,0.0,0.1015459880177773,train,1
S05256,1,1,2026-06-10,35,12,0.0006974974910504,0.0,0.1432568864500763,train,1
S05257,1,2,2026-06-10,39,25,0.0004413877651347,0.0,0.1270903315201743,train,1
S05312,1,13,2026-06-10,59,19,0.0005366465722192,0.0,0.188248809142232,train,1
S05313,1,13,2026-06-10,53,24,0.0005408891271398,0.0,0.1697993238032661,train,1
S05314,1,2,2026-06-10,30,14,0.000644383342911,0.0,0.174227914084192,train,1
S05317,1,17,2026-06-10,30,22,0.0004772016402153,0.0077781429488082,0.1487089929414956,train,1
S05318,1,17,2026-06-10,24,26,0.0011233570577091,0.0,0.2123560035534568,train,1
S05319,1,17,2026-06-10,27,27,0.0007475964501582,0.0,0.1403074304746065,train,1
