ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S03609,128,1,2026-05-08,48,21,0.0,val,1,0.0033608035387163
S04932,128,1,2026-05-08,41,16,0.0,val,1,0.0033860333311267
S05381,128,1,2026-05-08,35,15,0.0017121400027559,val,1,0.003378810185372
S08321,128,1,2026-05-08,59,19,0.0105556774819293,val,1,0.0033558949611244
S08328,128,1,2026-05-08,34,22,0.0083246593206752,val,1,0.0033168783555181
S10263,128,1,2026-05-08,56,28,0.0,val,1,0.0032897832181505
S11308,128,1,2026-05-08,40,28,0.0144957729342794,val,1,0.0033533193038078
S12541,128,1,2026-05-08,55,17,0.0,val,1,0.0033924694983837
S14786,128,1,2026-05-08,63,18,0.0,val,1,0.0033467442773489
S15142,128,1,2026-05-08,26,25,0.0020655403860939,val,1,0.003384198474601
S15716,128,1,2026-05-08,61,26,0.0,val,1,0.0032800569335172
S15951,128,1,2026-05-08,40,16,0.0,val,1,0.0032702958944892
S17448,128,1,2026-05-08,32,12,0.0145248965754625,val,1,0.0032529879720048
S18463,128,1,2026-05-08,27,22,0.0,val,1,0.0034068836389069
S18721,128,1,2026-05-08,17,25,0.0,val,1,0.0033048958800574
S19764,128,1,2026-05-08,56,27,0.0,val,1,0.0033504738762339
S21832,128,1,2026-05-08,54,23,0.0,val,1,0.0033529902943789
S25259,128,1,2026-05-08,35,22,0.0,val,1,0.0033395694576824
S28656,128,1,2026-05-08,25,21,0.0,val,1,0.0033901372841058
S28925,128,1,2026-05-08,46,17,0.0,val,1,0.0033761386321135
S29267,128,1,2026-05-08,54,30,0.0,val,1,0.0022658117782676
S30253,128,1,2026-05-08,22,14,0.0,val,1,0.0024806263829268
S30628,128,1,2026-05-08,20,26,0.0209314121332974,val,1,0.0033743603105021
S30630,128,1,2026-05-08,37,30,0.0118383418625828,val,1,0.0033187296570627
S30633,128,1,2026-05-08,46,30,0.0,val,1,0.0032106194119866
S31433,128,1,2026-05-08,62,23,0.0032045702200643,val,1,0.0033242533067178
S31434,128,1,2026-05-08,28,15,0.0,val,1,0.003370651211084
S31928,128,1,2026-05-08,43,15,0.0,val,1,0.0033545110779862
S34668,128,1,2026-05-08,26,19,0.0,val,1,0.0033521339256519
S34669,128,1,2026-05-08,48,29,0.0,val,1,0.0033335687028476
S34672,128,1,2026-05-08,56,17,0.0,val,1,0.0033750704884185
S40291,128,1,2026-05-08,27,20,0.0016778070353115,val,1,0.0033862411512147
S40356,128,1,2026-05-08,36,24,0.0,val,1,0.0033565786492068
S43277,128,1,2026-05-08,30,30,0.000940833498973,val,1,0.0033069141994363
S03609,128,1,2026-05-08,50,21,0.0,val,2,0.0033793096248702
S04932,128,1,2026-05-08,39,16,0.0,val,2,0.0033694016733005
S05381,128,1,2026-05-08,37,15,0.0017121400027559,val,2,0.0033843864711073
S08321,128,1,2026-05-08,60,19,0.0105556774819293,val,2,0.003379775545925
S08328,128,1,2026-05-08,32,22,0.0083246593206752,val,2,0.0033301184723792
S10263,128,1,2026-05-08,54,28,0.0,val,2,0.0033721117780856
S11308,128,1,2026-05-08,38,28,0.0144957729342794,val,2,0.0033589853417017
S12541,128,1,2026-05-08,57,17,0.0,val,2,0.0033937067514789
