ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S00330,143,1,2026-05-23,40,25,0.0022366834080394,val,1,0.0021035360144007
S01224,143,1,2026-05-23,26,18,0.0145495210660671,val,1,0.002715089033873
S03415,143,1,2026-05-23,28,25,0.0044900982943047,val,1,0.0028356337006311
S03422,143,1,2026-05-23,19,17,0.0028444047639487,val,1,0.0029410377334034
S04455,143,1,2026-05-23,45,11,0.0,val,1,0.0032235075930626
S05648,143,1,2026-05-23,28,13,0.0051127479219817,val,1,0.0031765203664948
S09926,143,1,2026-05-23,38,12,0.0091332472251099,val,1,0.0029419362322931
S11023,143,1,2026-05-23,54,30,0.0156930624148715,val,1,0.0032676185518871
S12335,143,1,2026-05-23,23,26,0.0,val,1,0.0029027466149832
S17656,143,1,2026-05-23,38,11,0.0122567340604205,val,1,0.0031709903416348
S21269,143,1,2026-05-23,27,30,0.0,val,1,0.0030844907796384
S21270,143,1,2026-05-23,53,14,0.0037506603275224,val,1,0.0031151046946226
S21505,143,1,2026-05-23,17,18,0.0,val,1,0.0028521679124819
S22988,143,1,2026-05-23,63,20,0.0,val,1,0.0030576349496635
S26238,143,1,2026-05-23,54,17,0.0,val,1,0.0029618305693392
S29625,143,1,2026-05-23,26,24,0.0,val,1,0.0027951513686571
S30132,143,1,2026-05-23,59,25,0.0,val,1,0.0030578578326278
S31264,143,1,2026-05-23,31,16,0.0078114440012196,val,1,0.0027274491958998
S32662,143,1,2026-05-23,32,32,0.0,val,1,0.0032311835837982
S35930,143,1,2026-05-23,60,27,0.0,val,1,0.0031210119969096
S37803,143,1,2026-05-23,14,25,0.0,val,1,0.0032093800931287
S00330,143,1,2026-05-23,53,25,0.0022366834080394,val,2,0.0028846158683897
S01224,143,1,2026-05-23,23,18,0.0145495210660671,val,2,0.0028425428857936
S03415,143,1,2026-05-23,51,25,0.0044900982943047,val,2,0.0028488598430157
S03422,143,1,2026-05-23,22,17,0.0028444047639487,val,2,0.0029207844189001
S04455,143,1,2026-05-23,43,11,0.0,val,2,0.0031324581643483
S05648,143,1,2026-05-23,30,13,0.0051127479219817,val,2,0.0030460622038691
S09926,143,1,2026-05-23,36,12,0.0091332472251099,val,2,0.0030212707696194
S11023,143,1,2026-05-23,52,31,0.0156930624148715,val,2,0.0032711045208497
S12335,143,1,2026-05-23,21,26,0.0,val,2,0.0029210896231245
S17656,143,1,2026-05-23,40,11,0.0122567340604205,val,2,0.003204965226291
S21269,143,1,2026-05-23,33,31,0.0,val,2,0.0030692520773446
S21270,143,1,2026-05-23,51,14,0.0037506603275224,val,2,0.003065939882125
S21505,143,1,2026-05-23,14,19,0.0,val,2,0.0029334186239982
S22988,143,1,2026-05-23,59,20,0.0,val,2,0.0029483866527234
S26238,143,1,2026-05-23,56,17,0.0,val,2,0.0029844808778981
S29625,143,1,2026-05-23,22,24,0.0,val,2,0.0028550642415878
S30132,143,1,2026-05-23,62,25,0.0,val,2,0.0029580602647379
S31264,143,1,2026-05-23,29,16,0.0078114440012196,val,2,0.0027793910884462
S32662,143,1,2026-05-23,35,32,0.0,val,2,0.0031300631299407
S35930,143,1,2026-05-23,57,28,0.0,val,2,0.0030391770249009
S37803,143,1,2026-05-23,19,28,0.0,val,2,0.0031655054069849
S00330,143,1,2026-05-23,25,25,0.0022366834080394,val,3,0.0028495943475562
