ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S00176,78,22,2025-12-11,47,27,0.0,test,1,0.0025634135547441
S00179,78,19,2025-12-11,49,26,0.0043735177778657,test,1,0.0033809008083677
S00184,78,25,2025-12-11,25,15,0.0,test,1,0.0031587828137822
S00190,78,11,2025-12-11,25,22,0.0,test,1,0.0026437484872619
S00195,78,16,2025-12-11,55,28,0.0044657097288676,test,1,0.0029350735811719
S00196,78,3,2025-12-11,19,16,0.0021767599125792,test,1,0.0017832848728717
S00197,78,3,2025-12-11,38,29,0.002389503492906,test,1,0.0016749922509059
S00198,78,3,2025-12-11,19,22,0.0,test,1,0.0018997386822396
S00209,78,14,2025-12-11,59,17,0.0047990807394639,test,1,0.0012076420930857
S00765,78,9,2025-12-11,21,23,0.0,test,1,0.002552388677103
S00766,78,16,2025-12-11,23,24,0.0,test,1,0.0028813998050531
S00775,78,14,2025-12-11,35,16,0.0,test,1,0.0011774986215792
S01097,78,24,2025-12-11,17,23,0.0,test,1,0.0032031290818769
S01106,78,6,2025-12-11,45,12,0.0,test,1,0.0013229975516966
S01107,78,19,2025-12-11,37,25,0.0,test,1,0.0033615068411004
S01360,78,6,2025-12-11,39,27,0.0,test,1,0.0014024980148082
S01361,78,14,2025-12-11,19,25,0.0,test,1,0.0010361095665289
S01365,78,9,2025-12-11,52,30,0.0,test,1,0.0024580127129028
S01711,78,25,2025-12-11,40,13,0.0073163981533823,test,1,0.0032059069366004
S01713,78,19,2025-12-11,28,15,0.0028638022881607,test,1,0.0033256580850032
S01898,78,19,2025-12-11,26,27,0.0,test,1,0.0033307036533995
S01907,78,3,2025-12-11,27,23,0.0,test,1,0.0015260613862193
S02389,78,22,2025-12-11,42,28,0.0,test,1,0.0027974645223547
S02391,78,24,2025-12-11,59,22,0.0,test,1,0.0032122536091861
S02815,78,3,2025-12-11,35,27,0.0,test,1,0.0015510782536671
S03025,78,24,2025-12-11,45,17,0.0030935663778508,test,1,0.0032257109381661
S03026,78,22,2025-12-11,56,14,0.0121699632085116,test,1,0.0023556522828649
S03034,78,6,2025-12-11,42,28,0.0,test,1,0.0012683055200831
S03763,78,11,2025-12-11,58,23,0.0,test,1,0.0026828063010181
S03764,78,8,2025-12-11,44,19,0.0,test,1,0.0023159072806652
S03765,78,11,2025-12-11,49,29,0.0,test,1,0.002684209691954
S03919,78,14,2025-12-11,37,27,0.0,test,1,0.0011381162729474
S03920,78,1,2025-12-11,25,20,0.0,test,1,0.0019792511209766
S04186,78,8,2025-12-11,22,27,0.0,test,1,0.002262856282994
S04486,78,24,2025-12-11,29,28,0.0,test,1,0.003030697815777
S04618,78,22,2025-12-11,30,24,0.0,test,1,0.0027830531887648
S04622,78,16,2025-12-11,19,18,0.0,test,1,0.0027783610292235
S05094,78,3,2025-12-11,24,15,0.0,test,1,0.0018838051820758
S05156,78,25,2025-12-11,60,15,0.0,test,1,0.0027640104378493
S05536,78,19,2025-12-11,29,25,0.0,test,1,0.0033605250877659
S05539,78,9,2025-12-11,28,25,0.0,test,1,0.0021960403931807
S05851,78,17,2025-12-11,43,24,0.0,test,1,0.0018416072081468
S05855,78,6,2025-12-11,32,25,0.0,test,1,0.0012844630589776
S06146,78,8,2025-12-11,20,29,0.0046101757803441,test,1,0.0014566037570565
S06181,78,11,2025-12-11,56,18,0.0,test,1,0.0028033545391067
S07132,78,19,2025-12-11,35,30,0.0,test,1,0.0033377047966759
S07413,78,1,2025-12-11,55,24,0.0,test,1,0.0010415403482105
S07414,78,3,2025-12-11,30,29,0.0,test,1,0.0016438249686319
S07419,78,9,2025-12-11,35,21,0.0,test,1,0.0025510768687303
S07421,78,9,2025-12-11,40,27,0.0014398284952778,test,1,0.0024111575407036
S07422,78,8,2025-12-11,57,22,0.0,test,1,0.0024040186986807
S07425,78,11,2025-12-11,49,19,0.0057660793270973,test,1,0.0026957772510164
S07430,78,9,2025-12-11,15,18,0.0,test,1,0.0026352172253984
S07790,78,17,2025-12-11,33,22,0.0,test,1,0.0018939507631514
S07792,78,3,2025-12-11,41,18,0.0,test,1,0.0014924704495036
S08034,78,25,2025-12-11,28,29,0.0011167435130009,test,1,0.0030617875142196
S08035,78,25,2025-12-11,17,18,0.0035119455613106,test,1,0.0032259315482987
S08036,78,25,2025-12-11,35,20,0.0093155550557269,test,1,0.0031930308537218
S08057,78,6,2025-12-11,59,22,0.0270654865915623,test,1,0.0012549797529896
S08896,78,8,2025-12-11,53,17,0.0,test,1,0.0023134356698388
S08897,78,3,2025-12-11,27,21,0.0,test,1,0.0016668544015822
S08949,78,22,2025-12-11,54,24,0.0,test,1,0.0029344914788321
S09054,78,6,2025-12-11,22,24,0.0,test,1,0.0013313708128722
S09056,78,1,2025-12-11,43,23,0.0,test,1,0.0010650273014496
S09099,78,24,2025-12-11,54,17,0.0,test,1,0.0031945584394481
S09103,78,24,2025-12-11,48,22,0.0,test,1,0.0031618833134262
