ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S00489,241,1,2026-06-01,17,21,0.0,val,1,0.0028804835274856
S01940,241,1,2026-06-01,34,14,0.0,val,1,0.0027666437614795
S05339,241,1,2026-06-01,49,16,0.0017302724569868,val,1,0.0027370832950992
S07822,241,1,2026-06-01,30,16,0.0132266155698821,val,1,0.0026863900084278
S08154,241,1,2026-06-01,54,25,0.0083775811209439,val,1,0.0027431272390291
S10332,241,1,2026-06-01,33,14,0.0,val,1,0.0026297150273179
S11252,241,1,2026-06-01,21,21,0.0192467809081227,val,1,0.0028514772711392
S11681,241,1,2026-06-01,42,14,0.0,val,1,0.0027648681039195
S11684,241,1,2026-06-01,62,25,0.0045688545688545,val,1,0.0027938451960039
S16338,241,1,2026-06-01,24,25,0.0,val,1,0.0027877863286702
S16351,241,1,2026-06-01,25,29,0.0,val,1,0.0026490640396735
S16814,241,1,2026-06-01,17,25,0.0,val,1,0.0027834145438071
S18437,241,1,2026-06-01,40,29,0.0,val,1,0.002719836690932
S22902,241,1,2026-06-01,25,22,0.0015910822560714,val,1,0.0028143903686865
S23225,241,1,2026-06-01,59,22,0.0,val,1,0.0029371886267409
S25334,241,1,2026-06-01,35,28,0.0,val,1,0.0027087185880947
S29762,241,1,2026-06-01,28,26,0.0,val,1,0.0027092637744247
S30194,241,1,2026-06-01,47,23,0.0054509061994461,val,1,0.0026089094457429
S30202,241,1,2026-06-01,38,12,0.0113466134898431,val,1,0.0026542119189881
S35390,241,1,2026-06-01,28,24,0.0065099007469357,val,1,0.0026932980911487
S36037,241,1,2026-06-01,51,19,0.0040256279412598,val,1,0.0027432104062502
S36901,241,1,2026-06-01,25,19,0.0,val,1,0.0027945601299685
S40611,241,1,2026-06-01,33,29,0.0,val,1,0.0027538936755457
S00489,241,1,2026-06-01,18,21,0.0,val,2,0.002831481167127
S01940,241,1,2026-06-01,32,14,0.0,val,2,0.0026438076770569
S05339,241,1,2026-06-01,47,16,0.0017302724569868,val,2,0.0026869796088876
S07822,241,1,2026-06-01,27,16,0.0132266155698821,val,2,0.0026219305560434
S08154,241,1,2026-06-01,56,25,0.0083775811209439,val,2,0.0028020983994354
S10332,241,1,2026-06-01,31,14,0.0,val,2,0.0026168671219475
S11252,241,1,2026-06-01,22,21,0.0192467809081227,val,2,0.0028092061354574
S11681,241,1,2026-06-01,40,14,0.0,val,2,0.0026640139575117
S11684,241,1,2026-06-01,64,25,0.0045688545688545,val,2,0.0026811559466593
S16338,241,1,2026-06-01,26,25,0.0,val,2,0.0026472714355202
S16351,241,1,2026-06-01,27,29,0.0,val,2,0.0027482912656787
S16814,241,1,2026-06-01,19,25,0.0,val,2,0.0027427342125773
S18437,241,1,2026-06-01,42,29,0.0,val,2,0.0026405090809103
S22902,241,1,2026-06-01,24,22,0.0015910822560714,val,2,0.0028031063146594
S23225,241,1,2026-06-01,58,22,0.0,val,2,0.0029007927373651
S25334,241,1,2026-06-01,33,28,0.0,val,2,0.0027312108805207
S29762,241,1,2026-06-01,26,26,0.0,val,2,0.0027421475021099
S30194,241,1,2026-06-01,48,23,0.0054509061994461,val,2,0.0026781461621258
S30202,241,1,2026-06-01,35,12,0.0113466134898431,val,2,0.0026130635136354
S35390,241,1,2026-06-01,26,24,0.0065099007469357,val,2,0.0027427669836306
S36037,241,1,2026-06-01,53,19,0.0040256279412598,val,2,0.0027888001622449
S36901,241,1,2026-06-01,28,19,0.0,val,2,0.0027521674604535
S40611,241,1,2026-06-01,35,29,0.0,val,2,0.0027863344125696
S00489,241,1,2026-06-01,15,21,0.0,val,3,0.0027975007590909
S01940,241,1,2026-06-01,39,14,0.0,val,3,0.002757448820668
S05339,241,1,2026-06-01,53,16,0.0017302724569868,val,3,0.0027906391580734
S07822,241,1,2026-06-01,35,16,0.0132266155698821,val,3,0.0027065950590522
S08154,241,1,2026-06-01,50,25,0.0083775811209439,val,3,0.0027751672860784
S10332,241,1,2026-06-01,37,14,0.0,val,3,0.0026808978412889
S11252,241,1,2026-06-01,19,21,0.0192467809081227,val,3,0.0027989532059131
S11681,241,1,2026-06-01,46,14,0.0,val,3,0.0028197870768555
S11684,241,1,2026-06-01,58,25,0.0045688545688545,val,3,0.0027376930004665
S16338,241,1,2026-06-01,20,25,0.0,val,3,0.0028017742232378
S16351,241,1,2026-06-01,22,28,0.0,val,3,0.0027469569879281
S16814,241,1,2026-06-01,15,24,0.0,val,3,0.0027562934751993
S18437,241,1,2026-06-01,36,29,0.0,val,3,0.002756742363471
S22902,241,1,2026-06-01,27,22,0.0015910822560714,val,3,0.0027556774220533
S23225,241,1,2026-06-01,61,22,0.0,val,3,0.0028702943150825
S25334,241,1,2026-06-01,39,28,0.0,val,3,0.0026795603825964
S29762,241,1,2026-06-01,32,26,0.0,val,3,0.0025788621800928
S30194,241,1,2026-06-01,45,23,0.0054509061994461,val,3,0.0025573984410568
S30202,241,1,2026-06-01,42,12,0.0113466134898431,val,3,0.0025245143012631
S35390,241,1,2026-06-01,32,24,0.0065099007469357,val,3,0.0026776855094515
S36037,241,1,2026-06-01,45,19,0.0040256279412598,val,3,0.0026836293192432
S36901,241,1,2026-06-01,21,19,0.0,val,3,0.0028295203894589
S40611,241,1,2026-06-01,29,29,0.0,val,3,0.0027854576778475
S00489,241,1,2026-06-01,16,21,0.0,val,4,0.0028086318976651
S01940,241,1,2026-06-01,36,14,0.0,val,4,0.002765275621119
S05339,241,1,2026-06-01,51,16,0.0017302724569868,val,4,0.00276395552554
S07822,241,1,2026-06-01,33,16,0.0132266155698821,val,4,0.0027237547818099
S08154,241,1,2026-06-01,52,25,0.0083775811209439,val,4,0.0027475608482502
S10332,241,1,2026-06-01,35,14,0.0,val,4,0.0027086013222164
S11252,241,1,2026-06-01,20,21,0.0192467809081227,val,4,0.0028180266380735
S11681,241,1,2026-06-01,44,14,0.0,val,4,0.0027502914823427
S11684,241,1,2026-06-01,60,25,0.0045688545688545,val,4,0.0027609928696638
S16338,241,1,2026-06-01,22,25,0.0,val,4,0.0027694510422355
S16351,241,1,2026-06-01,23,29,0.0,val,4,0.0026338223306301
S16814,241,1,2026-06-01,15,25,0.0,val,4,0.0026271499966111
S18437,241,1,2026-06-01,38,29,0.0,val,4,0.0026856956577687
S22902,241,1,2026-06-01,26,22,0.0015910822560714,val,4,0.0027480075248275
S23225,241,1,2026-06-01,60,22,0.0,val,4,0.0027543428824231
S25334,241,1,2026-06-01,37,28,0.0,val,4,0.0027337416288138
S29762,241,1,2026-06-01,30,26,0.0,val,4,0.0027449217832303
S30194,241,1,2026-06-01,46,23,0.0054509061994461,val,4,0.0026437621140314
S30202,241,1,2026-06-01,40,12,0.0113466134898431,val,4,0.0026457957682737
S35390,241,1,2026-06-01,30,24,0.0065099007469357,val,4,0.0027085072604594
S36037,241,1,2026-06-01,48,19,0.0040256279412598,val,4,0.0027206981719176
S36901,241,1,2026-06-01,23,19,0.0,val,4,0.0028332590206928
S40611,241,1,2026-06-01,31,29,0.0,val,4,0.0027223215089066
S00480,241,2,2026-06-01,44,22,0.0048673953069299,val,1,0.0027519917810343
S02096,241,2,2026-06-01,38,29,0.0,val,1,0.0025479323862498
S03735,241,2,2026-06-01,35,29,0.0,val,1,0.0027389199332098
S05023,241,2,2026-06-01,57,29,0.0,val,1,0.0029737681483575
S05325,241,2,2026-06-01,36,15,0.0,val,1,0.0026790213265518
