ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S01481,311,1,2026-06-09,54,30,0.0103226457305964,val,1,0.0032545414686687
S02030,311,1,2026-06-09,19,27,0.0,val,1,0.0033461099071821
S06446,311,1,2026-06-09,17,20,0.0091340145556127,val,1,0.0033413795676951
S07512,311,1,2026-06-09,36,30,0.0042843719558976,val,1,0.0033498935386999
S08186,311,1,2026-06-09,25,22,0.0146351628985822,val,1,0.0034261798319352
S08347,311,1,2026-06-09,34,32,0.0118873358016895,val,1,0.0032685831111003
S10944,311,1,2026-06-09,24,19,0.0084673834592521,val,1,0.0033943306607503
S17978,311,1,2026-06-09,47,29,0.0,val,1,0.0033565329115493
S19965,311,1,2026-06-09,21,20,0.0,val,1,0.003428176560624
S20956,311,1,2026-06-09,19,21,0.0037321558644408,val,1,0.0033470262457584
S22674,311,1,2026-06-09,31,30,0.0,val,1,0.0033357288324464
S22748,311,1,2026-06-09,48,31,0.0016134739685291,val,1,0.0033059699825669
S24345,311,1,2026-06-09,51,24,0.0,val,1,0.0033878225990184
S27795,311,1,2026-06-09,30,25,0.0070358730428381,val,1,0.003400139290278
S30381,311,1,2026-06-09,41,18,0.0,val,1,0.0033400344683717
S30458,311,1,2026-06-09,27,17,0.0141328939908541,val,1,0.0033145909477544
S32065,311,1,2026-06-09,56,19,0.0,val,1,0.0033843324553152
S32087,311,1,2026-06-09,45,32,0.0066956767752973,val,1,0.0032702265681191
S32335,311,1,2026-06-09,40,30,0.0026984618224661,val,1,0.0033537128562228
S32337,311,1,2026-06-09,43,27,0.0,val,1,0.0033511159122136
S34012,311,1,2026-06-09,41,16,0.0,val,1,0.0033224986359791
S35133,311,1,2026-06-09,18,25,0.0157980896072728,val,1,0.0033960957654481
S35656,311,1,2026-06-09,35,26,0.0,val,1,0.0034009098485185
S01481,311,1,2026-06-09,53,30,0.0103226457305964,val,2,0.0032717393867141
S02030,311,1,2026-06-09,20,28,0.0,val,2,0.0032932858817788
S06446,311,1,2026-06-09,16,20,0.0091340145556127,val,2,0.0033895470218198
S07512,311,1,2026-06-09,35,30,0.0042843719558976,val,2,0.0033523311267876
S08186,311,1,2026-06-09,24,22,0.0146351628985822,val,2,0.003418673813588
S08347,311,1,2026-06-09,37,32,0.0118873358016895,val,2,0.0032555702597887
S10944,311,1,2026-06-09,25,19,0.0084673834592521,val,2,0.0034098929418491
S17978,311,1,2026-06-09,48,29,0.0,val,2,0.0033583586095629
S19965,311,1,2026-06-09,20,20,0.0,val,2,0.0034111466429237
S20956,311,1,2026-06-09,20,21,0.0037321558644408,val,2,0.0033978413390213
S22674,311,1,2026-06-09,30,30,0.0,val,2,0.0033366441568435
S22748,311,1,2026-06-09,49,31,0.0016134739685291,val,2,0.0032649860354701
S24345,311,1,2026-06-09,50,24,0.0,val,2,0.0032062447454064
S27795,311,1,2026-06-09,31,25,0.0070358730428381,val,2,0.0033977016489878
S30381,311,1,2026-06-09,40,18,0.0,val,2,0.0033549330884886
S30458,311,1,2026-06-09,28,17,0.0141328939908541,val,2,0.0033851974205238
S32065,311,1,2026-06-09,57,19,0.0,val,2,0.0034025544912127
S32087,311,1,2026-06-09,44,32,0.0066956767752973,val,2,0.0032776855900465
S32335,311,1,2026-06-09,39,30,0.0026984618224661,val,2,0.003360794811507
S32337,311,1,2026-06-09,44,27,0.0,val,2,0.0033339034504611
S34012,311,1,2026-06-09,40,16,0.0,val,2,0.0033739737145464
S35133,311,1,2026-06-09,19,25,0.0157980896072728,val,2,0.0034088895164579
S35656,311,1,2026-06-09,34,26,0.0,val,2,0.003382061827558
S01481,311,1,2026-06-09,57,29,0.0103226457305964,val,3,0.0032568047010461
S02030,311,1,2026-06-09,17,26,0.0,val,3,0.003399875019627
S06446,311,1,2026-06-09,19,20,0.0091340145556127,val,3,0.0034361935032121
S07512,311,1,2026-06-09,38,30,0.0042843719558976,val,3,0.0033605023625898
S08186,311,1,2026-06-09,27,22,0.0146351628985822,val,3,0.0034387544879207
