ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S01799,132,1,2026-05-12,59,25,0.0,val,1,0.0006100315758453
S04674,132,1,2026-05-12,32,14,0.0,val,1,0.000731001726803
S06131,132,1,2026-05-12,49,12,0.0,val,1,0.0009956294990032
S07924,132,1,2026-05-12,51,30,0.0167662903106781,val,1,0.000952229644512
S09284,132,1,2026-05-12,40,16,0.0,val,1,0.000636735435856
S11668,132,1,2026-05-12,41,29,0.0,val,1,0.0006527668321692
S16764,132,1,2026-05-12,54,16,0.0,val,1,0.0006576066355966
S19311,132,1,2026-05-12,16,23,0.0017393373719557,val,1,0.000779338190341
S20551,132,1,2026-05-12,36,20,0.0,val,1,0.0006498291612387
S20553,132,1,2026-05-12,53,15,0.0,val,1,0.0006789137842784
S21394,132,1,2026-05-12,60,27,0.0,val,1,0.0007008165625141
S23357,132,1,2026-05-12,22,24,0.0,val,1,0.0006485857378062
S31666,132,1,2026-05-12,51,27,0.0,val,1,0.0006168990239204
S39345,132,1,2026-05-12,57,24,0.0,val,1,0.0006130965168259
S40089,132,1,2026-05-12,31,29,0.0,val,1,0.0006898875194004
S41247,132,1,2026-05-12,22,19,0.0,val,1,0.0006818425677404
S42195,132,1,2026-05-12,45,15,0.0,val,1,0.0007027604369081
S42950,132,1,2026-05-12,21,24,0.0,val,1,0.0006043355862407
S01799,132,1,2026-05-12,61,25,0.0,val,2,0.0007746602908059
S04674,132,1,2026-05-12,30,14,0.0,val,2,0.0006881242834084
S06131,132,1,2026-05-12,51,12,0.0,val,2,0.0009776320435541
S07924,132,1,2026-05-12,49,30,0.0167662903106781,val,2,0.0007987030204042
S09284,132,1,2026-05-12,38,16,0.0,val,2,0.0007624084632584
S11668,132,1,2026-05-12,43,29,0.0,val,2,0.0005954215543799
S16764,132,1,2026-05-12,53,16,0.0,val,2,0.0006567952632836
S19311,132,1,2026-05-12,18,23,0.0017393373719557,val,2,0.0007115884348742
S20551,132,1,2026-05-12,34,20,0.0,val,2,0.0006736842378497
S20553,132,1,2026-05-12,55,15,0.0,val,2,0.0007063325183946
S21394,132,1,2026-05-12,58,28,0.0,val,2,0.0009745415385899
S23357,132,1,2026-05-12,20,24,0.0,val,2,0.0006507359924706
S31666,132,1,2026-05-12,53,27,0.0,val,2,0.0006995476498205
