ufs_serial,run_id,wafer_no,date,die_x,die_y,pred,health,clf_proba,split,position
S00061,16,18,2025-10-25,56,14,0.0032935498058803,0.0,0.4057606528737076,train,1
S00062,16,15,2025-10-25,42,16,0.0030288752470181,0.0,0.3807501176493092,train,1
S00063,16,18,2025-10-25,44,28,0.003232428360812,0.0,0.3774804926856659,train,1
S00064,16,11,2025-10-25,27,14,0.0031608165414545,0.0,0.3921971810214597,train,1
S00065,16,13,2025-10-25,43,15,0.0033386411866484,0.0,0.4044160052721348,train,1
S00068,16,14,2025-10-25,26,20,0.0032610518910735,0.0096413121496052,0.4041265943245672,train,1
S00071,16,13,2025-10-25,30,26,0.0034829666637842,0.0,0.4972139373522424,train,1
S00462,16,10,2025-10-25,27,26,0.0016662887314261,0.0,0.2413265272473916,train,1
S00464,16,3,2025-10-25,25,29,0.0006491265752472,0.0,0.131344543070817,train,1
S00470,16,10,2025-10-25,45,28,0.0010897768612091,0.0,0.200253787513708,train,1
S00473,16,8,2025-10-25,36,25,0.000670607862011,0.0,0.2183540328450253,train,1
S00661,16,1,2025-10-25,32,29,0.0016323174778942,0.0,0.2203635539146976,train,1
S00735,16,10,2025-10-25,56,27,0.0010857301106125,0.0,0.2030801375118839,train,1
S00736,16,1,2025-10-25,37,28,0.0011206041447486,0.0,0.2133166624141959,train,1
S00737,16,10,2025-10-25,44,31,0.0011094300510464,0.0,0.2165388788328368,train,1
S00738,16,6,2025-10-25,60,26,0.0016478972141315,0.0,0.2098440538850381,train,1
S00740,16,3,2025-10-25,43,17,0.0004910912370348,0.0,0.1443406541942643,train,1
S00741,16,7,2025-10-25,59,18,0.0013105539822518,0.0,0.2177873944938877,train,1
S00742,16,10,2025-10-25,33,14,0.0008765170978588,0.0,0.1808876300625222,train,1
S00747,16,4,2025-10-25,27,25,0.0009975594049747,0.0,0.1275769883919015,train,1
S00872,16,4,2025-10-25,36,20,0.0008409235176281,0.0,0.2576999630076054,train,1
S00873,16,7,2025-10-25,53,24,0.0010480378002517,0.0,0.2234249212037065,train,1
S00874,16,1,2025-10-25,33,15,0.0011559572573225,0.0,0.1785228952326883,train,1
S00876,16,6,2025-10-25,31,28,0.0009913046336085,0.0,0.1978517103925379,train,1
S00877,16,7,2025-10-25,51,18,0.0009645652214613,0.0,0.230951372489925,train,1
S00879,16,6,2025-10-25,40,12,0.0011546414438681,0.0,0.1722551983643121,train,1
S01135,16,8,2025-10-25,18,20,0.0010488856020814,0.0,0.2187625000397577,train,1
S01137,16,3,2025-10-25,43,15,0.0006122773078821,0.0,0.1201777493275802,train,1
S01138,16,8,2025-10-25,32,30,0.0009137771011651,0.0,0.1842458881479554,train,1
S01140,16,8,2025-10-25,40,13,0.0010350234165964,0.0,0.1752052524591425,train,1
S01141,16,1,2025-10-25,50,30,0.0015479782313084,0.0,0.2971718351650933,train,1
S01142,16,4,2025-10-25,46,18,0.0010078700652271,0.0,0.1949812335593392,train,1
