ufs_serial,run_id,wafer_no,date,die_x,die_y,pred,health,clf_proba,split,position
S00042,8,16,2025-10-12,21,29,0.0032459876852729,0.0024355223631917,0.474290933787887,train,1
S00168,8,10,2025-10-12,25,22,0.0035077883137361,0.0044468304030778,0.450681471872564,train,1
S00169,8,5,2025-10-12,44,15,0.0034668456518717,0.002185201306724,0.4583074469262548,train,1
S00170,8,5,2025-10-12,32,12,0.0034864908770067,0.0,0.439163590280806,train,1
S00171,8,10,2025-10-12,37,22,0.0033745810564373,0.002232734493277,0.4447796186908639,train,1
S00174,8,20,2025-10-12,40,22,0.0032695425706746,0.0,0.4213894702572627,train,1
S00175,8,21,2025-10-12,46,13,0.0032284428275663,0.0,0.5052483683299892,train,1
S00358,8,8,2025-10-12,43,31,0.0034236925166741,0.0,0.3803271673949009,train,1
S00360,8,10,2025-10-12,28,25,0.0035341145612602,0.0,0.4379101847793018,train,1
S00361,8,25,2025-10-12,43,25,0.0034581924979255,0.0024229128580134,0.5026845775604809,train,1
S00362,8,5,2025-10-12,38,13,0.0033180908587623,0.0,0.479874350502482,train,1
S00383,8,6,2025-10-12,45,25,0.0035519354202063,0.0,0.5323651190151621,train,1
S00393,8,5,2025-10-12,36,28,0.0034659195382229,0.0,0.4429249381473383,train,1
S00400,8,4,2025-10-12,58,17,0.0035297512412836,0.0,0.4478823424361653,train,1
S00420,8,25,2025-10-12,39,24,0.0035154186338924,0.0067010031280336,0.493554670765397,train,1
S00423,8,17,2025-10-12,22,25,0.0036027017368357,0.0022000593174946,0.5012350774708445,train,1
S00429,8,11,2025-10-12,50,24,0.0034672429729224,0.0,0.456395986998481,train,1
S00430,8,21,2025-10-12,26,14,0.0032894471831909,0.0065350023668016,0.5154023591273749,train,1
S00432,8,12,2025-10-12,23,14,0.0033968649527356,0.0,0.427524162469249,train,1
S00434,8,13,2025-10-12,45,12,0.0033574241839978,0.002191705914519,0.4108298004208444,train,1
S00435,8,13,2025-10-12,53,24,0.0034793702098992,0.0,0.4852338230132525,train,1
S00436,8,18,2025-10-12,58,26,0.0033102969581916,0.0,0.5143771697043403,train,1
S00698,8,15,2025-10-12,42,15,0.0034363466912421,0.0,0.478590455571218,train,1
S00700,8,10,2025-10-12,51,16,0.0034840581053496,0.0,0.4670972109490687,train,1
S00809,8,19,2025-10-12,19,25,0.003560982454076,0.0,0.4644543314132627,train,1
S00816,8,4,2025-10-12,38,12,0.0034708407693499,0.0,0.3681240959749597,train,1
S00824,8,4,2025-10-12,38,31,0.0034083650958508,0.0,0.4125425898661444,train,1
S00828,8,4,2025-10-12,32,30,0.0034190124867844,0.0,0.4451783914435741,train,1
S00982,8,19,2025-10-12,40,31,0.0032191821579132,0.0,0.4667421258049229,train,1
S00988,8,14,2025-10-12,37,26,0.0035915538192854,0.0,0.5458552077093527,train,1
S00989,8,15,2025-10-12,45,28,0.0033666002769792,0.0,0.4515494424840898,train,1
S00992,8,10,2025-10-12,50,30,0.0033990732067479,0.0,0.4733187134487851,train,1
S01011,8,19,2025-10-12,48,30,0.0026682649538449,0.0,0.4683416722006435,train,1
