ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S00010,287,1,2026-06-06,54,27,0.0,val,1,0.0006012738932438
S00011,287,1,2026-06-06,58,23,0.0048346538650479,val,1,0.0006360547348958
S02264,287,1,2026-06-06,41,30,0.0,val,1,0.0006323736622378
S02266,287,1,2026-06-06,26,21,0.0,val,1,0.0007090975370085
S04294,287,1,2026-06-06,20,16,0.0,val,1,0.0009177223713147
S04867,287,1,2026-06-06,30,23,0.0,val,1,0.0005723701527237
S05984,287,1,2026-06-06,37,16,0.0,val,1,0.0005478522954469
S09081,287,1,2026-06-06,34,31,0.0,val,1,0.0007853951539332
S10090,287,1,2026-06-06,25,14,0.0,val,1,0.0010338797382525
S14883,287,1,2026-06-06,39,24,0.0,val,1,0.0005012273787054
S15379,287,1,2026-06-06,24,30,0.0033302510084562,val,1,0.003108365789282
S16407,287,1,2026-06-06,37,13,0.0,val,1,0.0006101599956547
S21161,287,1,2026-06-06,29,22,0.0,val,1,0.0007051832078462
S22934,287,1,2026-06-06,50,21,0.0,val,1,0.0005833370853909
S23109,287,1,2026-06-06,49,12,0.0,val,1,0.0030340894033196
S25053,287,1,2026-06-06,60,28,0.0,val,1,0.0030158796336299
S25859,287,1,2026-06-06,13,22,0.0,val,1,0.0010207768158716
S30159,287,1,2026-06-06,61,16,0.0,val,1,0.0014010572402348
S32155,287,1,2026-06-06,45,32,0.0,val,1,0.0029130203490575
S34610,287,1,2026-06-06,23,27,0.0,val,1,0.0007919860757437
S36406,287,1,2026-06-06,23,25,0.0,val,1,0.0007433426497405
S38544,287,1,2026-06-06,38,25,0.0,val,1,0.0005478972277833
S41706,287,1,2026-06-06,35,32,0.0024002704530087,val,1,0.0032047100374854
S00010,287,1,2026-06-06,57,27,0.0,val,2,0.000693813988072
S00011,287,1,2026-06-06,60,23,0.0048346538650479,val,2,0.0006479929246432
S02264,287,1,2026-06-06,39,30,0.0,val,2,0.0006701612302196
S02266,287,1,2026-06-06,28,21,0.0,val,2,0.0008512509573057
S04294,287,1,2026-06-06,17,17,0.0,val,2,0.0013233456214674
S04867,287,1,2026-06-06,33,23,0.0,val,2,0.0006524691070794
S05984,287,1,2026-06-06,35,16,0.0,val,2,0.0005480718857217
S09081,287,1,2026-06-06,36,31,0.0,val,2,0.0010124137979559
S10090,287,1,2026-06-06,23,14,0.0,val,2,0.0014879176662166
S14883,287,1,2026-06-06,37,24,0.0,val,2,0.0005235385992033
S15379,287,1,2026-06-06,26,30,0.0033302510084562,val,2,0.0031502634154572
S16407,287,1,2026-06-06,39,13,0.0,val,2,0.0006268561768195
S21161,287,1,2026-06-06,27,22,0.0,val,2,0.000762004212159
S22934,287,1,2026-06-06,52,21,0.0,val,2,0.0006073239840637
S23109,287,1,2026-06-06,54,13,0.0,val,2,0.0032241776574329
S25053,287,1,2026-06-06,58,29,0.0,val,2,0.0030168431393428
S25859,287,1,2026-06-06,15,23,0.0,val,2,0.0009217329428157
S30159,287,1,2026-06-06,59,16,0.0,val,2,0.0006477700417833
S32155,287,1,2026-06-06,43,32,0.0,val,2,0.00325494150941
S34610,287,1,2026-06-06,25,27,0.0,val,2,0.0008091950047193
S36406,287,1,2026-06-06,25,25,0.0,val,2,0.0006222985619628
S38544,287,1,2026-06-06,40,25,0.0,val,2,0.0005547455246017
S41706,287,1,2026-06-06,37,32,0.0024002704530087,val,2,0.0032033529687991
S00010,287,1,2026-06-06,50,27,0.0,val,3,0.0005668198045979
S00011,287,1,2026-06-06,54,23,0.0048346538650479,val,3,0.0006645189803
S02264,287,1,2026-06-06,45,30,0.0,val,3,0.0006739355627893
S02266,287,1,2026-06-06,22,21,0.0,val,3,0.0007665707890599
S04294,287,1,2026-06-06,24,16,0.0,val,3,0.00076169546281
S04867,287,1,2026-06-06,26,23,0.0,val,3,0.0007775004572015
S05984,287,1,2026-06-06,41,16,0.0,val,3,0.0005668546271456
S09081,287,1,2026-06-06,29,30,0.0,val,3,0.0008616504821069
S10090,287,1,2026-06-06,29,14,0.0,val,3,0.0008084988230343
S14883,287,1,2026-06-06,43,24,0.0,val,3,0.0005742369937165
S15379,287,1,2026-06-06,20,29,0.0033302510084562,val,3,0.0032177787848608
S16407,287,1,2026-06-06,33,13,0.0,val,3,0.0008001187247426
S21161,287,1,2026-06-06,33,22,0.0,val,3,0.0007353536952191
S22934,287,1,2026-06-06,46,21,0.0,val,3,0.0004883534544698
S23109,287,1,2026-06-06,35,11,0.0,val,3,0.0034089593178122
S25053,287,1,2026-06-06,64,26,0.0,val,3,0.0030569441656357
S25859,287,1,2026-06-06,17,22,0.0,val,3,0.0008970072241637
S30159,287,1,2026-06-06,55,15,0.0,val,3,0.0007385351544636
S32155,287,1,2026-06-06,46,31,0.0,val,3,0.0008016463380039
S34610,287,1,2026-06-06,19,27,0.0,val,3,0.0009117156610752
S36406,287,1,2026-06-06,19,25,0.0,val,3,0.0007771578378416
S38544,287,1,2026-06-06,34,25,0.0,val,3,0.0006019797230274
S41706,287,1,2026-06-06,29,31,0.0024002704530087,val,3,0.0030416002216611
S00010,287,1,2026-06-06,52,27,0.0,val,4,0.000586122993835
S00011,287,1,2026-06-06,56,23,0.0048346538650479,val,4,0.0006071407555874
S02264,287,1,2026-06-06,43,30,0.0,val,4,0.0006917719801021
S02266,287,1,2026-06-06,24,21,0.0,val,4,0.00076316747811
S04294,287,1,2026-06-06,22,16,0.0,val,4,0.0007733315337749
S04867,287,1,2026-06-06,28,23,0.0,val,4,0.000681839241637
S05984,287,1,2026-06-06,39,16,0.0,val,4,0.0005156306241291
S09081,287,1,2026-06-06,32,31,0.0,val,4,0.0009846987916068
S10090,287,1,2026-06-06,27,14,0.0,val,4,0.0007191879092841
S14883,287,1,2026-06-06,41,24,0.0,val,4,0.0005513004410105
S15379,287,1,2026-06-06,22,29,0.0033302510084562,val,4,0.0029841574399291
S16407,287,1,2026-06-06,35,13,0.0,val,4,0.0008154576552842
S21161,287,1,2026-06-06,31,22,0.0,val,4,0.0007602970939171
S22934,287,1,2026-06-06,48,21,0.0,val,4,0.0004680122705802
S23109,287,1,2026-06-06,46,11,0.0,val,4,0.0032186684055952
S25053,287,1,2026-06-06,62,27,0.0,val,4,0.0030072529051865
S25859,287,1,2026-06-06,15,22,0.0,val,4,0.0009795952894745
S30159,287,1,2026-06-06,57,15,0.0,val,4,0.0007719078073948
S32155,287,1,2026-06-06,53,31,0.0,val,4,0.003077559684326
S34610,287,1,2026-06-06,21,27,0.0,val,4,0.0007313466395461
S36406,287,1,2026-06-06,21,25,0.0,val,4,0.000838819889034
S38544,287,1,2026-06-06,36,25,0.0,val,4,0.0005417789728188
S41706,287,1,2026-06-06,31,31,0.0024002704530087,val,4,0.0030074564885025
S02273,287,2,2026-06-06,52,29,0.0,val,1,0.0004260567675398
S05931,287,2,2026-06-06,52,15,0.0,val,1,0.0003838941457534
S05932,287,2,2026-06-06,34,13,0.0,val,1,0.0004273439595201
S10884,287,2,2026-06-06,25,13,0.0105750145144277,val,1,0.0034253925268108
S11550,287,2,2026-06-06,34,31,0.0,val,1,0.0004419936112824
S16412,287,2,2026-06-06,52,26,0.0,val,1,0.0004630865106727
S16414,287,2,2026-06-06,47,16,0.0,val,1,0.0003843158310693
S25846,287,2,2026-06-06,43,15,0.0,val,1,0.0004370230565462
S25847,287,2,2026-06-06,31,16,0.0,val,1,0.0004584723011621
S27563,287,2,2026-06-06,30,24,0.0,val,1,0.0003631641697956
S29330,287,2,2026-06-06,25,26,0.0,val,1,0.0004142987079828
S30148,287,2,2026-06-06,20,19,0.0,val,1,0.0004522774026556
S31357,287,2,2026-06-06,24,19,0.0,val,1,0.0003955165556737
S36912,287,2,2026-06-06,38,27,0.0,val,1,0.0003695542946181
S37040,287,2,2026-06-06,42,21,0.0,val,1,0.0003805547720467
S39573,287,2,2026-06-06,50,21,0.0,val,1,0.0004002629674638
S41076,287,2,2026-06-06,28,14,0.0,val,1,0.0003962603983976
S41077,287,2,2026-06-06,51,28,0.0,val,1,0.000464550016481
S42316,287,2,2026-06-06,44,32,0.0,val,1,0.0033956648996211
S02273,287,2,2026-06-06,53,29,0.0,val,2,0.0004300153644957
S05931,287,2,2026-06-06,53,15,0.0,val,2,0.0004005157210278
S05932,287,2,2026-06-06,35,13,0.0,val,2,0.0004052053818219
S10884,287,2,2026-06-06,26,13,0.0105750145144277,val,2,0.0034119219265569
S11550,287,2,2026-06-06,35,31,0.0,val,2,0.0004061734619337
S16412,287,2,2026-06-06,51,26,0.0,val,2,0.0003892639160655
S16414,287,2,2026-06-06,46,16,0.0,val,2,0.000385657297486
S25846,287,2,2026-06-06,45,15,0.0,val,2,0.0004720789036405
S25847,287,2,2026-06-06,30,16,0.0,val,2,0.0004107733929363
S27563,287,2,2026-06-06,29,24,0.0,val,2,0.0003692565180258
