ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S01244,239,1,2026-06-01,22,15,0.0072202900319319,val,1,0.0031072122067637
S01247,239,1,2026-06-01,54,18,0.0,val,1,0.0029465500322077
S02477,239,1,2026-06-01,55,22,0.0,val,1,0.00308732522105
S02594,239,1,2026-06-01,24,29,0.0,val,1,0.0030607387342035
S04913,239,1,2026-06-01,30,16,0.0,val,1,0.0032648930830616
S10868,239,1,2026-06-01,58,14,0.0199730330103114,val,1,0.0025887205607172
S10869,239,1,2026-06-01,19,28,0.0,val,1,0.0029799541540148
S12534,239,1,2026-06-01,49,24,0.0,val,1,0.0033099833693085
S15858,239,1,2026-06-01,22,16,0.003741638717303,val,1,0.0033618774725267
S18324,239,1,2026-06-01,56,15,0.0,val,1,0.0027639323063894
S21021,239,1,2026-06-01,26,19,0.0,val,1,0.0033405710996201
S25086,239,1,2026-06-01,59,16,0.0,val,1,0.0029020972904186
S27240,239,1,2026-06-01,60,28,0.0,val,1,0.0027166845673855
S29000,239,1,2026-06-01,22,19,0.0,val,1,0.0033371120489697
S30831,239,1,2026-06-01,35,25,0.0025128804081281,val,1,0.0033069501914081
S32229,239,1,2026-06-01,35,16,0.0,val,1,0.0032889404622309
S32234,239,1,2026-06-01,35,12,0.0,val,1,0.0027914717893708
S33560,239,1,2026-06-01,53,19,0.0,val,1,0.003262913378463
S34784,239,1,2026-06-01,18,18,0.0,val,1,0.0032479199143034
S35949,239,1,2026-06-01,38,28,0.0039520662865685,val,1,0.0033646169843303
S37207,239,1,2026-06-01,48,12,0.0,val,1,0.0024529257929118
S37543,239,1,2026-06-01,39,12,0.0,val,1,0.0027335292571556
S38837,239,1,2026-06-01,36,30,0.0,val,1,0.0031104389724396
S38887,239,1,2026-06-01,43,18,0.0,val,1,0.003272930571176
S38939,239,1,2026-06-01,32,14,0.0,val,1,0.0029478228879708
S40272,239,1,2026-06-01,44,30,0.0,val,1,0.003129055976145
S01244,239,1,2026-06-01,23,15,0.0072202900319319,val,2,0.0031646265456228
S01247,239,1,2026-06-01,53,18,0.0,val,2,0.0031393428893558
S02477,239,1,2026-06-01,54,22,0.0,val,2,0.0030753451326149
S02594,239,1,2026-06-01,25,29,0.0,val,2,0.0030248465796578
S04913,239,1,2026-06-01,29,16,0.0,val,2,0.0032609713911077
S10868,239,1,2026-06-01,57,14,0.0199730330103114,val,2,0.0025294980456735
S10869,239,1,2026-06-01,20,29,0.0,val,2,0.0026929476179043
S12534,239,1,2026-06-01,48,24,0.0,val,2,0.003295685071281
S15858,239,1,2026-06-01,21,16,0.003741638717303,val,2,0.0033262371138044
S18324,239,1,2026-06-01,57,15,0.0,val,2,0.0028953747049434
S21021,239,1,2026-06-01,27,19,0.0,val,2,0.0033632596432275
S25086,239,1,2026-06-01,57,16,0.0,val,2,0.0030806223399695
S27240,239,1,2026-06-01,59,28,0.0,val,2,0.0027584180267204
S29000,239,1,2026-06-01,23,19,0.0,val,2,0.0032834892419679
S30831,239,1,2026-06-01,36,25,0.0025128804081281,val,2,0.0033570685150879
S32229,239,1,2026-06-01,33,16,0.0,val,2,0.0032620203885874
S32234,239,1,2026-06-01,34,12,0.0,val,2,0.0025013460148706
S33560,239,1,2026-06-01,54,19,0.0,val,2,0.0031431309296733
S34784,239,1,2026-06-01,17,18,0.0,val,2,0.0031684240090432
S35949,239,1,2026-06-01,37,28,0.0039520662865685,val,2,0.0032615800164842
S37207,239,1,2026-06-01,53,13,0.0,val,2,0.0027104309172349
S37543,239,1,2026-06-01,38,12,0.0,val,2,0.0027805664987258
S38837,239,1,2026-06-01,35,30,0.0,val,2,0.0029960632557901
S38887,239,1,2026-06-01,41,18,0.0,val,2,0.0033686414348055
S38939,239,1,2026-06-01,31,14,0.0,val,2,0.0030693598819821
S40272,239,1,2026-06-01,43,30,0.0,val,2,0.0030024102494031
S01244,239,1,2026-06-01,20,15,0.0072202900319319,val,3,0.003070839856302
S01247,239,1,2026-06-01,56,18,0.0,val,3,0.0031921580758047
S02477,239,1,2026-06-01,59,22,0.0,val,3,0.003172917283543
S02594,239,1,2026-06-01,20,28,0.0,val,3,0.0031439030007691
S04913,239,1,2026-06-01,32,16,0.0,val,3,0.0032948807072973
S10868,239,1,2026-06-01,55,13,0.0199730330103114,val,3,0.0024563694895973
S10869,239,1,2026-06-01,17,27,0.0,val,3,0.0029533769756647
S12534,239,1,2026-06-01,52,24,0.0,val,3,0.0031561966148139
S15858,239,1,2026-06-01,24,16,0.003741638717303,val,3,0.0032237114162909
S18324,239,1,2026-06-01,53,15,0.0,val,3,0.0031506906730318
S21021,239,1,2026-06-01,24,19,0.0,val,3,0.0033501634154873
S25086,239,1,2026-06-01,58,15,0.0,val,3,0.002688543311447
S27240,239,1,2026-06-01,64,26,0.0,val,3,0.0027224589310088
S29000,239,1,2026-06-01,20,19,0.0,val,3,0.003265237661848
S30831,239,1,2026-06-01,33,25,0.0025128804081281,val,3,0.0034155742274231
S32229,239,1,2026-06-01,37,16,0.0,val,3,0.0031972724629053
S32234,239,1,2026-06-01,37,12,0.0,val,3,0.0027987436212381
S33560,239,1,2026-06-01,38,19,0.0,val,3,0.0033523239338639
S34784,239,1,2026-06-01,20,18,0.0,val,3,0.0033380188120281
S35949,239,1,2026-06-01,40,28,0.0039520662865685,val,3,0.0032923228215628
S37207,239,1,2026-06-01,50,12,0.0,val,3,0.0024083945924586
S37543,239,1,2026-06-01,41,12,0.0,val,3,0.002758935650947
S38837,239,1,2026-06-01,38,30,0.0,val,3,0.0030522770859581
S38887,239,1,2026-06-01,48,18,0.0,val,3,0.0031923289679366
S38939,239,1,2026-06-01,34,14,0.0,val,3,0.0030614568454866
S40272,239,1,2026-06-01,46,30,0.0,val,3,0.0029318050298811
S01244,239,1,2026-06-01,21,15,0.0072202900319319,val,4,0.0029977897138875
S01247,239,1,2026-06-01,55,18,0.0,val,4,0.0024385112927393
S02477,239,1,2026-06-01,56,22,0.0,val,4,0.0032929016036931
S02594,239,1,2026-06-01,23,29,0.0,val,4,0.0031027590481354
S04913,239,1,2026-06-01,31,16,0.0,val,4,0.0032923656705507
S10868,239,1,2026-06-01,56,13,0.0199730330103114,val,4,0.0024055751023989
S10869,239,1,2026-06-01,18,28,0.0,val,4,0.0026672547108546
S12534,239,1,2026-06-01,50,24,0.0,val,4,0.0033347139365439
S15858,239,1,2026-06-01,23,16,0.003741638717303,val,4,0.0032944672642419
S18324,239,1,2026-06-01,54,15,0.0,val,4,0.0029960766698886
S21021,239,1,2026-06-01,25,19,0.0,val,4,0.0032638292904541
S25086,239,1,2026-06-01,58,16,0.0,val,4,0.0029125848696495
S27240,239,1,2026-06-01,63,26,0.0,val,4,0.0026854088806418
S29000,239,1,2026-06-01,21,19,0.0,val,4,0.0033682967094396
S30831,239,1,2026-06-01,34,25,0.0025128804081281,val,4,0.0034028094452
S32229,239,1,2026-06-01,36,16,0.0,val,4,0.0032837019292012
S32234,239,1,2026-06-01,36,12,0.0,val,4,0.0028265824853501
S33560,239,1,2026-06-01,52,19,0.0,val,4,0.0032681631581897
S34784,239,1,2026-06-01,19,18,0.0,val,4,0.0033261524499668
S35949,239,1,2026-06-01,39,28,0.0039520662865685,val,4,0.0033365610833001
S37207,239,1,2026-06-01,49,12,0.0,val,4,0.0023095124219919
S37543,239,1,2026-06-01,40,12,0.0,val,4,0.0028463749150448
S38837,239,1,2026-06-01,37,30,0.0,val,4,0.0028859478486973
S38887,239,1,2026-06-01,46,18,0.0,val,4,0.003263946069206
S38939,239,1,2026-06-01,33,14,0.0,val,4,0.0031523883007051
S40272,239,1,2026-06-01,45,30,0.0,val,4,0.0030675679493376
S02640,239,2,2026-06-01,62,17,0.0,val,1,0.0028724968289035
S04793,239,2,2026-06-01,55,21,0.0,val,1,0.0031338507357109
S06448,239,2,2026-06-01,28,25,0.0,val,1,0.0034017852277433
S07508,239,2,2026-06-01,20,16,0.0071175498443304,val,1,0.0032821522350449
S08193,239,2,2026-06-01,26,18,0.0081444701178244,val,1,0.0033748084731638
S10435,239,2,2026-06-01,43,14,0.0,val,1,0.0022293949842105
S10947,239,2,2026-06-01,29,20,0.0145881846466939,val,1,0.0033724655628034
S11931,239,2,2026-06-01,48,27,0.0,val,1,0.0033393920462848
S13463,239,2,2026-06-01,53,13,0.0,val,1,0.0026971240062296
S14403,239,2,2026-06-01,53,30,0.0,val,1,0.00298101913681
S19367,239,2,2026-06-01,24,17,0.0052054421483708,val,1,0.0033599831040867
S24587,239,2,2026-06-01,22,23,0.0,val,1,0.0034240167297308
S24867,239,2,2026-06-01,42,31,0.0020442075302518,val,1,0.0030560240465063
S25357,239,2,2026-06-01,47,15,0.0,val,1,0.0032249092243971
S25767,239,2,2026-06-01,50,26,0.0,val,1,0.0033478589175773
S30433,239,2,2026-06-01,44,27,0.0110061065067791,val,1,0.0032521234204085
S30937,239,2,2026-06-01,63,17,0.0,val,1,0.0026828301935791
S31387,239,2,2026-06-01,32,32,0.0,val,1,0.0026632766120078
S32334,239,2,2026-06-01,22,18,0.0,val,1,0.0033843219508696
S33995,239,2,2026-06-01,53,24,0.0239551744221075,val,1,0.0032302148853657
S33996,239,2,2026-06-01,33,24,0.0088378730422644,val,1,0.0034145604110857
S35277,239,2,2026-06-01,58,29,0.033993282442748,val,1,0.0027332944530481
S36923,239,2,2026-06-01,16,24,0.0,val,1,0.0033643700621982
S39174,239,2,2026-06-01,17,16,0.0,val,1,0.0026422594780694
S42559,239,2,2026-06-01,22,14,0.0,val,1,0.0027438035654432
S02640,239,2,2026-06-01,64,18,0.0,val,2,0.0026902072856023
S04793,239,2,2026-06-01,56,21,0.0,val,2,0.0033607890138849
S06448,239,2,2026-06-01,29,25,0.0,val,2,0.0033400930756642
S07508,239,2,2026-06-01,19,16,0.0071175498443304,val,2,0.0032914638805404
S08193,239,2,2026-06-01,25,18,0.0081444701178244,val,2,0.0034069875590935
S10435,239,2,2026-06-01,42,14,0.0,val,2,0.0022312662026182
S10947,239,2,2026-06-01,28,20,0.0145881846466939,val,2,0.0034123556772246
S11931,239,2,2026-06-01,49,27,0.0,val,2,0.0033239612084046
S13463,239,2,2026-06-01,54,13,0.0,val,2,0.002495361239774
