ufs_serial,run_id,wafer_no,date,die_x,die_y,pred,health,clf_proba,split,position
S00206,17,3,2026-06-08,14,20,0.0029120607057948,0.0,0.4036693956907295,train,1
S00207,17,3,2026-06-08,47,21,0.0032386505585661,0.0024246859373094,0.4070646915854007,train,1
S00211,17,15,2026-06-08,26,16,0.0033862634526218,0.0024002356770644,0.4807219140779789,train,1
S00238,17,25,2026-06-08,37,23,0.001309997103773,0.0,0.3274418503942407,train,1
S00679,17,18,2026-06-08,52,25,0.003453450021924,0.0,0.4424001860594382,train,1
S00683,17,24,2026-06-08,17,17,0.0036513603650331,0.0,0.5278003603242581,train,1
S00772,17,9,2026-06-08,52,21,0.0034555343318815,0.0,0.4964490282238769,train,1
S00774,17,3,2026-06-08,62,23,0.0034285719462785,0.0,0.4098302636733178,train,1
S00973,17,5,2026-06-08,22,17,0.0033625770519544,0.0,0.4775873000231493,train,1
S00975,17,1,2026-06-08,30,26,0.0034089955288738,0.0,0.4434764328438936,train,1
S00977,17,1,2026-06-08,38,29,0.0033968621861516,0.0,0.469187467028596,train,1
S00980,17,14,2026-06-08,33,14,0.0032206852879253,0.0,0.3803030119746636,train,1
S00984,17,14,2026-06-08,35,14,0.0032602965435983,0.0,0.4090464548543099,train,1
S00985,17,18,2026-06-08,49,13,0.0030628031886727,0.0,0.4607987110694347,train,1
S01083,17,25,2026-06-08,47,18,0.0012203221277816,0.0,0.2596044359711346,train,1
S01379,17,25,2026-06-08,40,17,0.0009888978024608,0.0,0.2176907693377308,train,1
S01380,17,25,2026-06-08,31,19,0.00088172242637,0.0,0.2478857225398755,train,1
S01531,17,24,2026-06-08,22,29,0.0033730682853433,0.0103766803570842,0.4632702699974134,train,1
S01533,17,14,2026-06-08,49,31,0.0031499480305337,0.0,0.4685695101914437,train,1
S01814,17,3,2026-06-08,32,13,0.0030887388939688,0.0,0.4019184861212241,train,1
S01815,17,15,2026-06-08,35,29,0.0033735877038978,0.0086634418442497,0.4693872374484711,train,1
S01817,17,15,2026-06-08,46,19,0.0034155214879513,0.0058429000534913,0.510899110462796,train,1
S01818,17,15,2026-06-08,18,26,0.0033759201611132,0.0,0.4611067720951536,train,1
S01819,17,9,2026-06-08,33,19,0.0030412082492602,0.0,0.4071061115343393,train,1
S01820,17,3,2026-06-08,33,17,0.0031581901259689,0.0029311936209677,0.4388288494782353,train,1
S01821,17,9,2026-06-08,57,17,0.0033915781914295,0.0088547605473204,0.4682934243228207,train,1
S01825,17,3,2026-06-08,55,21,0.003380305132155,0.0,0.4494656938753776,train,1
S01826,17,15,2026-06-08,36,26,0.0034588891386273,0.0056856369028722,0.4829406883529161,train,1
S01829,17,3,2026-06-08,57,24,0.0033890806422232,0.0,0.4295023239202717,train,1
S01884,17,3,2026-06-08,41,18,0.0032394853176621,0.0,0.4223588330617245,train,1
S01904,17,15,2026-06-08,30,14,0.0034170366577566,0.0,0.4961662165039914,train,1
S01927,17,20,2026-06-08,47,17,0.0035671834622559,0.0,0.4250662179072018,train,1
S01928,17,8,2026-06-08,47,22,0.0030884879081134,0.0,0.4862549002457334,train,1
S01931,17,7,2026-06-08,14,19,0.0028897357289578,0.0,0.4795994681575266,train,1
S01933,17,8,2026-06-08,42,31,0.0029593806731717,0.0,0.4752215483098738,train,1
S01934,17,24,2026-06-08,52,16,0.0033813283957908,0.0,0.4776497211947365,train,1
S01935,17,24,2026-06-08,55,27,0.0034247633859076,0.0,0.4271823409453896,train,1
S01936,17,7,2026-06-08,24,23,0.0033692848250452,0.0,0.5070670436304611,train,1
S01937,17,2,2026-06-08,54,18,0.0032816751656895,0.0,0.4795736534873967,train,1
S02051,17,7,2026-06-08,58,26,0.0030812281762927,0.0099261034551627,0.4481192253830335,train,1
S02352,17,25,2026-06-08,32,30,0.0011777532479997,0.0,0.2828435737498005,train,1
S02370,17,2,2026-06-08,43,15,0.003212800365822,0.0,0.3941346790258853,train,1
S02557,17,8,2026-06-08,14,18,0.0029050932460347,0.0,0.5412615605539125,train,1
