ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S00322,244,1,2026-06-01,26,13,0.0,val,1,0.0015574754963793
S01098,244,1,2026-06-01,42,25,0.0,val,1,0.0027482831148813
S01718,244,1,2026-06-01,55,23,0.0057992322143265,val,1,0.0029045266474636
S03017,244,1,2026-06-01,38,22,0.0,val,1,0.0028466842650319
S03020,244,1,2026-06-01,23,14,0.0,val,1,0.0024426697195565
S03022,244,1,2026-06-01,27,18,0.0,val,1,0.003020061126512
S08952,244,1,2026-06-01,31,28,0.0,val,1,0.0027040821348365
S11265,244,1,2026-06-01,45,22,0.0,val,1,0.0029586030841028
S20023,244,1,2026-06-01,22,24,0.0058427970186452,val,1,0.0028509664925438
S22765,244,1,2026-06-01,45,16,0.0047296847194069,val,1,0.0030301988693047
S23526,244,1,2026-06-01,26,17,0.0,val,1,0.0030200674229908
S24266,244,1,2026-06-01,48,17,0.0,val,1,0.002949199285124
S30889,244,1,2026-06-01,35,22,0.0,val,1,0.0029122789784424
S34567,244,1,2026-06-01,39,24,0.0,val,1,0.0028726497601991
S34568,244,1,2026-06-01,60,18,0.0,val,1,0.002788866881196
S35809,244,1,2026-06-01,59,18,0.0040089212613986,val,1,0.0029338839713484
S36573,244,1,2026-06-01,47,14,0.0,val,1,0.0029817131986632
S43183,244,1,2026-06-01,20,21,0.0128627797619758,val,1,0.0030693059776095
S00322,244,1,2026-06-01,24,13,0.0,val,2,0.0015105312226908
S01098,244,1,2026-06-01,44,25,0.0,val,2,0.0027146802570697
S01718,244,1,2026-06-01,58,23,0.0057992322143265,val,2,0.0029292151651145
S03017,244,1,2026-06-01,36,22,0.0,val,2,0.0029646327538656
S03020,244,1,2026-06-01,21,15,0.0,val,2,0.0024010363575251
S03022,244,1,2026-06-01,25,18,0.0,val,2,0.0029677941165523
S08952,244,1,2026-06-01,29,28,0.0,val,2,0.0028030772817751
S11265,244,1,2026-06-01,43,22,0.0,val,2,0.0028682449045317
S20023,244,1,2026-06-01,20,24,0.0058427970186452,val,2,0.0027665995231924
S22765,244,1,2026-06-01,44,16,0.0047296847194069,val,2,0.0030281868546584
S23526,244,1,2026-06-01,28,17,0.0,val,2,0.0030015852713872
S24266,244,1,2026-06-01,50,17,0.0,val,2,0.00299787895774
S30889,244,1,2026-06-01,33,22,0.0,val,2,0.0030279150141773
S34567,244,1,2026-06-01,37,24,0.0,val,2,0.0028619985722807
S34568,244,1,2026-06-01,58,18,0.0,val,2,0.0028664081698945
S35809,244,1,2026-06-01,55,18,0.0040089212613986,val,2,0.0029465784616343
S36573,244,1,2026-06-01,45,14,0.0,val,2,0.0029526915466617
S43183,244,1,2026-06-01,22,21,0.0128627797619758,val,2,0.0029749689041503
S00322,244,1,2026-06-01,30,12,0.0,val,3,0.0014227207523372
S01098,244,1,2026-06-01,37,25,0.0,val,3,0.0028539976871739
S01718,244,1,2026-06-01,50,23,0.0057992322143265,val,3,0.0028473330346122
S03017,244,1,2026-06-01,44,22,0.0,val,3,0.0029333994109855
S03020,244,1,2026-06-01,27,14,0.0,val,3,0.0029185836696936
S03022,244,1,2026-06-01,32,18,0.0,val,3,0.0030445684995251
S08952,244,1,2026-06-01,35,28,0.0,val,3,0.0028805591801001
S11265,244,1,2026-06-01,50,22,0.0,val,3,0.0028569430941833
S20023,244,1,2026-06-01,26,24,0.0058427970186452,val,3,0.0029022481513525
S22765,244,1,2026-06-01,47,16,0.0047296847194069,val,3,0.0029567815683745
S23526,244,1,2026-06-01,22,17,0.0,val,3,0.0029888933054264
S24266,244,1,2026-06-01,43,17,0.0,val,3,0.00295008707572
S30889,244,1,2026-06-01,39,22,0.0,val,3,0.0028853288699326
S34567,244,1,2026-06-01,43,24,0.0,val,3,0.0029506466810322
S34568,244,1,2026-06-01,62,17,0.0,val,3,0.0026697166737415
S35809,244,1,2026-06-01,63,18,0.0040089212613986,val,3,0.0024319822663823
S36573,244,1,2026-06-01,51,14,0.0,val,3,0.0029078395170281
S43183,244,1,2026-06-01,14,21,0.0128627797619758,val,3,0.0026040436782612
S00322,244,1,2026-06-01,28,12,0.0,val,4,0.0014504538306514
S01098,244,1,2026-06-01,39,25,0.0,val,4,0.0028244799217436
S01718,244,1,2026-06-01,53,23,0.0057992322143265,val,4,0.0029293555455914
S03017,244,1,2026-06-01,40,22,0.0,val,4,0.0027772273611588
S03020,244,1,2026-06-01,25,14,0.0,val,4,0.0026912733237377
S03022,244,1,2026-06-01,29,18,0.0,val,4,0.00297585399944
S08952,244,1,2026-06-01,33,28,0.0,val,4,0.0027972732030907
S11265,244,1,2026-06-01,48,22,0.0,val,4,0.0029459903890365
S20023,244,1,2026-06-01,24,24,0.0058427970186452,val,4,0.0029165039751244
S22765,244,1,2026-06-01,46,16,0.0047296847194069,val,4,0.003011516634489
S23526,244,1,2026-06-01,24,17,0.0,val,4,0.0029223772662121
S24266,244,1,2026-06-01,45,17,0.0,val,4,0.0030114183992089
S30889,244,1,2026-06-01,37,22,0.0,val,4,0.0029838599232538
S34567,244,1,2026-06-01,41,24,0.0,val,4,0.0028034171544941
S34568,244,1,2026-06-01,62,18,0.0,val,4,0.0027607275804054
S35809,244,1,2026-06-01,61,18,0.0040089212613986,val,4,0.0027532843151017
S36573,244,1,2026-06-01,49,14,0.0,val,4,0.0029303848768522
S43183,244,1,2026-06-01,18,21,0.0128627797619758,val,4,0.0030219051825093
S01096,244,2,2026-06-01,33,16,0.0,val,1,0.0027257080673343
S04188,244,2,2026-06-01,46,30,0.0,val,1,0.0025432538349778
S05178,244,2,2026-06-01,35,28,0.0,val,1,0.002556550680254
S07426,244,2,2026-06-01,28,26,0.0044403941854959,val,1,0.0025196138859572
S15372,244,2,2026-06-01,18,28,0.0016939505175581,val,1,0.001780825414988
S16556,244,2,2026-06-01,31,18,0.0,val,1,0.0025835502329732
S19243,244,2,2026-06-01,43,12,0.005263826812684,val,1,0.0026331118409942
S20303,244,2,2026-06-01,26,27,0.0114518767713541,val,1,0.0026431642128133
S24265,244,2,2026-06-01,43,18,0.0,val,1,0.0025214470332174
S27747,244,2,2026-06-01,52,17,0.0,val,1,0.0026266472060317
S27748,244,2,2026-06-01,52,24,0.0,val,1,0.0026273937908106
S29079,244,2,2026-06-01,63,26,0.0,val,1,0.0016486737151209
S29910,244,2,2026-06-01,13,22,0.0,val,1,0.0027246544932914
S30302,244,2,2026-06-01,24,26,0.0,val,1,0.002724797112379
S32503,244,2,2026-06-01,38,13,0.0,val,1,0.0029417935075864
