ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S02345,261,1,2026-06-03,37,24,0.0,val,1,0.0019217350464962
S03788,261,1,2026-06-03,59,26,0.0,val,1,0.0021152995367092
S11645,261,1,2026-06-03,26,30,0.0,val,1,0.0014755426981184
S12466,261,1,2026-06-03,46,24,0.0,val,1,0.0021653466969512
S12804,261,1,2026-06-03,44,27,0.0,val,1,0.0022830764539664
S16104,261,1,2026-06-03,28,26,0.0,val,1,0.0020378187106489
S16571,261,1,2026-06-03,51,23,0.0,val,1,0.0022659647038154
S22330,261,1,2026-06-03,59,27,0.0,val,1,0.0020552472211703
S26030,261,1,2026-06-03,32,30,0.0,val,1,0.0022361282304454
S31605,261,1,2026-06-03,40,11,0.0,val,1,0.0010957387924678
S33689,261,1,2026-06-03,49,25,0.0,val,1,0.0021996007514053
S35112,261,1,2026-06-03,20,24,0.0276408550747241,val,1,0.0023381046968468
S36224,261,1,2026-06-03,48,27,0.0,val,1,0.0020898674067248
S36805,261,1,2026-06-03,57,20,0.0,val,1,0.0021685199216186
S37522,261,1,2026-06-03,36,12,0.0,val,1,0.0018844041475918
S39370,261,1,2026-06-03,46,15,0.0,val,1,0.0020656955724172
S39628,261,1,2026-06-03,31,16,0.0,val,1,0.0021704529057352
S42791,261,1,2026-06-03,43,14,0.0,val,1,0.0023448023446666
S43468,261,1,2026-06-03,29,28,0.0038901216739264,val,1,0.0020774129482277
S02345,261,1,2026-06-03,36,24,0.0,val,2,0.0019631411173116
S03788,261,1,2026-06-03,58,26,0.0,val,2,0.0021369912854146
S11645,261,1,2026-06-03,28,31,0.0,val,2,0.0013753250437147
S12466,261,1,2026-06-03,45,24,0.0,val,2,0.0020176081609007
S12804,261,1,2026-06-03,45,27,0.0,val,2,0.0020287620941492
S16104,261,1,2026-06-03,27,26,0.0,val,2,0.0026826166349645
S16571,261,1,2026-06-03,52,23,0.0,val,2,0.0021309997579354
S22330,261,1,2026-06-03,61,27,0.0,val,2,0.0021072837660395
S26030,261,1,2026-06-03,31,30,0.0,val,2,0.0020359444013448
S31605,261,1,2026-06-03,42,11,0.0,val,2,0.0011524304050849
S33689,261,1,2026-06-03,50,25,0.0,val,2,0.0020333478982891
S35112,261,1,2026-06-03,19,24,0.0276408550747241,val,2,0.0023820932583803
S36224,261,1,2026-06-03,49,27,0.0,val,2,0.0022319453648007
S36805,261,1,2026-06-03,56,20,0.0,val,2,0.0021874627864728
