ufs_serial,run_id,wafer_no,date,die_x,die_y,pred,health,clf_proba,split,position
S00321,26,16,2026-06-06,24,21,0.0005392810043204,0.0,0.1488740504314241,train,1
S00438,26,16,2026-06-06,49,27,0.0006618966512108,0.0,0.1895106739811891,train,1
S00446,26,3,2026-06-06,42,23,0.0028710304530008,0.0,0.3712156616363745,train,1
S00676,26,8,2026-06-06,43,23,0.0015556534733339,0.0,0.1983910076937347,train,1
S00677,26,8,2026-06-06,49,17,0.0016027223777276,0.0,0.2731692775420134,train,1
S00717,26,1,2026-06-06,22,22,0.0030829558789833,0.0,0.352032892514402,train,1
S00757,26,14,2026-06-06,40,19,0.0006616432615144,0.0,0.1920597617563409,train,1
S00758,26,11,2026-06-06,45,31,0.0010145492372752,0.0,0.2221387845971354,train,1
S00761,26,14,2026-06-06,62,23,0.0005571472563628,0.0,0.1513168094378132,train,1
S00918,26,9,2026-06-06,17,16,0.0008737333755139,0.0,0.2317418900023015,train,1
S00919,26,17,2026-06-06,22,14,0.0008876229688736,0.0,0.2101728914093422,train,1
S01128,26,25,2026-06-06,43,31,0.0023908486814509,0.0,0.2492407828181629,train,1
S01316,26,16,2026-06-06,47,13,0.0008533131425469,0.0057552623884338,0.1694723382722277,train,1
S01782,26,3,2026-06-06,54,24,0.002786010836218,0.0043739989087004,0.3436480695374877,train,1
S01786,26,3,2026-06-06,55,29,0.0026835540031819,0.0147239627308951,0.254800241348289,train,1
S01787,26,3,2026-06-06,42,27,0.0031480246106657,0.0073029167585041,0.4107708945923066,train,1
S01788,26,1,2026-06-06,37,18,0.0024482583477628,0.0086467113790373,0.4006095745844851,train,1
S01789,26,1,2026-06-06,24,29,0.0023549734428128,0.0160733606171794,0.2737846038298528,train,1
S02071,26,9,2026-06-06,22,27,0.000812551879652,0.0,0.2202626592509206,train,1
S02072,26,11,2026-06-06,61,24,0.0006685230069758,0.0,0.1718000983648476,train,1
S02127,26,25,2026-06-06,33,21,0.0026237285173501,0.0,0.3197948973082768,train,1
S02128,26,25,2026-06-06,52,16,0.0025391050270462,0.0,0.2441594597384146,train,1
S02130,26,1,2026-06-06,52,26,0.0030837273306521,0.0065224381057369,0.3847541263189515,train,1
S02131,26,1,2026-06-06,53,26,0.0028132496686469,0.0,0.35906903803907,train,1
S02134,26,1,2026-06-06,40,29,0.002831610420706,0.0,0.3908755576121805,train,1
S02232,26,8,2026-06-06,21,22,0.002342290733172,0.0,0.2619091226331101,train,1
S02233,26,24,2026-06-06,26,21,0.0028116734746245,0.0,0.3752247732991001,train,1
S02234,26,24,2026-06-06,55,25,0.0027347908521521,0.0,0.2952912747854475,train,1
S02235,26,24,2026-06-06,47,22,0.0024013787959127,0.0,0.2793994475547458,train,1
S02394,26,17,2026-06-06,34,17,0.0009382537476866,0.0,0.2124504925815118,train,1
S02397,26,16,2026-06-06,20,18,0.0010562984310929,0.0,0.1719522173319156,train,1
S02398,26,16,2026-06-06,54,15,0.0006474628763941,0.0,0.2146184985381938,train,1
S02399,26,8,2026-06-06,24,25,0.0020229405880484,0.0,0.2334994900022648,train,1
S02408,26,24,2026-06-06,22,20,0.0023373159498045,0.0,0.2976197314907129,train,1
