ufs_serial,run_id,wafer_no,date,die_x,die_y,pred,health,clf_proba,split,position
S00126,18,6,2025-10-28,56,26,0.0028742395425565,0.0145181549966406,0.3338211961771978,train,1
S00127,18,11,2025-10-28,44,20,0.0034498237109951,0.0,0.4096543624287325,train,1
S00128,18,19,2025-10-28,43,26,0.00317922150952,0.0023878847281078,0.4080698976921229,train,1
S00129,18,24,2025-10-28,13,21,0.0023751117458714,0.0071621056878935,0.2623198471675863,train,1
S00130,18,9,2025-10-28,33,16,0.0027531919865625,0.0048756321399316,0.3954464934492658,train,1
S00131,18,3,2025-10-28,63,24,0.0032067484508089,0.0,0.382514794969931,train,1
S00132,18,9,2025-10-28,37,26,0.0026404085114101,0.0,0.4192187625860753,train,1
S00133,18,9,2025-10-28,35,15,0.0029578840149852,0.0,0.4005383194628709,train,1
S00134,18,11,2025-10-28,39,25,0.0034230159725563,0.0,0.4030205773711026,train,1
S00152,18,25,2025-10-28,45,27,0.0013479321563225,0.0,0.1837721390125227,train,1
S00164,18,19,2025-10-28,41,12,0.0030688465362021,0.0,0.3231097694187341,train,1
S00963,18,11,2025-10-28,40,12,0.0031938858285288,0.0,0.3071151808546117,train,1
S00965,18,16,2025-10-28,60,24,0.0028931690359696,0.0,0.382472914452268,train,1
S01070,18,24,2025-10-28,23,16,0.0024978829127224,0.0,0.3689434152904303,train,1
S01657,18,9,2025-10-28,52,17,0.0030736818935617,0.0028604645808872,0.3647178572144725,train,1
S01660,18,6,2025-10-28,37,19,0.0032117441052672,0.0029597339217069,0.3744430051950531,train,1
S01665,18,19,2025-10-28,16,24,0.0030606049654791,0.0072472010055673,0.2867572141933436,train,1
S01666,18,19,2025-10-28,47,14,0.0019853995695018,0.0074403425252253,0.305366694557806,train,1
S01669,18,3,2025-10-28,34,13,0.0030323795624249,0.0043603758521157,0.4267725202168134,train,1
S01670,18,6,2025-10-28,41,28,0.0031736193769004,0.0074376702283679,0.4173449341799108,train,1
S02145,18,9,2025-10-28,60,17,0.0030703855357144,0.0,0.3119284795929328,train,1
S02146,18,6,2025-10-28,37,21,0.002419178035134,0.0,0.3428360809718707,train,1
S02341,18,25,2025-10-28,48,25,0.0008138894306442,0.0,0.2115002706553038,train,1
S02609,18,9,2025-10-28,40,28,0.003121241366322,0.0,0.3150804905145134,train,1
S02611,18,9,2025-10-28,58,19,0.0029461274727492,0.0,0.3763321291545403,train,1
S02612,18,9,2025-10-28,36,31,0.0031691771652517,0.0,0.3325995229290265,train,1
S02613,18,9,2025-10-28,37,24,0.0026379927772229,0.0029144090258719,0.3794114239111794,train,1
S02616,18,19,2025-10-28,29,20,0.0030377393169885,0.0,0.3945322352232239,train,1
S02617,18,19,2025-10-28,25,17,0.0028830827578915,0.0,0.3346569294474487,train,1
S02619,18,6,2025-10-28,22,24,0.0031512795436739,0.0,0.3956655510795255,train,1
S02655,18,25,2025-10-28,37,23,0.00105735026299,0.0,0.1863568858464634,train,1
S02691,18,16,2025-10-28,29,13,0.0024681005384895,0.0,0.2822841541621569,train,1
S02694,18,9,2025-10-28,36,28,0.0026738184784745,0.0,0.3322190145825445,train,1
S02696,18,9,2025-10-28,27,20,0.0032139472315703,0.0,0.3881819900365752,train,1
S02711,18,25,2025-10-28,33,28,0.0018111779923404,0.0,0.1617468159221406,train,1
S02773,18,24,2025-10-28,48,31,0.0022789957668847,0.0,0.3045831631922922,train,1
S02825,18,11,2025-10-28,26,19,0.0032331139125195,0.0,0.291406200097719,train,1
S02828,18,11,2025-10-28,35,25,0.0033998282511571,0.0,0.4024530122172186,train,1
S02834,18,25,2025-10-28,50,29,0.0015574018877004,0.0,0.2569268403149301,train,1
S02846,18,25,2025-10-28,37,13,0.0004389189082682,0.0,0.1087093424970905,train,1
S04193,18,24,2025-10-28,45,12,0.0015097948715817,0.0,0.2762915259781888,train,1
S04197,18,24,2025-10-28,37,13,0.0020130264029924,0.0,0.2373002451588846,train,1
S04335,18,11,2025-10-28,57,19,0.0031594551913412,0.0,0.3545567345872718,train,1
S04336,18,16,2025-10-28,62,22,0.0027962437740458,0.0,0.3321456459082494,train,1
S04338,18,11,2025-10-28,25,24,0.0031554867695598,0.0,0.3072520211112308,train,1
S04339,18,3,2025-10-28,40,29,0.0032749449301763,0.0,0.4071051450931024,train,1
S04340,18,19,2025-10-28,29,14,0.0029905212619623,0.0,0.3389612957491036,train,1
S04341,18,3,2025-10-28,49,20,0.0030801960263666,0.0067566648993297,0.400655231784557,train,1
S04343,18,6,2025-10-28,19,17,0.003150184347548,0.0,0.3308223110043698,train,1
S04351,18,9,2025-10-28,50,16,0.0028778539906563,0.0,0.3826382913671459,train,1
S04352,18,16,2025-10-28,47,29,0.0025900340018182,0.0,0.4115378273886933,train,1
S05008,18,9,2025-10-28,33,22,0.0026691368310924,0.0,0.446991959781456,train,1
S05009,18,11,2025-10-28,33,23,0.0032689646974615,0.0,0.4162773486809115,train,1
S05010,18,24,2025-10-28,36,26,0.0023504693493944,0.0,0.3882467361721146,train,1
S05011,18,6,2025-10-28,24,16,0.0028156089756045,0.0,0.4006904834004826,train,1
S05016,18,19,2025-10-28,59,22,0.0029170705649344,0.0,0.418944598345257,train,1
S05017,18,19,2025-10-28,33,20,0.002184038699958,0.0,0.3596818078506749,train,1
S05018,18,16,2025-10-28,57,16,0.002274169717957,0.0,0.3510287606119694,train,1
S05019,18,3,2025-10-28,24,15,0.0031254733005421,0.0,0.3638069386603102,train,1
S05021,18,11,2025-10-28,53,19,0.0028960830711546,0.0,0.3490013455144054,train,1
S05022,18,11,2025-10-28,40,31,0.0026794222859863,0.0,0.3397364023993049,train,1
S05097,18,25,2025-10-28,44,25,0.0019318079199668,0.0,0.2105377537795084,train,1
S05210,18,16,2025-10-28,49,17,0.0029518502792043,0.0,0.3533315201829727,train,1
S05465,18,9,2025-10-28,24,28,0.0027627148293063,0.0,0.3886204311061483,train,1
S05468,18,11,2025-10-28,29,24,0.003176182615568,0.0,0.3657686551161017,train,1
S05471,18,19,2025-10-28,54,14,0.0025995757619375,0.0,0.3222840915756404,train,1
S05476,18,24,2025-10-28,19,26,0.0025277082962731,0.008796242217007,0.3059999714132964,train,1
S05479,18,3,2025-10-28,38,20,0.0028720082254518,0.0034187328676427,0.3487374381780461,train,1
