ufs_serial,run_id,wafer_no,date,die_x,die_y,pred,health,clf_proba,split,position
S00059,14,13,2026-06-07,17,27,0.003327865161297,0.00240752581914,0.3688253568385494,train,1
S00294,14,13,2026-06-07,46,19,0.003152492077829,0.0,0.4235442555324911,train,1
S00521,14,8,2026-06-07,18,22,0.0034323426872879,0.004380398378283,0.4292403553167434,train,1
S00527,14,16,2026-06-07,34,27,0.0028412040079209,0.0022325840475805,0.3686991332709445,train,1
S00529,14,8,2026-06-07,38,24,0.0034825876763024,0.0022204351516776,0.4425626310283568,train,1
S00531,14,16,2026-06-07,26,14,0.0023122384121203,0.0,0.2201413855385371,train,1
S00537,14,14,2026-06-07,27,15,0.0030557513994072,0.0,0.4036800984185495,train,1
S00538,14,16,2026-06-07,47,30,0.0033141353110725,0.0,0.4684633534563748,train,1
S00539,14,13,2026-06-07,57,17,0.0033505387622525,0.0,0.4330308030104142,train,1
S00540,14,10,2026-06-07,26,15,0.0033333254689931,0.0043980160257686,0.3989206391316635,train,1
S00543,14,7,2026-06-07,21,26,0.0033887605580936,0.0024125042473666,0.4204723991564992,train,1
S00545,14,12,2026-06-07,21,23,0.0033190633343313,0.0,0.3908891235572218,train,1
S00547,14,14,2026-06-07,37,24,0.0031871279334466,0.0024299851365094,0.4153252917958573,train,1
S00548,14,5,2026-06-07,53,24,0.0033241679731174,0.0022212091958954,0.4541144614234656,train,1
S00550,14,12,2026-06-07,21,28,0.0024591925842612,0.0048952977562397,0.3427850243230287,train,1
S00551,14,4,2026-06-07,48,26,0.0032067317702679,0.0,0.4021578750872674,train,1
S00552,14,6,2026-06-07,58,18,0.002749815127696,0.0021787351938066,0.3560044366051331,train,1
S00553,14,14,2026-06-07,21,25,0.0032210796555547,0.0,0.4400228880375227,train,1
S00554,14,4,2026-06-07,44,13,0.003098940674031,0.0,0.4083999399807188,train,1
S00555,14,4,2026-06-07,51,19,0.0024974681439359,0.0,0.3914666543142172,train,1
S00557,14,6,2026-06-07,33,13,0.0033303832882063,0.0086994954467681,0.4200905754311741,train,1
S00558,14,1,2026-06-07,37,27,0.0032804330765976,0.0,0.4378638347280705,train,1
S00559,14,5,2026-06-07,39,17,0.0034727300609915,0.0,0.4800104040272323,train,1
S00560,14,6,2026-06-07,62,18,0.0032051680336676,0.0,0.4323239789727117,train,1
S00561,14,1,2026-06-07,29,27,0.0035000033716747,0.0,0.4755353598564178,train,1
S00562,14,1,2026-06-07,37,18,0.0032205952652003,0.0109444848164541,0.4486602077272144,train,1
S00564,14,2,2026-06-07,23,29,0.0031227311100947,0.0,0.3885527932751131,train,1
S00565,14,2,2026-06-07,29,28,0.0033866234940715,0.0,0.4309151750451926,train,1
S00566,14,2,2026-06-07,52,16,0.0034554578357847,0.0,0.4570313647379314,train,1
S00567,14,2,2026-06-07,54,22,0.0034532927665419,0.0,0.4304797453935058,train,1
S00568,14,2,2026-06-07,46,15,0.0034734313309211,0.0,0.4561087836003784,train,1
S00574,14,24,2026-06-07,42,31,0.0005851488524294,0.0,0.1472088912240578,train,1
S00579,14,22,2026-06-07,23,28,0.0011595970546285,0.0,0.205299027883249,train,1
S00847,14,18,2026-06-07,41,26,0.0012228043764535,0.0,0.2019817340135444,train,1
S00853,14,19,2026-06-07,25,24,0.0004099111598708,0.0,0.2178729075526449,train,1
S00855,14,19,2026-06-07,47,18,0.0010338820160217,0.0,0.1472402320165617,train,1
S00857,14,24,2026-06-07,43,16,0.0005616343450327,0.0,0.1581383911631477,train,1
