ufs_serial,run_id,wafer_no,date,die_x,die_y,health,split,position,pred
S05466,236,1,2026-05-31,38,24,0.0,val,1,0.0028787829889822
S05473,236,1,2026-05-31,56,26,0.0,val,1,0.0027704334187244
S07394,236,1,2026-05-31,57,14,0.0071484460400197,val,1,0.002874693649718
S08961,236,1,2026-05-31,33,29,0.0,val,1,0.0026467483704751
S09272,236,1,2026-05-31,36,28,0.0,val,1,0.0027233791556847
S10130,236,1,2026-05-31,35,15,0.0243763294302294,val,1,0.0025945268728647
S11702,236,1,2026-05-31,31,25,0.0,val,1,0.0028344915873546
S13389,236,1,2026-05-31,55,24,0.0,val,1,0.0029229673540812
S16831,236,1,2026-05-31,32,29,0.0026626378866048,val,1,0.0025369722236718
S16832,236,1,2026-05-31,23,21,0.0,val,1,0.0028403615242183
S18789,236,1,2026-05-31,41,28,0.0139730530504552,val,1,0.0025657630587574
S18793,236,1,2026-05-31,15,20,0.0088151045130851,val,1,0.0024760625353635
S21154,236,1,2026-05-31,42,23,0.0,val,1,0.0030125103805505
S23446,236,1,2026-05-31,53,22,0.0,val,1,0.0029458609494446
S24014,236,1,2026-05-31,30,25,0.0,val,1,0.0028744367793084
S25142,236,1,2026-05-31,34,13,0.0,val,1,0.0025784763185248
S27070,236,1,2026-05-31,46,24,0.0024443444410836,val,1,0.0030254557601471
S33354,236,1,2026-05-31,51,18,0.0072555803734361,val,1,0.0026938187643835
S38683,236,1,2026-05-31,26,18,0.0,val,1,0.0026280896698962
S39093,236,1,2026-05-31,30,14,0.0,val,1,0.0025340310128824
S41038,236,1,2026-05-31,26,20,0.0063566367380349,val,1,0.0027168917789586
S41409,236,1,2026-05-31,34,18,0.004820585938826,val,1,0.0025067328379365
S41410,236,1,2026-05-31,38,13,0.0,val,1,0.0026024215819451
S41882,236,1,2026-05-31,42,13,0.0,val,1,0.0025927860848247
S05466,236,1,2026-05-31,36,24,0.0,val,2,0.0029894574016847
S05473,236,1,2026-05-31,54,26,0.0,val,2,0.0027244790019739
S07394,236,1,2026-05-31,63,17,0.0071484460400197,val,2,0.0029482041035049
S08961,236,1,2026-05-31,35,29,0.0,val,2,0.0026309735570168
S09272,236,1,2026-05-31,35,28,0.0,val,2,0.0027084793530214
S10130,236,1,2026-05-31,36,15,0.0243763294302294,val,2,0.0025595284120515
S11702,236,1,2026-05-31,33,25,0.0,val,2,0.0029825334686973
S13389,236,1,2026-05-31,53,24,0.0,val,2,0.0028879603282393
S16831,236,1,2026-05-31,34,29,0.0026626378866048,val,2,0.0026202012842266
S16832,236,1,2026-05-31,25,21,0.0,val,2,0.0028385999548364
S18789,236,1,2026-05-31,39,28,0.0139730530504552,val,2,0.0027385002431994
S18793,236,1,2026-05-31,17,21,0.0088151045130851,val,2,0.0027826874714587
S21154,236,1,2026-05-31,44,23,0.0,val,2,0.0029161459838663
S23446,236,1,2026-05-31,51,22,0.0,val,2,0.0029401226872542
S24014,236,1,2026-05-31,32,25,0.0,val,2,0.0029803783699629
S25142,236,1,2026-05-31,35,13,0.0,val,2,0.0025416529410721
S27070,236,1,2026-05-31,44,24,0.0024443444410836,val,2,0.0029571354736914
S33354,236,1,2026-05-31,39,18,0.0072555803734361,val,2,0.0026607407873993
S38683,236,1,2026-05-31,24,18,0.0,val,2,0.0026270629667783
S39093,236,1,2026-05-31,28,14,0.0,val,2,0.0024501557358778
S41038,236,1,2026-05-31,24,20,0.0063566367380349,val,2,0.002750023968412
S41409,236,1,2026-05-31,32,18,0.004820585938826,val,2,0.0027669559131578
S41410,236,1,2026-05-31,39,13,0.0,val,2,0.002497719692921
S41882,236,1,2026-05-31,43,13,0.0,val,2,0.0025396548358663
S05466,236,1,2026-05-31,43,24,0.0,val,3,0.0029180591773901
S05473,236,1,2026-05-31,60,26,0.0,val,3,0.0030317550574247
S07394,236,1,2026-05-31,53,13,0.0071484460400197,val,3,0.0028236765581717
S08961,236,1,2026-05-31,28,29,0.0,val,3,0.0025080497160717
S09272,236,1,2026-05-31,38,28,0.0,val,3,0.0026870025326164
S10130,236,1,2026-05-31,32,15,0.0243763294302294,val,3,0.0025132770181293
S11702,236,1,2026-05-31,27,25,0.0,val,3,0.0027253175744769
S13389,236,1,2026-05-31,59,24,0.0,val,3,0.002872149441698
S16831,236,1,2026-05-31,27,29,0.0026626378866048,val,3,0.0023551242991887
S16832,236,1,2026-05-31,19,21,0.0,val,3,0.0025028053217703
S18789,236,1,2026-05-31,45,28,0.0139730530504552,val,3,0.0026422795384685
S18793,236,1,2026-05-31,21,20,0.0088151045130851,val,3,0.00259407718281
S21154,236,1,2026-05-31,37,23,0.0,val,3,0.0030312970038753
S23446,236,1,2026-05-31,57,22,0.0,val,3,0.002920161460668
S24014,236,1,2026-05-31,26,25,0.0,val,3,0.0028191281344024
S25142,236,1,2026-05-31,32,13,0.0,val,3,0.0025088512303305
S27070,236,1,2026-05-31,50,24,0.0024443444410836,val,3,0.0028883700172088
S33354,236,1,2026-05-31,60,18,0.0072555803734361,val,3,0.0028285721272638
S38683,236,1,2026-05-31,30,18,0.0,val,3,0.0026697801883582
S39093,236,1,2026-05-31,36,14,0.0,val,3,0.0025440435322717
S41038,236,1,2026-05-31,31,20,0.0063566367380349,val,3,0.0028429265604115
S41409,236,1,2026-05-31,38,18,0.004820585938826,val,3,0.0026190649679637
S41410,236,1,2026-05-31,36,13,0.0,val,3,0.0024945876529229
S41882,236,1,2026-05-31,40,13,0.0,val,3,0.0025585911270602
S05466,236,1,2026-05-31,40,24,0.0,val,4,0.0031134153762948
S05473,236,1,2026-05-31,58,26,0.0,val,4,0.0030399481095446
S07394,236,1,2026-05-31,54,13,0.0071484460400197,val,4,0.0028362687400092
S08961,236,1,2026-05-31,31,29,0.0,val,4,0.0024634334887889
S09272,236,1,2026-05-31,37,28,0.0,val,4,0.0027054591121256
S10130,236,1,2026-05-31,34,15,0.0243763294302294,val,4,0.0025307093742616
S11702,236,1,2026-05-31,29,25,0.0,val,4,0.0029315809694315
S13389,236,1,2026-05-31,57,24,0.0,val,4,0.003135898332656
S16831,236,1,2026-05-31,29,29,0.0026626378866048,val,4,0.0026103388603143
S16832,236,1,2026-05-31,21,21,0.0,val,4,0.002713944007889
S18789,236,1,2026-05-31,43,28,0.0139730530504552,val,4,0.0027022250214084
S18793,236,1,2026-05-31,19,20,0.0088151045130851,val,4,0.0025190380338509
S21154,236,1,2026-05-31,39,23,0.0,val,4,0.0029509607668954
S23446,236,1,2026-05-31,55,22,0.0,val,4,0.0029068385086129
S24014,236,1,2026-05-31,28,25,0.0,val,4,0.0028299064309238
S25142,236,1,2026-05-31,33,13,0.0,val,4,0.0025384598056936
S27070,236,1,2026-05-31,48,24,0.0024443444410836,val,4,0.0030842646470643
S33354,236,1,2026-05-31,58,18,0.0072555803734361,val,4,0.0028111062800245
S38683,236,1,2026-05-31,28,18,0.0,val,4,0.0027118619030033
S39093,236,1,2026-05-31,34,14,0.0,val,4,0.0023732727052924
S41038,236,1,2026-05-31,29,20,0.0063566367380349,val,4,0.0030514866052878
S41409,236,1,2026-05-31,36,18,0.004820585938826,val,4,0.0026787818534616
S41410,236,1,2026-05-31,37,13,0.0,val,4,0.0025062290654717
S41882,236,1,2026-05-31,41,13,0.0,val,4,0.0025674512306087
S09980,236,2,2026-05-31,32,25,0.0065890825398593,val,1,0.0030657978835036
S10238,236,2,2026-05-31,23,17,0.0,val,1,0.0031507087055208
S11415,236,2,2026-05-31,52,22,0.0172362578125589,val,1,0.0030307052319557
S15215,236,2,2026-05-31,53,21,0.0,val,1,0.0029711649610332
S15840,236,2,2026-05-31,17,16,0.0075037839755711,val,1,0.0014318681614343
S17564,236,2,2026-05-31,47,30,0.0208528369770728,val,1,0.0028373555416092
S19786,236,2,2026-05-31,32,16,0.0,val,1,0.0028956013082187
S20754,236,2,2026-05-31,44,29,0.0031065606560656,val,1,0.002934758891989
S23102,236,2,2026-05-31,41,32,0.0,val,1,0.0017749974452714
S31982,236,2,2026-05-31,48,24,0.0,val,1,0.002939818393661
S31983,236,2,2026-05-31,48,23,0.0066174023034418,val,1,0.0030590886901113
S37592,236,2,2026-05-31,42,18,0.0,val,1,0.0029551337470773
S37598,236,2,2026-05-31,44,22,0.0,val,1,0.0030425777786103
S41865,236,2,2026-05-31,40,24,0.0,val,1,0.0030027708485679
S09980,236,2,2026-05-31,33,25,0.0065890825398593,val,2,0.0030566678069249
S10238,236,2,2026-05-31,24,17,0.0,val,2,0.0029813593081817
S11415,236,2,2026-05-31,51,22,0.0172362578125589,val,2,0.0029865131106691
S15215,236,2,2026-05-31,54,21,0.0,val,2,0.0029976182960126
S15840,236,2,2026-05-31,16,16,0.0075037839755711,val,2,0.0016982618376069
S17564,236,2,2026-05-31,46,30,0.0208528369770728,val,2,0.0028204614874864
S19786,236,2,2026-05-31,31,16,0.0,val,2,0.0029665520471997
S20754,236,2,2026-05-31,45,29,0.0031065606560656,val,2,0.0029366615643478
S23102,236,2,2026-05-31,40,32,0.0,val,2,0.0017930588162314
S31982,236,2,2026-05-31,47,24,0.0,val,2,0.0030727043035828
S31983,236,2,2026-05-31,49,23,0.0066174023034418,val,2,0.00303968173226
S37592,236,2,2026-05-31,41,18,0.0,val,2,0.0030662522985493
S37598,236,2,2026-05-31,43,22,0.0,val,2,0.0029954880806069
S41865,236,2,2026-05-31,39,24,0.0,val,2,0.0030041922649927
S09980,236,2,2026-05-31,30,25,0.0065890825398593,val,3,0.0030551507767264
S10238,236,2,2026-05-31,21,17,0.0,val,3,0.0031716112049941
S11415,236,2,2026-05-31,54,22,0.0172362578125589,val,3,0.0030138505986516
S15215,236,2,2026-05-31,51,21,0.0,val,3,0.0030764318170283
S15840,236,2,2026-05-31,21,14,0.0075037839755711,val,3,0.0012310881889442
S17564,236,2,2026-05-31,49,30,0.0208528369770728,val,3,0.0027889564569926
S19786,236,2,2026-05-31,34,16,0.0,val,3,0.002996628926643
S20754,236,2,2026-05-31,42,29,0.0031065606560656,val,3,0.0029021272184543
S23102,236,2,2026-05-31,43,32,0.0,val,3,0.0013957100660924
S31982,236,2,2026-05-31,50,24,0.0,val,3,0.0029295716082024
S31983,236,2,2026-05-31,46,23,0.0066174023034418,val,3,0.003027525321453
S37592,236,2,2026-05-31,44,18,0.0,val,3,0.0029538756031901
S37598,236,2,2026-05-31,46,22,0.0,val,3,0.0030083882349474
S41865,236,2,2026-05-31,42,24,0.0,val,3,0.0030199966656429
S09980,236,2,2026-05-31,31,25,0.0065890825398593,val,4,0.0030587203118764
S10238,236,2,2026-05-31,22,17,0.0,val,4,0.0031573661879941
S11415,236,2,2026-05-31,53,22,0.0172362578125589,val,4,0.0030309204515937
S15215,236,2,2026-05-31,52,21,0.0,val,4,0.0031044361228569
S15840,236,2,2026-05-31,18,15,0.0075037839755711,val,4,0.0018621504067265
S17564,236,2,2026-05-31,48,30,0.0208528369770728,val,4,0.0028344491570562
S19786,236,2,2026-05-31,33,16,0.0,val,4,0.0029527626224056
S20754,236,2,2026-05-31,43,29,0.0031065606560656,val,4,0.0029037299448269
S23102,236,2,2026-05-31,42,32,0.0,val,4,0.0017851349642206
S31982,236,2,2026-05-31,49,24,0.0,val,4,0.0029717178285095
